"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"2","AbstractBenchmark.java","0","95","0","31","0","47","0","3","0","0","YES"
"2","AbstractConfiguration.java","3","57","5","15","6","15","3","7","4","6","NO"
"2","AbstractSubscriptionManager.java","1","551","35","68","42","74","4","8","6","7","YES"
"2","AbstractTopicManager.java","1","181","4","36","4","38","1","5","2","3","YES"
"2","AbstractZkLedgerManager.java","3","255","7","42","8","44","4","6","9","12","YES"
"2","AllToAllTopologyFilter.java","0","36","0","36","0","36","0","1","0","0","NO"
"2","AlreadyStartDeliveryException.java","1","33","33","33","33","33","1","1","2","2","NO"
"2","AsyncCallback.java","1","126","2","18","11","35","1","7","1","3","NO"
"2","BaseHandler.java","1","61","3","20","3","25","1","3","0","0","NO"
"2","BenchBookie.java","1","194","64","64","68","68","3","3","2","2","NO"
"2","BenchmarkPublisher.java","1","123","3","30","3","32","1","4","1","1","YES"
"2","BenchmarkSubscriber.java","1","127","4","25","4","28","1","5","1","1","YES"
"2","BenchmarkUtils.java","1","171","12","43","14","44","1","4","1","1","YES"
"2","BenchmarkWorker.java","0","42","0","21","0","21","0","2","0","0","NO"
"2","BenchReadThroughputLatency.java","1","244","122","122","128","128","2","2","1","1","YES"
"2","BenchThroughputLatency.java","3","406","81","81","96","96","5","5","4","4","YES"
"2","BKException.java","1","254","10","42","10","44","1","6","2","3","YES"
"2","BKMBeanInfo.java","1","25","25","25","25","25","1","1","0","0","NO"
"2","BKMBeanRegistry.java","1","80","40","40","40","40","2","2","0","0","YES"
"2","BKStats.java","1","213","213","213","213","213","1","1","0","0","YES"
"2","Bookie.java","3","688","-12","19","26","47","20","35","32","43","YES"
"2","BookieBean.java","2","46","23","23","24","24","2","2","1","1","NO"
"2","BookieBenchmark.java","0","95","0","19","0","27","0","5","0","2","YES"
"2","BookieClient.java","2","205","14","18","15","21","3","11","5","10","YES"
"2","BookieException.java","2","135","26","22","29","28","2","6","3","4","YES"
"2","BookieMXBean.java","2","28","14","14","15","15","2","2","1","1","NO"
"2","BookieProtocol.java","2","155","5","19","6","20","3","8","5","6","NO"
"2","BookieServer.java","2","457","11","21","15","27","9","21","16","24","NO"
