"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"4","AckRequestProcessor.java","0","41","0","7","0","8","0","17","0","0","NO"
"4","AddCallback.java","0","34","0","34","0","34","0","2","0","2","NO"
"4","AsyncCallback.java","0","47","0","7","0","8","0","19","0","0","YES"
"4","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","NO"
"4","AuthFastLeaderElection.java","0","803","0","42","0","175","0","38","0","6","YES"
"4","BinaryInputArchive.java","0","119","0","18","0","18","0","19","0","0","YES"
"4","BinaryOutputArchive.java","0","135","0","17","0","18","0","21","0","0","NO"
"4","BKException.java","0","117","0","117","0","117","0","2","0","2","YES"
"4","Bookie.java","0","309","0","309","0","309","0","2","0","2","NO"
"4","BookieClient.java","0","308","0","308","0","308","0","2","0","2","YES"
"4","BookieHandle.java","0","225","0","225","0","225","0","2","0","2","YES"
"4","BookieProtocol.java","0","63","0","63","0","63","0","2","0","2","YES"
"4","BookieServer.java","0","162","0","162","0","162","0","2","0","2","NO"
"4","BookKeeper.java","0","631","0","631","0","631","0","2","0","2","YES"
"4","ByteBufferInputStream.java","0","65","0","11","0","12","0","17","0","0","NO"
"4","CGenerator.java","0","80","0","10","0","11","0","22","0","0","YES"
"4","ClientBase.java","0","309","0","152","0","154","0","4","0","4","YES"
"4","ClientCBWorker.java","0","101","0","101","0","101","0","2","0","2","NO"
"4","ClientCnxn.java","0","963","0","34","0","82","0","77","0","40","YES"
"4","ClientWatchManager.java","0","36","0","11","0","13","0","6","0","4","YES"
"4","CommitProcessor.java","1","170","2","11","3","28","2","42","2","12","YES"
"4","CommonNames.java","0","27","0","3","0","4","0","16","0","2","NO"
"4","ConnectionBean.java","0","109","0","9","0","12","0","22","0","8","YES"
"4","ConnectionMXBean.java","0","62","0","7","0","8","0","16","0","2","YES"
"4","CppGenerator.java","0","75","0","11","0","12","0","19","0","0","YES"
"4","CreateMode.java","0","81","0","81","0","81","0","2","0","0","YES"
"4","CsvInputArchive.java","0","189","0","33","0","33","0","17","0","0","NO"
"4","CsvOutputArchive.java","0","136","0","19","0","19","0","21","0","2","NO"
"4","DataNode.java","0","118","0","8","0","12","0","37","0","14","YES"
"4","DataNodeV1.java","0","117","0","117","0","117","0","2","0","0","NO"
"4","DataTree.java","0","963","0","34","0","39","0","70","0","24","YES"
"4","DataTreeBean.java","0","63","0","6","0","11","0","20","0","4","NO"
"4","DataTreeMXBean.java","0","43","0","5","0","7","0","16","0","2","NO"
"4","DataTreeV1.java","0","525","0","175","0","179","0","6","0","4","NO"
"4","DigestAuthenticationProvider.java","0","116","0","13","0","33","0","25","0","2","YES"
"4","Election.java","0","24","0","2","0","3","0","20","0","2","YES"
"4","Environment.java","0","90","0","90","0","90","0","2","0","2","NO"
"4","ErrorCodes.java","0","27","0","27","0","27","0","2","0","2","NO"
"4","FastLeaderElection.java","0","589","0","25","0","56","0","46","0","24","YES"
"4","FatJarMain.java","0","114","0","114","0","114","0","2","0","0","NO"
"4","FileSnap.java","0","168","0","24","0","26","0","14","0","24","YES"
"4","FileTxnLog.java","1","449","9","74","18","77","2","12","2","22","YES"
"4","FileTxnSnapLog.java","1","250","1","31","2","32","2","16","2","18","YES"
"4","FinalRequestProcessor.java","1","244","3","13","4","32","2","54","2","18","YES"
"4","Follower.java","1","368","5","20","18","79","2","52","2","14","YES"
"4","FollowerBean.java","0","45","0","2","0","6","0","16","0","2","NO"
"4","FollowerHandler.java","1","369","3","20","14","51","2","51","2","12","YES"
"4","FollowerMXBean.java","0","37","0","1","0","5","0","16","0","2","NO"
"4","FollowerRequestProcessor.java","0","96","0","7","0","8","0","38","0","8","YES"
"4","FollowerSessionTracker.java","0","77","0","10","0","12","0","21","0","0","YES"
"4","FollowerSyncRequest.java","0","31","0","16","0","16","0","4","0","4","NO"
"4","FollowerZooKeeperServer.java","0","221","0","10","0","13","0","55","0","18","NO"
"4","HostAuthenticationProvider.java","0","63","0","8","0","10","0","21","0","2","NO"
"4","Index.java","0","36","0","6","0","6","0","17","0","0","NO"
"4","InputArchive.java","0","41","0","7","0","7","0","17","0","0","NO"
"4","IPAuthenticationProvider.java","0","106","0","14","0","16","0","21","0","2","YES"
"4","JavaGenerator.java","0","56","0","8","0","9","0","19","0","0","NO"
"4","JBoolean.java","0","39","0","5","0","6","0","20","0","0","NO"
"4","JBuffer.java","0","97","0","17","0","17","0","17","0","0","NO"
"4","JByte.java","0","32","0","5","0","5","0","17","0","0","NO"
"4","JCompType.java","0","50","0","8","0","8","0","17","0","0","NO"
"4","JDouble.java","0","37","0","6","0","6","0","17","0","0","NO"
"4","JField.java","0","90","0","15","0","16","0","17","0","0","NO"
"4","JFile.java","0","68","0","10","0","11","0","19","0","0","NO"
"4","JFloat.java","0","36","0","6","0","6","0","17","0","0","NO"
"4","JInt.java","0","32","0","5","0","5","0","17","0","0","NO"
"4","JLong.java","0","36","0","6","0","6","0","17","0","0","NO"
"4","JMap.java","0","91","0","16","0","16","0","17","0","0","NO"
"4","JRecord.java","0","458","0","54","0","56","0","25","0","0","YES"
"4","JString.java","0","43","0","7","0","7","0","17","0","0","NO"
"4","JType.java","0","128","0","22","0","22","0","17","0","0","NO"
"4","JVector.java","0","96","0","15","0","15","0","19","0","0","NO"
"4","KeeperException.java","0","560","0","46","0","66","0","27","0","6","YES"
"4","Leader.java","1","584","9","34","55","47","2","48","2","16","YES"
"4","LeaderBean.java","0","48","0","6","0","7","0","16","0","2","NO"
"4","LeaderElection.java","0","174","0","14","0","35","0","37","0","8","YES"
"4","LeaderElectionBean.java","0","38","0","4","0","6","0","16","0","2","NO"
"4","LeaderElectionMXBean.java","0","28","0","3","0","4","0","16","0","2","NO"
"4","LeaderMXBean.java","0","33","0","4","0","5","0","16","0","2","NO"
"4","LeaderZooKeeperServer.java","0","139","0","9","0","11","0","38","0","12","YES"
"4","LedgerDescriptor.java","0","139","0","139","0","139","0","2","0","2","YES"
"4","LedgerEntry.java","0","57","0","57","0","57","0","2","0","2","YES"
"4","LedgerHandle.java","0","315","0","315","0","315","0","2","0","2","YES"
"4","LedgerRecoveryMonitor.java","0","192","0","192","0","192","0","2","0","2","NO"
"4","LedgerSequence.java","0","59","0","59","0","59","0","2","0","2","NO"
"4","LedgerStream.java","0","94","0","94","0","94","0","2","0","2","NO"
"4","LocalBookKeeper.java","0","148","0","148","0","148","0","2","0","2","YES"
"4","LocalPeerBean.java","0","62","0","12","0","13","0","18","0","4","YES"
"4","LocalPeerMXBean.java","0","58","0","11","0","12","0","16","0","2","YES"
"4","LogFormatter.java","0","65","0","8","0","9","0","23","0","4","YES"
"4","Main.java","0","50","0","50","0","50","0","2","0","2","YES"
"4","ManagedUtil.java","0","65","0","32","0","33","0","4","0","4","YES"
"4","MBeanRegistry.java","0","175","0","17","0","20","0","20","0","6","YES"
"4","MySqlClient.java","0","124","0","124","0","124","0","2","0","2","NO"
"4","NIOServerCnxn.java","1","876","13","38","14","93","2","65","2","34","YES"
"4","NIOServerFactory.java","0","479","0","479","0","479","0","2","0","2","YES"
"4","OutputArchive.java","0","44","0","7","0","7","0","19","0","0","NO"
"4","ParseException.java","0","189","0","33","0","33","0","17","0","0","NO"
