"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"8","AbstractBenchmark.java","0","96","0","24","0","36","0","4","0","1","0"
"8","AbstractConfiguration.java","0","57","0","16","0","17","0","13","0","11","0"
"8","AbstractDNSToSwitchMapping.java","1","128","0","64","1","64","1","2","1","3","0"
"8","AbstractHChannelManager.java","0","562","0","281","0","281","0","2","0","0","0"
"8","AbstractResponseHandler.java","0","141","0","141","0","141","0","1","0","0","0"
"8","AbstractSubscribeResponseHandler.java","0","340","0","113","0","121","0","3","0","5","0"
"8","AbstractSubscriptionManager.java","0","724","0","38","0","46","0","19","0","15","0"
"8","AbstractTopicManager.java","0","283","0","35","0","41","0","8","0","6","0"
"8","AbstractZkLedgerManager.java","1","433","-1","21","0","31","1","20","2","27","0"
"8","ActiveSubscriber.java","0","344","0","115","0","118","0","3","0","3","0"
"8","AllToAllTopologyFilter.java","0","68","0","23","0","25","0","3","0","0","0"
"8","AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","0","2","0"
"8","AsyncCallback.java","0","136","0","17","0","32","0","8","0","5","0"
"8","Auditor.java","0","501","0","33","0","46","0","15","0","19","0"
"8","AuditorElector.java","1","348","23","31","27","39","1","11","0","12","0"
"8","AutoRecoveryMain.java","1","267","11","19","13","21","1","14","0","11","0"
"8","BaseHandler.java","0","61","0","20","0","25","0","3","0","0","0"
"8","BenchBookie.java","0","191","0","31","0","36","0","6","0","3","0"
"8","BenchmarkPublisher.java","0","127","0","21","0","22","0","6","0","5","0"
"8","BenchmarkSubscriber.java","0","134","0","16","0","19","0","8","0","5","0"
"8","BenchmarkUtils.java","0","172","0","34","0","36","0","5","0","2","0"
"8","BenchmarkWorker.java","0","42","0","21","0","21","0","2","0","0","0"
"8","BenchReadThroughputLatency.java","0","247","0","49","0","52","0","5","0","5","0"
"8","BenchThroughputLatency.java","1","415","0","41","1","50","1","10","1","9","0"
"8","BinaryArithmeticFunction.java","0","166","0","166","0","166","0","1","0","0","0"
"8","BinaryExprFunction.java","0","46","0","46","0","46","0","1","0","0","0"
"8","BKException.java","0","328","0","27","0","28","0","12","0","7","0"
"8","BKMBeanInfo.java","0","25","0","25","0","25","0","1","0","0","0"
"8","BKMBeanRegistry.java","0","81","0","27","0","28","0","3","0","2","0"
"8","BKStats.java","0","224","0","112","0","112","0","2","0","1","0"
"8","Bookie.java","4","1234","12","15","19","33","7","82","1","92","0"
"8","BookieBean.java","0","46","0","23","0","24","0","2","0","1","0"
"8","BookieBenchmark.java","0","95","0","11","0","17","0","8","0","4","0"
"8","BookieClient.java","1","323","-2","14","9","22","1","23","2","28","0"
"8","BookieCriticalThread.java","0","41","0","41","0","41","0","1","0","0","0"
"8","BookieException.java","0","142","0","17","0","22","0","8","0","7","0"
"8","BookieLedgerIndexer.java","0","122","0","24","0","26","0","5","0","4","0"
"8","BookieMXBean.java","0","28","0","14","0","15","0","2","0","1","0"
"8","BookieNettyServer.java","0","180","0","22","0","26","0","8","0","7","0"
"8","BookieProtocol.java","0","312","0","28","0","30","0","11","0","10","0"
"8","BookieProtoEncoding.java","1","297","122","74","148","83","1","4","2","6","0"
"8","BookieRequestHandler.java","1","81","-2","11","4","42","1","7","2","6","0"
"8","BookieRequestProcessor.java","1","174","-64","34","38","76","2","5","2","4","0"
"8","BookieServer.java","3","366","11","7","12","17","3","47","0","47","0"
"8","BookieServerBean.java","0","74","0","14","0","17","0","5","0","6","0"
"8","BookieServerMXBean.java","0","48","0","24","0","26","0","2","0","3","0"
"8","BookieShell.java","3","1538","54","81","58","87","5","19","4","18","0"
"8","BookiesListener.java","0","25","0","25","0","25","0","1","0","2","0"
"8","BookieSocketAddress.java","0","90","0","90","0","90","0","1","0","0","0"
"8","BookieThread.java","0","50","0","25","0","30","0","2","0","1","0"
"8","BookieWatcher.java","0","293","0","17","0","24","0","17","0","18","0"
"8","BookKeeper.java","0","819","0","24","0","45","0","33","0","36","0"
"8","BookKeeperAdmin.java","1","820","10","24","11","41","2","34","2","32","0"
"8","BookkeeperBenchmark.java","0","85","0","14","0","19","0","6","0","4","0"
"8","BookKeeperClientStats.java","0","39","0","19","0","19","0","2","0","1","0"
"8","BookKeeperConstants.java","1","47","7","16","7","16","1","3","1","3","0"
"8","BookkeeperInternalCallbacks.java","0","134","0","19","0","20","0","7","0","3","0"
"8","BookkeeperPersistenceManager.java","0","1137","0","63","0","89","0","18","0","19","0"
"8","BookkeeperProtocol.java","1","4297","4297","4297","4297","4297","1","1","2","2","0"
"8","BookKeeperServerStats.java","1","84","28","28","28","28","3","3","1","1","0"
"8","BookKeeperTools.java","0","80","0","8","0","76","0","10","0","2","0"
"8","BoundExponentialBackoffRetryPolicy.java","1","37","37","37","37","37","1","1","0","0","0"
"8","BufferedChannel.java","0","184","0","20","0","31","0","9","0","5","0"
"8","BufferedChannelBase.java","0","50","0","50","0","50","0","1","0","0","0"
"8","BufferedReadChannel.java","0","93","0","93","0","93","0","1","0","0","0"
"8","BytesMessageImpl.java","0","592","0","592","0","592","0","1","0","0","0"
"8","ByteStringInterner.java","0","35","0","17","0","21","0","2","0","0","0"
"8","CacheCallback.java","0","31","0","31","0","31","0","1","0","1","0"
"8","CachedDNSToSwitchMapping.java","1","138","1","69","1","69","1","2","1","3","0"
"8","CacheKey.java","0","67","0","33","0","34","0","2","0","0","0"
"8","CacheValue.java","0","91","0","18","0","21","0","5","0","2","0"
"8","Callback.java","0","43","0","21","0","23","0","2","0","0","0"
"8","CallbackUtils.java","0","165","0","41","0","46","0","4","0","1","0"
"8","CancelScanRequest.java","0","25","0","25","0","25","0","1","0","2","0"
"8","ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","0","0","0"
"8","ChannelEndPoint.java","0","81","0","27","0","27","0","3","0","4","0"
"8","ChannelTracker.java","0","119","0","40","0","41","0","3","0","0","0"
"8","CheckpointSource.java","0","75","0","37","0","38","0","2","0","4","0"
"8","CleanupChannelMap.java","0","165","0","83","0","83","0","2","0","2","0"
"8","CleanupLedgerManager.java","1","205","1","102","1","102","1","2","2","4","0"
"8","Client.java","0","38","0","38","0","38","0","1","0","0","0"
"8","ClientChannelPipelineFactory.java","0","65","0","16","0","20","0","4","0","0","0"
"8","ClientConfiguration.java","1","154","50","29","50","32","2","24","2","24","0"
"8","ClientMessageFilter.java","0","22","0","22","0","22","0","1","0","0","0"
"8","CloseSubscriptionHandler.java","0","95","0","95","0","95","0","1","0","0","0"
"8","CloseSubscriptionResponseHandler.java","0","76","0","76","0","76","0","1","0","0","0"
"8","CodahaleMetricsProvider.java","2","133","7","33","8","34","2","4","2","5","0"
"8","CodahaleOpStatsLogger.java","2","70","4","23","7","25","2","3","2","3","0"
"8","CodahaleStatsLogger.java","0","90","0","90","0","90","0","1","0","1","0"
"8","CommonConfigurationKeys.java","0","28","0","28","0","28","0","1","0","2","0"
"8","ConcurrencyUtils.java","0","45","0","45","0","45","0","1","0","0","0"
"8","Configurable.java","0","43","0","43","0","43","0","1","0","2","0"
"8","ConnectionImpl.java","0","429","0","429","0","429","0","1","0","0","0"
"8","ConnectionMetaDataImpl.java","0","70","0","70","0","70","0","1","0","0","0"
"8","ConsumeHandler.java","0","65","0","22","0","22","0","3","0","0","0"
"8","Cookie.java","2","440","45","33","65","44","4","13","1","10","0"
"8","Counter.java","0","45","0","45","0","45","0","1","0","1","0"
"8","CounterImpl.java","0","63","0","63","0","63","0","1","0","1","0"
"8","CRC32DigestManager.java","0","50","0","12","0","14","0","4","0","1","0"
"8","DaemonThreadFactory.java","0","36","0","36","0","36","0","1","0","1","0"
"8","DataFormats.java","0","3680","0","525","0","529","0","7","0","1","0"
"8","DebugUtil.java","0","63","0","63","0","63","0","1","0","0","0"
"8","DefaultEnsemblePlacementPolicy.java","0","84","0","42","0","50","0","2","0","2","0"
"8","DefaultPerChannelBookieClientPool.java","1","84","4","42","10","45","1","2","2","2","0"
"8","DefaultServerChannel.java","0","83","0","83","0","83","0","1","0","0","0"
"8","DeliveryCallback.java","0","25","0","25","0","25","0","1","0","0","0"
"8","DeliveryEndPoint.java","0","26","0","26","0","26","0","1","0","0","0"
"8","DeliveryManager.java","0","83","0","9","0","10","0","9","0","6","0"
"8","DigestManager.java","0","172","0","17","0","20","0","10","0","4","0"
"8","DiskChecker.java","1","188","23","46","32","56","1","4","0","4","0"
"8","DistributionSchedule.java","0","81","0","11","0","15","0","7","0","2","0"
"8","DNS.java","1","306","0","160","0","160","1","2","1","2","0"
"8","DNSToSwitchMapping.java","1","55","1","27","1","27","1","2","1","3","0"
"8","Either.java","0","45","0","45","0","45","0","1","0","0","0"
"8","EnsemblePlacementPolicy.java","0","81","0","40","0","44","0","2","0","2","0"
"8","EntryFormatter.java","0","70","0","35","0","35","0","2","0","2","0"
"8","EntryKey.java","0","75","0","75","0","75","0","1","0","1","0"
"8","EntryKeyValue.java","0","117","0","117","0","117","0","1","0","1","0"
"8","EntryLogger.java","1","795","4","20","9","37","4","39","5","45","0"
"8","EntryMemTable.java","2","396","27","132","38","139","2","3","0","1","0"
"8","ExitCode.java","0","36","0","36","0","36","0","1","0","3","0"
"8","ExponentialBackoffRetryPolicy.java","1","43","43","43","43","43","1","1","0","0","0"
"8","ExprFunction.java","0","23","0","23","0","23","0","1","0","0","0"
"8","Factory.java","0","20","0","20","0","20","0","1","0","0","0"
"8","FactoryLayout.java","0","151","0","50","0","51","0","3","0","4","0"
"8","FakeBookie.java","0","91","0","22","0","34","0","4","0","3","0"
"8","FIFODeliveryManager.java","0","882","0","36","0","50","0","24","0","28","0"
"8","FileInfo.java","1","352","4","17","5","25","1","20","2","27","0"
"8","FileSystemUpgrade.java","2","354","1","35","3","38","2","10","0","12","0"
"8","FileUtils.java","0","89","0","44","0","45","0","2","0","0","0"
"8","FilterableMessageHandler.java","0","63","0","31","0","32","0","2","0","0","0"
"8","FlatLedgerManager.java","0","150","0","13","0","23","0","11","0","14","0"
"8","FlatLedgerManagerFactory.java","0","83","0","16","0","18","0","5","0","1","0"
"8","GarbageCollector.java","0","46","0","46","0","46","0","1","0","0","0"
"8","GarbageCollectorThread.java","2","639","21","25","28","33","3","25","1","27","0"
"8","Gauge.java","0","26","0","26","0","26","0","1","0","1","0"
"8","HandleFactory.java","0","29","0","29","0","29","0","1","0","1","0"
"8","HandleFactoryImpl.java","0","62","0","20","0","28","0","3","0","4","0"
"8","Handler.java","0","34","0","17","0","18","0","2","0","0","0"
"8","HardLink.java","0","600","0","200","0","203","0","3","0","6","0"
"8","HChannel.java","0","49","0","49","0","49","0","1","0","0","0"
"8","HChannelHandler.java","0","254","0","84","0","85","0","3","0","3","0"
"8","HChannelImpl.java","0","334","0","334","0","334","0","1","0","0","0"
"8","HChannelManager.java","0","144","0","144","0","144","0","1","0","0","0"
"8","HedwigAdmin.java","0","495","0","49","0","67","0","10","0","11","0"
"8","HedwigBenchmark.java","0","149","0","25","0","29","0","6","0","1","0"
"8","HedwigClient.java","0","65","0","97","0","100","0","4","0","0","0"
"8","HedwigClientImpl.java","0","116","0","-18","0","10","0","12","0","5","0"
"8","HedwigCommands.java","0","394","0","131","0","132","0","3","0","2","0"
"8","HedwigConnectionFactoryImpl.java","0","58","0","58","0","58","0","1","0","0","0"
"8","HedwigConnectionImpl.java","0","148","0","148","0","148","0","1","0","0","0"
"8","HedwigConsole.java","0","935","0","85","0","100","0","11","0","12","0"
"8","HedwigHubClient.java","0","44","0","22","0","23","0","2","0","0","0"
"8","HedwigHubClientFactory.java","0","67","0","22","0","24","0","3","0","2","0"
"8","HedwigHubSubscriber.java","0","78","0","19","0","21","0","4","0","1","0"
"8","HedwigInitialContext.java","0","96","0","96","0","96","0","1","0","0","0"
"8","HedwigInitialContextFactory.java","0","30","0","30","0","30","0","1","0","0","0"
"8","HedwigJMXService.java","0","34","0","34","0","34","0","1","0","0","0"
"8","HedwigMBeanInfo.java","0","25","0","25","0","25","0","1","0","0","0"
"8","HedwigMBeanRegistry.java","0","44","0","44","0","44","0","1","0","0","0"
"8","HedwigMessagingSessionFacade.java","0","562","0","281","0","282","0","2","0","3","0"
"8","HedwigProxy.java","0","164","0","18","0","20","0","9","0","5","0"
"8","HedwigPublisher.java","0","136","0","11","0","28","0","12","0","4","0"
"8","HedwigSocketAddress.java","0","129","0","65","0","65","0","2","0","1","0"
"8","HedwigSubscriber.java","0","380","0","21","0","52","0","18","0","12","0"
"8","HierarchicalLedgerManager.java","0","429","0","25","0","39","0","17","0","28","0"
"8","HierarchicalLedgerManagerFactory.java","0","84","0","17","0","18","0","5","0","1","0"
"8","HTTPStatsExporter.java","0","70","0","70","0","70","0","1","0","1","0"
"8","HubInfo.java","0","146","0","146","0","146","0","1","0","0","0"
"8","HubLoad.java","0","124","0","41","0","42","0","3","0","2","0"
"8","HubServerManager.java","0","112","0","56","0","56","0","2","0","1","0"
"8","IndexInMemPageMgr.java","1","508","16","169","17","231","1","3","0","2","0"
"8","IndexPersistenceMgr.java","1","530","20","106","24","125","1","5","0","4","0"
"8","InMemoryMetaStore.java","0","70","0","-3","0","9","0","1","0","0","0"
"8","InMemoryMetastoreCursor.java","0","88","0","-1","0","5","0","2","0","3","0"
"8","InMemoryMetastoreTable.java","0","342","0","12","0","22","0","3","0","2","0"
"8","InMemorySubscriptionManager.java","0","113","0","16","0","19","0","7","0","2","0"
"8","InMemorySubscriptionState.java","0","180","0","20","0","22","0","9","0","4","0"
"8","InterleavedLedgerStorage.java","2","343","20","14","26","19","3","24","0","26","0"
"8","InterpretSelectorParserVisitor.java","0","162","0","162","0","162","0","1","0","0","0"
"8","InvalidSubscriberIdException.java","0","34","0","34","0","34","0","1","0","0","0"
"8","IOUtils.java","1","132","38","33","38","33","1","4","2","4","0"
"8","JLineHedwigCompletor.java","0","94","0","31","0","34","0","3","0","4","0"
"8","JmsHeader.java","0","1014","0","1014","0","1014","0","1","0","0","0"
"8","Journal.java","2","880","15","36","20","45","4","24","1","20","0"
"8","JournalChannel.java","0","248","0","22","0","28","0","11","0","17","0"
"8","LedgerCache.java","0","45","0","2","0","40","0","17","0","19","0"
"8","LedgerCacheBean.java","0","25","0","12","0","36","0","2","0","2","0"
"8","LedgerCacheImpl.java","1","165","7","6","10","41","1","25","0","37","0"
"8","LedgerCacheMXBean.java","0","45","0","22","0","27","0","2","0","1","0"
"8","LedgerChecker.java","1","246","1","27","2","30","1","9","2","7","0"
"8","LedgerCreateOp.java","1","138","1","7","3","13","1","19","0","12","0"
"8","LedgerDeleteOp.java","1","83","1","7","3","10","2","11","2","6","0"
"8","LedgerDescriptor.java","0","56","0","4","0","18","0","12","0","14","0"
"8","LedgerDescriptorImpl.java","0","79","0","19","0","28","0","4","0","6","0"
"8","LedgerDescriptorReadOnlyImpl.java","0","47","0","15","0","17","0","3","0","6","0"
"8","LedgerDirsManager.java","1","378","41","31","46","35","1","12","0","11","0"
"8","LedgerEntry.java","0","74","0","12","0","19","0","6","0","0","0"
"8","LedgerEntryPage.java","0","202","0","28","0","36","0","7","0","4","0"
"8","LedgerFragment.java","0","134","0","22","0","26","0","6","0","2","0"
"8","LedgerFragmentReplicator.java","1","390","11","48","15","62","1","8","1","7","0"
"8","LedgerHandle.java","2","1108","9","21","12","42","4","51","6","61","0"
"8","LedgerInputStream.java","0","157","0","31","0","33","0","5","0","0","0"
"8","LedgerLayout.java","0","220","0","31","0","37","0","7","0","3","0"
"8","LedgerManager.java","0","184","0","30","0","46","0","6","0","8","0"
"8","LedgerManagerFactory.java","0","227","0","32","0","43","0","7","0","5","0"
"8","LedgerMetadata.java","1","476","0","16","6","24","1","29","1","28","0"
"8","LedgerOpenOp.java","1","185","0","9","2","16","2","19","2","17","0"
