"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"19","AckRequestProcessor.java","0","49","0","6","0","7","0","23","0","6","0"
"19","AclParser.java","0","73","0","73","0","73","0","2","0","2","0"
"19","AddAuthCommand.java","0","58","0","58","0","58","0","2","0","2","1"
"19","AndOp.java","0","30","0","30","0","30","0","2","0","2","0"
"19","Arg.java","0","33","0","33","0","33","0","2","0","2","0"
"19","AsyncCallback.java","0","52","0","4","0","16","0","33","0","12","0"
"19","AtomicFileOutputStream.java","0","104","0","104","0","104","0","2","0","2","1"
"19","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","0"
"19","AuthFastLeaderElection.java","0","875","0","29","0","122","0","60","0","32","1"
"19","BasicDataEncryptionManager.java","0","45","0","45","0","45","0","2","0","2","1"
"19","BinaryInputArchive.java","0","118","0","15","0","15","0","23","0","6","1"
"19","BinaryOutputArchive.java","0","132","0","14","0","16","0","25","0","6","0"
"19","ByteBufferInputStream.java","0","74","0","11","0","11","0","19","0","4","1"
"19","ByteBufferOutputStream.java","0","46","0","23","0","23","0","4","0","6","0"
"19","CGenerator.java","0","117","0","11","0","13","0","26","0","4","1"
"19","CliCommand.java","0","108","0","108","0","108","0","2","0","2","1"
"19","ClientCnxn.java","0","1242","0","21","0","56","0","153","0","146","1"
"19","ClientCnxnSocket.java","0","157","0","26","0","27","0","12","0","10","1"
"19","ClientCnxnSocketNIO.java","1","375","2","31","48","41","2","24","4","34","1"
"19","ClientWatchManager.java","0","36","0","9","0","10","0","8","0","8","0"
"19","CloseCommand.java","0","42","0","42","0","42","0","2","0","2","1"
"19","CommitProcessor.java","0","167","0","8","0","21","0","58","0","28","1"
"19","CommonNames.java","0","27","0","3","0","4","0","16","0","2","0"
"19","ConnectionBean.java","0","156","0","9","0","12","0","34","0","26","1"
"19","ConnectionMXBean.java","0","89","0","9","0","10","0","18","0","4","0"
"19","ConnectStringParser.java","0","79","0","79","0","79","0","2","0","2","0"
"19","CppGenerator.java","0","113","0","13","0","14","0","23","0","4","1"
"19","CreateCommand.java","0","73","0","73","0","73","0","2","0","2","1"
"19","CreateMode.java","0","81","0","41","0","42","0","4","0","2","1"
"19","Credentials.java","0","43","0","43","0","43","0","2","0","2","0"
"19","CSharpGenerator.java","0","48","0","48","0","48","0","2","0","2","0"
"19","CsvInputArchive.java","0","184","0","24","0","25","0","23","0","8","0"
"19","CsvOutputArchive.java","0","135","0","16","0","17","0","25","0","8","0"
"19","DatadirCleanupManager.java","0","173","0","86","0","91","0","4","0","6","1"
"19","DataEncryptionManager.java","0","36","0","36","0","36","0","2","0","2","0"
"19","DataNode.java","0","157","0","7","0","12","0","51","0","30","1"
"19","DataTree.java","0","1172","0","22","0","33","0","128","0","90","1"
"19","DataTreeBean.java","0","55","0","5","0","10","0","22","0","6","0"
"19","DataTreeMXBean.java","0","43","0","5","0","7","0","16","0","2","0"
"19","DeleteAllCommand.java","0","65","0","65","0","65","0","2","0","2","1"
"19","DeleteCommand.java","0","80","0","80","0","80","0","2","0","2","1"
"19","DelQuotaCommand.java","0","137","0","137","0","137","0","2","0","2","1"
"19","DigestAuthenticationProvider.java","0","126","0","10","0","26","0","33","0","12","0"
"19","DigestLoginModule.java","0","54","0","55","0","55","0","2","0","0","0"
"19","DistributedQueue.java","0","282","0","141","0","142","0","4","0","4","0"
"19","Election.java","0","25","0","2","0","3","0","24","0","8","0"
"19","Endpoint.java","0","65","0","65","0","65","0","2","0","2","0"
"19","Environment.java","0","92","0","15","0","16","0","12","0","10","0"
"19","EqualsOp.java","0","40","0","40","0","40","0","2","0","2","0"
"19","FastLeaderElection.java","0","813","0","16","0","46","0","96","0","98","1"
"19","FatJarMain.java","0","114","0","114","0","114","0","2","0","0","0"
"19","FileLoader.java","0","54","0","27","0","27","0","4","0","4","0"
"19","FileSnap.java","0","225","0","20","0","25","0","22","0","36","1"
"19","FileTxnLog.java","0","595","0","23","0","35","0","50","0","76","1"
"19","FileTxnSnapLog.java","0","343","0","12","0","18","0","54","0","62","1"
"19","FilterException.java","0","20","0","20","0","20","0","2","0","2","0"
"19","FilterOp.java","0","68","0","34","0","34","0","4","0","4","0"
"19","FilterParser.java","0","118","0","59","0","59","0","4","0","4","0"
"19","FinalRequestProcessor.java","0","373","0","9","0","22","0","98","0","68","1"
"19","Follower.java","0","151","0","6","0","49","0","88","0","62","1"
"19","FollowerBean.java","0","45","0","2","0","6","0","16","0","2","0"
"19","FollowerMXBean.java","0","37","0","1","0","5","0","16","0","2","0"
"19","FollowerRequestProcessor.java","0","102","0","5","0","6","0","52","0","26","1"
"19","FollowerZooKeeperServer.java","0","144","0","6","0","11","0","73","0","36","0"
"19","FourLetterWordMain.java","0","72","0","72","0","72","0","2","0","4","1"
"19","Fs.java","0","63","0","31","0","32","0","4","0","4","0"
"19","GetAclCommand.java","0","85","0","85","0","85","0","2","0","2","1"
"19","GetCommand.java","0","75","0","75","0","75","0","2","0","2","1"
"19","GraphData.java","0","77","0","38","0","40","0","4","0","4","0"
"19","GreaterThanOp.java","0","63","0","63","0","63","0","2","0","2","0"
"19","HostPort.java","0","46","0","46","0","46","0","2","0","2","0"
"19","HostPortSet.java","0","46","0","46","0","46","0","2","0","2","0"
"19","HostProvider.java","1","65","10","32","10","32","2","4","0","2","1"
"19","HTTPBasicAuth.java","0","79","0","79","0","79","0","2","0","2","0"
"19","IconResource.java","0","80","0","80","0","80","0","2","0","4","0"
"19","Index.java","0","35","0","5","0","5","0","19","0","2","0"
"19","InputArchive.java","0","39","0","6","0","6","0","19","0","2","0"
