"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"11","AbstractBenchmark.java","0","94","0","94","0","94","0","2","0","2","NO"
"11","AbstractConfiguration.java","0","41","0","41","0","41","0","2","0","2","NO"
"11","AbstractSubscriptionManager.java","0","405","0","405","0","405","0","2","0","2","NO"
"11","AbstractTopicManager.java","0","169","0","169","0","169","0","2","0","2","NO"
"11","AckRequestProcessor.java","0","48","0","6","0","7","0","21","0","4","NO"
"11","AllToAllTopologyFilter.java","0","36","0","36","0","36","0","2","0","2","NO"
"11","AndOp.java","0","30","0","30","0","30","0","2","0","2","NO"
"11","Arg.java","0","33","0","33","0","33","0","2","0","2","NO"
"11","AsyncCallback.java","0","52","0","12","0","17","0","31","0","12","NO"
"11","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","NO"
"11","AuthFastLeaderElection.java","1","877","6","33","88","140","2","52","2","20","YES"
"11","BaseHandler.java","0","58","0","58","0","58","0","2","0","2","NO"
"11","BasicDataEncryptionManager.java","0","45","0","45","0","45","0","2","0","2","YES"
"11","BenchmarkPublisher.java","0","120","0","120","0","120","0","2","0","2","NO"
"11","BenchmarkSubscriber.java","0","123","0","123","0","123","0","2","0","2","NO"
"11","BenchmarkUtils.java","0","159","0","159","0","159","0","2","0","2","NO"
"11","BenchmarkWorker.java","0","42","0","42","0","42","0","2","0","2","NO"
"11","BinaryInputArchive.java","0","118","0","15","0","15","0","23","0","6","YES"
"11","BinaryOutputArchive.java","0","132","0","15","0","17","0","23","0","2","NO"
"11","BKException.java","1","225","10","37","10","44","2","12","2","14","NO"
"11","Bookie.java","1","491","9","49","9","60","2","20","2","24","NO"
"11","BookieBenchmark.java","0","93","0","93","0","93","0","2","0","2","NO"
"11","BookieClient.java","0","161","0","26","0","93","0","12","0","14","NO"
"11","BookieException.java","0","73","0","73","0","73","0","2","0","2","NO"
"11","BookieProtocol.java","0","68","0","23","0","29","0","6","0","6","NO"
"11","BookieServer.java","1","189","1","27","5","35","2","14","2","14","NO"
"11","BookieWatcher.java","0","184","0","184","0","184","0","2","0","2","NO"
"11","BookKeeper.java","0","369","0","36","0","123","0","20","0","20","NO"
"11","BookkeeperBenchmark.java","0","82","0","82","0","82","0","2","0","2","NO"
"11","BookkeeperInternalCallbacks.java","0","52","0","52","0","52","0","2","0","2","NO"
"11","BookkeeperPersistenceManager.java","0","663","0","331","0","333","0","4","0","4","NO"
"11","BookKeeperTools.java","1","687","1","343","2","344","2","4","2","4","NO"
"11","BufferedChannel.java","0","152","0","76","0","76","0","4","0","4","NO"
"11","ByteBufferInputStream.java","0","65","0","11","0","12","0","17","0","0","YES"
"11","ByteStringInterner.java","0","41","0","41","0","41","0","2","0","2","NO"
"11","CacheKey.java","0","67","0","67","0","67","0","2","0","2","NO"
"11","CacheValue.java","0","84","0","84","0","84","0","2","0","2","NO"
"11","Callback.java","0","43","0","43","0","43","0","2","0","2","NO"
"11","CallbackUtils.java","0","167","0","167","0","167","0","2","0","2","NO"
"11","CGenerator.java","0","117","0","11","0","13","0","26","0","4","YES"
"11","ChannelDisconnectListener.java","0","27","0","27","0","27","0","2","0","2","NO"
"11","ChannelEndPoint.java","0","73","0","73","0","73","0","2","0","2","NO"
"11","ChannelTracker.java","0","112","0","112","0","112","0","2","0","2","NO"
"11","ClientChannelPipelineFactory.java","0","53","0","53","0","53","0","2","0","2","NO"
"11","ClientCnxn.java","2","980","-25","21","33","61","4","127","2","106","YES"
"11","ClientCnxnSocket.java","1","143","4","71","4","71","2","4","0","0","YES"
