"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"6","AbstractBenchmark.java","0","96","0","24","0","36","0","4","0","1","0"
"6","AbstractConfiguration.java","0","57","0","16","0","17","0","13","0","11","0"
"6","AbstractDNSToSwitchMapping.java","0","128","0","128","0","128","0","1","0","2","0"
"6","AbstractHChannelManager.java","0","562","0","281","0","281","0","2","0","0","0"
"6","AbstractResponseHandler.java","0","141","0","141","0","141","0","1","0","0","0"
"6","AbstractSubscribeResponseHandler.java","0","340","0","113","0","121","0","3","0","5","0"
"6","AbstractSubscriptionManager.java","0","724","0","38","0","46","0","19","0","15","0"
"6","AbstractTopicManager.java","0","240","0","34","0","39","0","7","0","5","0"
"6","AbstractZkLedgerManager.java","1","427","78","23","80","34","2","18","2","24","0"
"6","ActiveSubscriber.java","0","344","0","115","0","118","0","3","0","3","0"
"6","AllToAllTopologyFilter.java","0","68","0","23","0","25","0","3","0","0","0"
"6","AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","0","2","0"
"6","AsyncCallback.java","0","136","0","17","0","32","0","8","0","5","0"
"6","Auditor.java","0","466","0","58","0","70","0","8","0","9","0"
"6","AuditorElector.java","0","295","0","37","0","47","0","8","0","8","0"
"6","AutoRecoveryMain.java","1","248","1","27","2","30","1","9","0","5","0"
"6","BaseHandler.java","0","61","0","20","0","25","0","3","0","0","0"
"6","BenchBookie.java","1","194","0","38","1","41","1","5","0","3","0"
"6","BenchmarkPublisher.java","0","127","0","21","0","22","0","6","0","5","0"
"6","BenchmarkSubscriber.java","0","134","0","16","0","19","0","8","0","5","0"
"6","BenchmarkUtils.java","0","172","0","34","0","36","0","5","0","2","0"
"6","BenchmarkWorker.java","0","42","0","21","0","21","0","2","0","0","0"
"6","BenchReadThroughputLatency.java","2","247","0","49","1","52","2","5","1","5","0"
"6","BenchThroughputLatency.java","2","415","0","46","1","55","2","9","1","8","0"
"6","BinaryArithmeticFunction.java","0","166","0","166","0","166","0","1","0","0","0"
"6","BinaryExprFunction.java","0","46","0","46","0","46","0","1","0","0","0"
"6","BKException.java","0","317","0","29","0","30","0","11","0","5","0"
"6","BKMBeanInfo.java","0","25","0","25","0","25","0","1","0","0","0"
"6","BKMBeanRegistry.java","0","81","0","27","0","28","0","3","0","2","0"
"6","BKStats.java","0","224","0","112","0","112","0","2","0","1","0"
"6","Bookie.java","2","1124","10","16","24","36","8","70","8","86","0"
"6","BookieBean.java","0","46","0","23","0","24","0","2","0","1","0"
"6","BookieBenchmark.java","0","96","0","13","0","19","0","7","0","4","0"
"6","BookieClient.java","1","279","7","14","13","17","3","19","4","24","0"
"6","BookieCriticalThread.java","1","41","41","41","41","41","1","1","0","0","0"
"6","BookieException.java","0","142","0","17","0","22","0","8","0","7","0"
"6","BookieLedgerIndexer.java","1","123","0","30","1","32","1","4","2","4","0"
"6","BookieMXBean.java","0","28","0","14","0","15","0","2","0","1","0"
"6","BookieNettyServer.java","2","180","4","25","10","30","3","7","2","7","0"
"6","BookieProtocol.java","0","312","0","28","0","30","0","11","0","10","0"
"6","BookieProtoEncoding.java","1","175","0","58","1","61","1","3","0","4","0"
"6","BookieRequestHandler.java","2","81","-99","16","3","57","2","5","0","4","0"
"6","BookieRequestProcessor.java","1","302","302","302","302","302","1","1","0","0","0"
"6","BookieServer.java","3","335","2","8","3","18","4","42","1","46","0"
"6","BookieServerBean.java","0","76","0","18","0","21","0","4","0","6","0"
"6","BookieServerMXBean.java","0","48","0","24","0","26","0","2","0","3","0"
"6","BookieShell.java","2","908","-1","75","1","78","3","12","4","12","0"
"6","BookiesListener.java","0","25","0","25","0","25","0","1","0","2","0"
"6","BookieThread.java","1","50","25","25","30","30","2","2","1","1","0"
"6","BookieWatcher.java","0","288","0","19","0","25","0","15","0","16","0"
"6","BookKeeper.java","1","765","87","24","90","45","1","31","1","32","0"
"6","BookKeeperAdmin.java","1","790","0","27","1","45","1","29","0","26","0"
"6","BookkeeperBenchmark.java","0","85","0","14","0","19","0","6","0","4","0"
"6","BookKeeperClientStats.java","1","37","37","37","37","37","1","1","1","1","0"
"6","BookKeeperConstants.java","0","41","0","20","0","21","0","2","0","2","0"
"6","BookkeeperInternalCallbacks.java","1","134","15","22","15","23","1","6","2","3","0"
"6","BookkeeperPersistenceManager.java","0","1137","0","63","0","89","0","18","0","19","0"
"6","BookKeeperTools.java","1","83","0","9","1","83","1","9","0","2","0"
"6","BufferedChannel.java","2","184","3","20","31","31","3","9","2","5","0"
"6","BufferedChannelBase.java","1","50","50","50","50","50","1","1","0","0","0"
"6","BufferedReadChannel.java","1","93","93","93","93","93","1","1","0","0","0"
"6","BytesMessageImpl.java","0","592","0","592","0","592","0","1","0","0","0"
"6","ByteStringInterner.java","0","35","0","17","0","21","0","2","0","0","0"
"6","CachedDNSToSwitchMapping.java","0","137","0","137","0","137","0","1","0","2","0"
"6","CacheKey.java","0","67","0","33","0","34","0","2","0","0","0"
"6","CacheValue.java","0","91","0","18","0","21","0","5","0","2","0"
"6","Callback.java","0","43","0","21","0","23","0","2","0","0","0"
"6","CallbackUtils.java","0","165","0","41","0","46","0","4","0","1","0"
"6","CancelScanRequest.java","0","25","0","25","0","25","0","1","0","2","0"
"6","ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","0","0","0"
"6","ChannelEndPoint.java","0","81","0","27","0","27","0","3","0","4","0"
"6","ChannelTracker.java","0","119","0","40","0","41","0","3","0","0","0"
"6","CheckpointSource.java","1","75","0","37","1","38","1","2","2","4","0"
"6","CleanupChannelMap.java","0","165","0","83","0","83","0","2","0","2","0"
"6","Client.java","0","38","0","38","0","38","0","1","0","0","0"
"6","ClientChannelPipelineFactory.java","0","65","0","16","0","20","0","4","0","0","0"
"6","ClientConfiguration.java","1","154","71","25","72","28","1","21","1","22","0"
