"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"9","AckRequestProcessor.java","0","48","0","6","0","7","0","21","0","4","0"
"9","AsyncCallback.java","1","52","12","12","12","17","2","29","2","10","0"
"9","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","0"
"9","AuthFastLeaderElection.java","0","872","0","34","0","142","0","50","0","18","1"
"9","BasicDataEncryptionManager.java","0","45","0","45","0","45","0","2","0","2","1"
"9","BinaryInputArchive.java","0","118","0","15","0","15","0","23","0","6","1"
"9","BinaryOutputArchive.java","0","132","0","15","0","17","0","23","0","2","0"
"9","BKException.java","0","205","0","51","0","60","0","8","0","8","1"
"9","Bookie.java","1","483","4","53","8","66","2","18","2","22","1"
"9","BookieClient.java","0","161","0","26","0","93","0","12","0","14","0"
"9","BookieException.java","0","73","0","73","0","73","0","2","0","2","0"
"9","BookieProtocol.java","0","68","0","23","0","29","0","6","0","6","0"
"9","BookieServer.java","0","188","0","31","0","40","0","12","0","12","1"
"9","BookieWatcher.java","0","184","0","184","0","184","0","2","0","2","0"
"9","BookKeeper.java","1","361","44","40","52","136","2","18","2","18","0"
"9","BookkeeperInternalCallbacks.java","0","52","0","52","0","52","0","2","0","2","0"
"9","BufferedChannel.java","1","152","10","76","10","76","2","4","2","4","0"
"9","ByteBufferInputStream.java","0","65","0","11","0","12","0","17","0","0","1"
"9","CGenerator.java","0","117","0","11","0","13","0","26","0","4","1"
"9","ClientCnxn.java","0","1188","0","28","0","63","0","111","0","86","1"
"9","ClientWatchManager.java","0","36","0","11","0","13","0","6","0","4","1"
"9","CommitProcessor.java","0","171","0","10","0","26","0","46","0","18","1"
"9","CommonNames.java","0","27","0","3","0","4","0","16","0","2","0"
"9","ConnectionBean.java","0","156","0","10","0","13","0","30","0","22","1"
"9","ConnectionMXBean.java","0","89","0","9","0","10","0","18","0","4","0"
"9","CppGenerator.java","0","113","0","13","0","14","0","23","0","4","1"
"9","CRC32DigestManager.java","0","45","0","45","0","45","0","2","0","2","0"
"9","CreateMode.java","0","81","0","81","0","81","0","2","0","0","1"
"9","CSharpGenerator.java","1","48","48","48","48","48","2","2","2","2","0"
"9","CsvInputArchive.java","0","188","0","26","0","27","0","21","0","4","0"
"9","CsvOutputArchive.java","0","135","0","17","0","18","0","23","0","4","0"
