"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"5","AckRequestProcessor.java","2","48","4","6","5","7","4","21","4","4","0"
"5","AsyncCallback.java","2","47","36","12","37","13","4","23","4","4","1"
"5","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","0"
"5","AuthFastLeaderElection.java","2","862","19","39","64","160","6","44","6","12","1"
"5","BinaryInputArchive.java","2","118","-1","15","1","15","4","23","6","6","1"
"5","BinaryOutputArchive.java","1","132","-3","15","3","17","2","23","2","2","0"
"5","BKDefs.java","2","97","49","49","49","49","4","4","4","4","0"
"5","BKException.java","1","147","15","49","15","49","4","6","4","6","1"
"5","Bookie.java","2","326","3","54","7","57","10","12","14","16","0"
"5","BookieClient.java","3","397","22","79","45","97","8","10","10","12","1"
"5","BookieException.java","1","73","73","73","73","73","2","2","2","2","0"
"5","BookieHandle.java","3","334","22","55","46","75","10","12","12","14","1"
"5","BookieProtocol.java","1","69","6","34","7","35","2","4","2","4","1"
"5","BookieServer.java","2","180","6","45","7","46","6","8","6","8","0"
"5","BookKeeper.java","3","555","-13","79","45","129","12","14","12","14","1"
"5","ByteBufferInputStream.java","0","65","0","11","0","12","0","17","0","0","0"
"5","CGenerator.java","1","82","3","10","14","11","2","24","2","2","1"
"5","ClientBase.java","2","309","3","33","13","41","16","20","16","20","1"
"5","ClientCBWorker.java","3","125","4","20","9","24","10","12","12","14","0"
"5","ClientCnxn.java","2","1027","11","31","17","74","12","89","12","52","1"
"5","ClientWatchManager.java","0","36","0","11","0","13","0","6","0","4","1"
"5","CommitProcessor.java","1","169","-1","11","2","27","2","44","2","14","1"
"5","CommonNames.java","0","27","0","3","0","4","0","16","0","2","0"
"5","ConnectionBean.java","0","109","0","9","0","12","0","22","0","8","1"
"5","ConnectionMXBean.java","0","62","0","7","0","8","0","16","0","2","1"
"5","CppGenerator.java","1","78","3","10","14","12","2","21","2","2","1"
"5","CreateMode.java","0","81","0","81","0","81","0","2","0","0","1"
"5","CsvInputArchive.java","1","188","-2","29","2","30","2","19","2","2","0"
"5","CsvOutputArchive.java","1","135","-1","17","3","18","2","23","2","4","0"
"5","DataNode.java","2","120","0","7","6","11","6","43","4","18","1"
