"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"3","AbstractBenchmark.java","1","96","1","24","4","36","1","4","1","1","NO"
"3","AbstractConfiguration.java","2","57","22","18","23","18","5","12","3","9","NO"
"3","AbstractHChannelManager.java","1","562","281","281","281","281","2","2","0","0","NO"
"3","AbstractResponseHandler.java","1","141","141","141","141","141","1","1","0","0","NO"
"3","AbstractSubscribeResponseHandler.java","1","340","113","113","121","121","3","3","5","5","NO"
"3","AbstractSubscriptionManager.java","2","719","16","39","28","48","10","18","5","12","YES"
"3","AbstractTopicManager.java","1","184","3","30","4","32","1","6","0","3","YES"
"3","AbstractZkLedgerManager.java","3","271","2","21","26","34","7","13","2","14","YES"
"3","ActiveSubscriber.java","1","345","173","173","173","173","2","2","2","2","YES"
"3","AllToAllTopologyFilter.java","1","68","16","23","20","25","2","3","0","0","NO"
"3","AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","0","2","NO"
"3","AsyncCallback.java","0","126","0","18","0","35","0","7","0","3","NO"
"3","Auditor.java","1","453","113","113","130","130","4","4","3","3","YES"
"3","AuditorElector.java","2","293","49","49","62","62","6","6","3","3","YES"
"3","AutoRecoveryMain.java","2","246","41","41","44","44","6","6","3","3","NO"
"3","BaseHandler.java","0","61","0","20","0","25","0","3","0","0","NO"
"3","BenchBookie.java","0","194","0","64","0","68","0","3","0","2","NO"
"3","BenchmarkPublisher.java","1","125","2","25","4","26","1","5","1","2","YES"
"3","BenchmarkSubscriber.java","1","128","0","18","2","20","2","7","1","2","YES"
"3","BenchmarkUtils.java","1","172","1","34","5","36","1","5","1","2","NO"
"3","BenchmarkWorker.java","0","42","0","21","0","21","0","2","0","0","NO"
"3","BenchReadThroughputLatency.java","0","244","0","122","0","128","0","2","0","1","YES"
"3","BenchThroughputLatency.java","1","413","6","68","13","82","1","6","0","4","YES"
"3","BKException.java","1","294","10","29","10","30","4","10","1","4","YES"
"3","BKMBeanInfo.java","0","25","0","25","0","25","0","1","0","0","NO"
"3","BKMBeanRegistry.java","1","81","1","27","3","28","1","3","2","2","NO"
"3","BKStats.java","1","224","11","112","12","112","1","2","1","1","NO"
"3","Bookie.java","3","1118","25","21","34","42","17","52","20","63","YES"
"3","BookieBean.java","0","46","0","23","0","24","0","2","0","1","NO"
"3","BookieBenchmark.java","1","96","1","16","2","22","1","6","1","3","NO"
"3","BookieClient.java","1","248","21","19","28","22","2","13","6","16","YES"
"3","BookieException.java","1","139","4","20","5","24","1","7","0","4","YES"
"3","BookieLedgerIndexer.java","2","123","41","41","43","43","3","3","2","2","NO"
"3","BookieMXBean.java","0","28","0","14","0","15","0","2","0","1","NO"
"3","BookieProtocol.java","1","159","4","17","4","18","1","9","0","6","NO"
"3","BookieServer.java","3","562","10","18","13","23","10","31","11","35","NO"
"3","BookieServerBean.java","1","82","1","41","3","42","1","2","1","1","NO"
"3","BookieServerMXBean.java","0","53","0","53","0","53","0","1","0","0","YES"
"3","BookieShell.java","3","836","167","167","170","170","5","5","3","3","NO"
"3","BookieWatcher.java","2","283","29","25","37","29","3","11","2","7","YES"
"3","BookKeeper.java","3","584","5","22","11","45","10","26","9","25","YES"
"3","BookKeeperAdmin.java","3","701","-2","30","22","52","13","23","6","17","YES"
"3","BookkeeperBenchmark.java","1","84","1","16","2","23","1","5","1","1","YES"
"3","BookKeeperConstants.java","1","41","20","20","21","21","2","2","2","2","NO"
"3","BookkeeperInternalCallbacks.java","1","119","0","24","1","25","1","5","0","1","NO"
"3","BookkeeperPersistenceManager.java","3","1136","29","67","56","94","11","17","12","16","YES"
"3","BookKeeperTools.java","0","83","0","10","0","93","0","8","0","2","NO"
"3","BufferedChannel.java","0","162","0","32","0","35","0","5","0","1","NO"
"3","ByteStringInterner.java","1","35","-7","17","2","21","1","2","0","0","NO"
"3","CacheKey.java","0","67","0","33","0","34","0","2","0","0","NO"
"3","CacheValue.java","2","91","3","18","9","21","2","5","2","2","NO"
"3","Callback.java","0","43","0","21","0","23","0","2","0","0","NO"
"3","CallbackUtils.java","0","165","0","41","0","46","0","4","0","1","NO"
"3","CancelScanRequest.java","1","25","25","25","25","25","1","1","2","2","NO"
"3","ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","0","0","NO"
"3","ChannelEndPoint.java","1","81","5","27","5","27","1","3","3","4","NO"
"3","ChannelTracker.java","1","119","8","40","9","41","1","3","0","0","NO"
"3","CleanupChannelMap.java","1","165","83","83","83","83","2","2","2","2","NO"
"3","Client.java","0","38","0","38","0","38","0","1","0","0","NO"
"3","ClientChannelPipelineFactory.java","1","65","13","16","22","20","1","4","0","0","NO"
"3","ClientConfiguration.java","1","154","7","25","13","28","6","17","2","13","YES"
"3","ClientMessageFilter.java","1","22","22","22","22","22","1","1","0","0","NO"
"3","CloseSubscriptionHandler.java","1","95","95","95","95","95","1","1","0","0","NO"
"3","CloseSubscriptionResponseHandler.java","1","76","76","76","76","76","1","1","0","0","NO"
"3","ConcurrencyUtils.java","0","45","0","45","0","45","0","1","0","0","NO"
"3","ConsumeHandler.java","0","65","0","22","0","22","0","3","0","0","NO"
"3","Cookie.java","2","234","19","46","30","55","3","5","2","5","YES"
"3","CRC32DigestManager.java","0","50","0","12","0","14","0","4","0","1","NO"
"3","DataFormats.java","2","3680","525","525","529","529","7","7","1","1","NO"
"3","DefaultServerChannel.java","1","83","83","83","83","83","1","1","0","0","NO"
"3","DeliveryCallback.java","0","25","0","25","0","25","0","1","0","0","NO"
"3","DeliveryEndPoint.java","0","26","0","26","0","26","0","1","0","0","NO"
"3","DeliveryManager.java","1","83","10","9","12","10","5","9","3","6","NO"
"3","DigestManager.java","1","172","7","17","7","20","1","10","0","4","NO"
"3","DiskChecker.java","2","152","76","76","77","77","2","2","3","3","NO"
"3","DistributionSchedule.java","1","81","11","11","17","15","2","7","0","2","NO"
"3","Either.java","0","45","0","45","0","45","0","1","0","0","NO"
"3","EntryFormatter.java","1","70","70","70","70","70","1","1","2","2","NO"
"3","EntryLogger.java","3","496","11","17","18","36","6","28","6","31","YES"
"3","ExitCode.java","0","36","0","36","0","36","0","1","0","3","NO"
"3","Factory.java","0","20","0","20","0","20","0","1","0","0","NO"
"3","FactoryLayout.java","1","150","75","75","75","75","2","2","1","1","YES"
"3","FakeBookie.java","0","91","0","30","0","45","0","3","0","0","YES"
"3","FIFODeliveryManager.java","3","797","20","40","31","49","14","20","17","20","YES"
"3","FileInfo.java","1","325","32","25","33","31","3","13","5","15","YES"
"3","FileSystemUpgrade.java","2","350","4","58","8","63","2","6","3","9","YES"
"3","FileUtils.java","0","89","0","44","0","45","0","2","0","0","NO"
"3","FilterableMessageHandler.java","1","63","31","31","32","32","2","2","0","0","NO"
"3","FlatLedgerManager.java","3","138","-4","17","9","29","5","8","3","9","YES"
"3","FlatLedgerManagerFactory.java","2","83","21","21","22","22","4","4","0","0","NO"
"3","GarbageCollector.java","1","46","46","46","46","46","1","1","0","0","NO"
"3","GarbageCollectorThread.java","3","520","8","37","16","43","7","14","8","19","NO"
"3","HandleFactory.java","0","29","0","29","0","29","0","1","0","1","NO"
"3","HandleFactoryImpl.java","0","60","0","30","0","34","0","2","0","3","YES"
"3","Handler.java","0","34","0","17","0","18","0","2","0","0","NO"
"3","HardLink.java","0","598","0","299","0","300","0","2","0","3","YES"
"3","HChannel.java","1","49","49","49","49","49","1","1","0","0","NO"
"3","HChannelHandler.java","1","256","128","128","128","128","2","2","0","0","YES"
"3","HChannelImpl.java","1","334","334","334","334","334","1","1","0","0","NO"
"3","HChannelManager.java","1","144","144","144","144","144","1","1","0","0","NO"
"3","HedwigAdmin.java","2","495","22","54","50","74","6","9","4","8","YES"
"3","HedwigBenchmark.java","0","149","0","25","0","29","0","6","0","1","NO"
"3","HedwigClient.java","0","65","0","97","0","100","0","4","0","0","NO"
"3","HedwigClientImpl.java","2","113","-24","-20","10","10","9","11","2","4","NO"
"3","HedwigCommands.java","1","394","11","131","11","132","1","3","1","2","NO"
"3","HedwigConsole.java","2","930","-1","103","20","121","7","9","5","6","YES"
"3","HedwigHubClient.java","0","44","0","22","0","23","0","2","0","0","NO"
"3","HedwigHubClientFactory.java","1","67","12","22","18","24","1","3","2","2","NO"
"3","HedwigHubSubscriber.java","0","78","0","19","0","21","0","4","0","1","NO"
"3","HedwigJMXService.java","0","34","0","34","0","34","0","1","0","0","NO"
"3","HedwigMBeanInfo.java","0","25","0","25","0","25","0","1","0","0","NO"
"3","HedwigMBeanRegistry.java","0","44","0","44","0","44","0","1","0","0","NO"
"3","HedwigProxy.java","1","160","2","20","3","22","2","8","1","4","NO"
"3","HedwigPublisher.java","2","136","-14","11","18","28","6","12","2","4","NO"
"3","HedwigSocketAddress.java","0","129","0","65","0","65","0","2","0","1","NO"
"3","HedwigSubscriber.java","2","379","-27","22","27","55","9","17","2","9","YES"
"3","HierarchicalLedgerManager.java","3","420","-8","42","23","60","5","10","3","15","YES"
"3","HierarchicalLedgerManagerFactory.java","2","84","21","21","22","22","4","4","0","0","NO"
"3","HubInfo.java","1","146","146","146","146","146","1","1","0","0","NO"
"3","HubLoad.java","1","117","58","58","59","59","2","2","1","1","YES"
"3","HubServerManager.java","1","98","98","98","98","98","1","1","0","0","YES"
