"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"16","AckRequestProcessor.java","0","49","0","6","0","7","0","23","0","6","0"
"16","AclParser.java","1","73","73","73","73","73","2","2","2","2","0"
"16","AddAuthCommand.java","1","58","58","58","58","58","2","2","2","2","1"
"16","AndOp.java","0","30","0","30","0","30","0","2","0","2","0"
"16","Arg.java","0","33","0","33","0","33","0","2","0","2","0"
"16","AsyncCallback.java","0","52","0","4","0","16","0","33","0","12","0"
"16","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","0"
"16","AuthFastLeaderElection.java","0","875","0","29","0","122","0","60","0","32","1"
"16","BasicDataEncryptionManager.java","0","45","0","45","0","45","0","2","0","2","1"
"16","BinaryInputArchive.java","0","118","0","15","0","15","0","23","0","6","1"
"16","BinaryOutputArchive.java","0","132","0","14","0","16","0","25","0","6","0"
"16","ByteBufferInputStream.java","0","74","0","11","0","11","0","19","0","4","1"
"16","ByteBufferOutputStream.java","0","46","0","23","0","23","0","4","0","6","0"
"16","CGenerator.java","0","117","0","11","0","13","0","26","0","4","1"
"16","CliCommand.java","1","108","108","108","108","108","2","2","2","2","1"
"16","ClientCnxn.java","1","1175","4","21","4","57","2","147","2","136","1"
"16","ClientCnxnSocket.java","0","153","0","30","0","32","0","10","0","8","1"
"16","ClientCnxnSocketNIO.java","0","306","0","30","0","36","0","20","0","28","1"
"16","ClientWatchManager.java","0","36","0","9","0","10","0","8","0","8","0"
"16","CloseCommand.java","1","42","42","42","42","42","2","2","2","2","1"
"16","CommitProcessor.java","0","167","0","8","0","21","0","58","0","28","1"
"16","CommonNames.java","0","27","0","3","0","4","0","16","0","2","0"
"16","ConnectionBean.java","0","156","0","9","0","12","0","34","0","26","1"
"16","ConnectionMXBean.java","0","89","0","9","0","10","0","18","0","4","0"
"16","ConnectStringParser.java","0","79","0","79","0","79","0","2","0","2","0"
"16","CppGenerator.java","0","113","0","13","0","14","0","23","0","4","1"
"16","CreateCommand.java","1","73","73","73","73","73","2","2","2","2","1"
"16","CreateMode.java","0","81","0","41","0","42","0","4","0","2","1"
"16","Credentials.java","0","43","0","43","0","43","0","2","0","2","0"
"16","CSharpGenerator.java","0","48","0","48","0","48","0","2","0","2","0"
"16","CsvInputArchive.java","0","184","0","24","0","25","0","23","0","8","0"
"16","CsvOutputArchive.java","0","135","0","16","0","17","0","25","0","8","0"
"16","DatadirCleanupManager.java","0","173","0","86","0","91","0","4","0","6","1"
"16","DataEncryptionManager.java","0","36","0","36","0","36","0","2","0","2","0"
"16","DataNode.java","0","157","0","7","0","12","0","51","0","30","1"
"16","DataTree.java","1","1172","-8","22","6","33","2","128","0","90","1"
"16","DataTreeBean.java","0","55","0","5","0","10","0","22","0","6","0"
"16","DataTreeMXBean.java","0","43","0","5","0","7","0","16","0","2","0"
"16","DeleteAllCommand.java","1","65","65","65","65","65","2","2","2","2","1"
"16","DeleteCommand.java","1","80","80","80","80","80","2","2","2","2","1"
"16","DelQuotaCommand.java","1","137","137","137","137","137","2","2","2","2","1"
"16","DigestAuthenticationProvider.java","0","126","0","10","0","26","0","33","0","12","0"
"16","DigestLoginModule.java","0","54","0","55","0","55","0","2","0","0","0"
"16","DistributedQueue.java","0","282","0","141","0","142","0","4","0","4","0"
"16","Election.java","0","25","0","2","0","3","0","24","0","8","0"
"16","Endpoint.java","0","65","0","65","0","65","0","2","0","2","0"
"16","Environment.java","0","90","0","22","0","23","0","8","0","10","0"
"16","EqualsOp.java","0","40","0","40","0","40","0","2","0","2","0"
"16","FastLeaderElection.java","0","804","0","17","0","48","0","90","0","90","1"
"16","FatJarMain.java","0","114","0","114","0","114","0","2","0","0","0"
"16","FileLoader.java","0","54","0","27","0","27","0","4","0","4","0"
"16","FileSnap.java","0","225","0","20","0","25","0","22","0","36","1"
"16","FileTxnLog.java","0","595","0","23","0","35","0","50","0","76","1"
"16","FileTxnSnapLog.java","1","329","36","12","41","18","2","52","2","60","1"
"16","FilterException.java","0","20","0","20","0","20","0","2","0","2","0"
"16","FilterOp.java","0","68","0","34","0","34","0","4","0","4","0"
"16","FilterParser.java","0","118","0","59","0","59","0","4","0","4","0"
"16","FinalRequestProcessor.java","1","373","1","9","3","22","2","98","2","68","1"
"16","Follower.java","0","151","0","6","0","49","0","88","0","62","1"
"16","FollowerBean.java","0","45","0","2","0","6","0","16","0","2","0"
"16","FollowerMXBean.java","0","37","0","1","0","5","0","16","0","2","0"
"16","FollowerRequestProcessor.java","0","102","0","5","0","6","0","52","0","26","1"
"16","FollowerZooKeeperServer.java","0","144","0","6","0","11","0","73","0","36","0"
"16","FourLetterWordMain.java","0","72","0","72","0","72","0","2","0","4","1"
"16","Fs.java","0","63","0","31","0","32","0","4","0","4","0"
"16","GetAclCommand.java","1","85","85","85","85","85","2","2","2","2","1"
"16","GetCommand.java","1","75","75","75","75","75","2","2","2","2","1"
"16","GraphData.java","0","77","0","38","0","40","0","4","0","4","0"
"16","GreaterThanOp.java","0","63","0","63","0","63","0","2","0","2","0"
"16","HostPort.java","0","46","0","46","0","46","0","2","0","2","0"
"16","HostPortSet.java","0","46","0","46","0","46","0","2","0","2","0"
"16","HostProvider.java","0","55","0","55","0","55","0","2","0","2","1"
"16","HTTPBasicAuth.java","0","79","0","79","0","79","0","2","0","2","0"
"16","IconResource.java","0","80","0","80","0","80","0","2","0","4","0"
"16","Index.java","0","35","0","5","0","5","0","19","0","2","0"
"16","InputArchive.java","0","39","0","6","0","6","0","19","0","2","0"
"16","IPAuthenticationProvider.java","0","106","0","13","0","15","0","23","0","4","1"
"16","JavaGenerator.java","0","52","0","7","0","8","0","21","0","2","0"
"16","JAXBContextResolver.java","0","65","0","65","0","65","0","2","0","2","0"
"16","JBoolean.java","0","45","0","5","0","5","0","24","0","4","0"
"16","JBuffer.java","0","96","0","11","0","12","0","25","0","8","0"
"16","JByte.java","0","31","0","4","0","4","0","21","0","4","0"
"16","JCompType.java","0","60","0","8","0","8","0","21","0","4","0"
"16","JDouble.java","0","36","0","5","0","5","0","21","0","4","0"
"16","JField.java","0","126","0","16","0","16","0","21","0","4","0"
"16","JFile.java","0","76","0","9","0","10","0","23","0","4","0"
"16","JFloat.java","0","36","0","5","0","5","0","21","0","4","0"
"16","JInt.java","0","31","0","4","0","4","0","21","0","4","0"
"16","JLineZNodeCompletor.java","0","76","0","38","0","38","0","4","0","4","0"
"16","JLong.java","0","35","0","5","0","5","0","21","0","4","0"
"16","JMap.java","0","135","0","15","0","16","0","23","0","6","0"
"16","JRecord.java","0","685","0","46","0","58","0","39","0","14","1"
"16","JsonGenerator.java","0","201","0","100","0","104","0","4","0","4","0"
"16","JsonServlet.java","0","77","0","77","0","77","0","2","0","2","0"
"16","JString.java","0","42","0","6","0","6","0","21","0","4","0"
"16","JType.java","0","184","0","23","0","24","0","21","0","4","0"
"16","JVector.java","0","138","0","14","0","15","0","25","0","6","0"
"16","KeeperException.java","0","632","0","33","0","48","0","41","0","26","1"
"16","KeeperExceptionMapper.java","0","78","0","78","0","78","0","2","0","2","0"
"16","KerberosName.java","0","377","0","188","0","189","0","4","0","2","1"
"16","Leader.java","2","814","36","19","48","30","4","112","8","96","1"
"16","LeaderBean.java","1","48","0","4","1","5","2","22","4","10","0"
"16","LeaderElection.java","0","264","0","10","0","27","0","65","0","52","0"
"16","LeaderElectionAware.java","0","34","0","34","0","34","0","2","0","2","0"
"16","LeaderElectionBean.java","0","38","0","4","0","6","0","16","0","2","0"
"16","LeaderElectionMXBean.java","0","28","0","3","0","4","0","16","0","2","0"
"16","LeaderElectionSupport.java","0","415","0","415","0","415","0","2","0","2","0"
"16","LeaderMXBean.java","0","33","0","4","0","5","0","16","0","2","0"
"16","LeaderOffer.java","0","76","0","76","0","76","0","2","0","2","0"
"16","LeaderZooKeeperServer.java","0","160","0","6","0","8","0","64","0","44","1"
"16","Learner.java","0","434","0","31","0","35","0","28","0","40","1"
"16","LearnerHandler.java","0","560","0","6","0","16","0","40","0","56","1"
"16","LearnerSessionTracker.java","0","87","0","2","0","4","0","6","0","4","1"
"16","LearnerSyncRequest.java","0","31","0","0","0","3","0","2","0","2","0"
"16","LearnerZooKeeperServer.java","0","130","0","21","0","25","0","12","0","14","1"
"16","LessThanOp.java","0","63","0","63","0","63","0","2","0","2","0"
"16","ListQuotaCommand.java","1","67","67","67","67","67","2","2","2","2","1"
"16","LocalPeerBean.java","0","72","0","11","0","12","0","22","0","8","1"
"16","LocalPeerMXBean.java","0","70","0","11","0","12","0","18","0","4","1"
"16","LockListener.java","0","35","0","17","0","18","0","4","0","4","0"
"16","Log4JEntry.java","0","36","0","18","0","18","0","4","0","4","0"
"16","Log4JSource.java","0","343","0","114","0","115","0","6","0","6","1"
"16","LogEntry.java","0","42","0","42","0","42","0","2","0","2","0"
"16","LogFormatter.java","0","94","0","8","0","10","0","31","0","18","1"
"16","LoggerFactory.java","0","33","0","16","0","18","0","4","0","4","0"
"16","Login.java","0","353","0","88","0","126","0","8","0","12","1"
"16","LogIterator.java","0","24","0","12","0","12","0","4","0","4","0"
"16","LogServer.java","0","60","0","30","0","30","0","4","0","4","0"
"16","LogSkipList.java","0","86","0","43","0","44","0","4","0","4","0"
"16","LogSource.java","0","30","0","30","0","30","0","2","0","2","0"
"16","Ls2Command.java","1","56","56","56","56","56","2","2","2","2","1"
"16","LsCommand.java","1","77","77","77","77","77","2","2","2","2","1"
"16","ManagedUtil.java","0","64","0","21","0","22","0","6","0","8","1"
"16","MBeanRegistry.java","0","194","0","16","0","19","0","24","0","12","1"
"16","MeasureThroughput.java","0","93","0","46","0","47","0","4","0","4","0"
"16","MergedLogSource.java","0","198","0","99","0","100","0","4","0","4","0"
"16","MultiResponse.java","0","149","0","74","0","75","0","4","0","4","0"
"16","MultiTransactionRecord.java","0","144","0","71","0","72","0","4","0","4","0"
"16","NettyServerCnxn.java","1","767","0","76","3","77","2","20","4","18","1"
"16","NettyServerCnxnFactory.java","0","373","0","46","0","48","0","16","0","4","1"
"16","NIOServerCnxn.java","1","1042","0","19","3","66","2","145","4","144","1"
"16","NIOServerCnxnFactory.java","0","291","0","41","0","45","0","14","0","4","1"
"16","NodeListener.java","0","34","0","34","0","34","0","2","0","2","0"
"16","NodeViewerACL.java","0","169","0","169","0","169","0","2","0","2","0"
"16","NodeViewerData.java","0","128","0","64","0","67","0","4","0","6","1"
"16","NodeViewerMetaData.java","0","168","0","168","0","168","0","2","0","2","0"
"16","NodeViewersChangeListener.java","0","34","0","34","0","34","0","2","0","2","0"
"16","NotOp.java","0","28","0","28","0","28","0","2","0","2","0"
"16","NumberArg.java","0","25","0","26","0","26","0","2","0","2","0"
"16","NumEvents.java","0","78","0","39","0","40","0","4","0","4","1"
"16","Observer.java","0","121","0","15","0","19","0","16","0","22","1"
"16","ObserverBean.java","0","41","0","41","0","41","0","2","0","2","1"
"16","ObserverMXBean.java","0","34","0","34","0","34","0","2","0","2","0"
"16","ObserverRequestProcessor.java","0","115","0","23","0","24","0","10","0","14","1"
"16","ObserverZooKeeperServer.java","0","104","0","20","0","23","0","10","0","10","1"
"16","Op.java","1","299","25","100","25","100","2","6","2","6","1"
"16","OpResult.java","0","167","0","83","0","87","0","4","0","4","0"
"16","OrOp.java","0","30","0","30","0","30","0","2","0","2","0"
"16","OutputArchive.java","0","43","0","5","0","6","0","23","0","6","0"
"16","Pair.java","0","108","0","36","0","48","0","6","0","4","0"
"16","PathTrie.java","0","256","0","51","0","52","0","10","0","12","1"
"16","PathUtils.java","0","93","0","31","0","48","0","6","0","2","1"
"16","PrepRequestProcessor.java","1","653","7","12","9","29","2","138","4","110","1"
"16","ProposalRequestProcessor.java","1","84","5","4","9","7","2","54","4","30","0"
"16","ProtocolSupport.java","0","174","0","87","0","88","0","4","0","4","0"
"16","ProviderRegistry.java","0","70","0","5","0","15","0","28","0","8","1"
"16","PurgeTxnLog.java","0","117","0","9","0","25","0","33","0","14","1"
"16","QuorumBean.java","0","40","0","5","0","6","0","16","0","2","0"
"16","QuorumCnxManager.java","0","796","0","16","0","46","0","96","0","94","1"
"16","QuorumHierarchical.java","0","244","0","48","0","53","0","10","0","18","1"
"16","QuorumMaj.java","0","52","0","17","0","17","0","6","0","8","0"
"16","QuorumMXBean.java","0","31","0","3","0","4","0","16","0","2","0"
