"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"3","AckRequestProcessor.java","0","41","0","7","0","8","0","17","0","0","NO"
"3","AddCallback.java","1","34","34","34","34","34","2","2","2","2","NO"
"3","AsyncCallback.java","0","47","0","7","0","8","0","19","0","0","YES"
"3","AuthenticationProvider.java","1","74","1","11","2","12","2","19","2","2","NO"
"3","AuthFastLeaderElection.java","1","803","-6","42","9","175","2","38","2","6","YES"
"3","BinaryInputArchive.java","0","119","0","18","0","18","0","19","0","0","YES"
"3","BinaryOutputArchive.java","0","135","0","17","0","18","0","21","0","0","NO"
"3","BKException.java","1","117","117","117","117","117","2","2","2","2","YES"
"3","Bookie.java","1","309","309","309","309","309","2","2","2","2","NO"
"3","BookieClient.java","1","308","308","308","308","308","2","2","2","2","YES"
"3","BookieHandle.java","1","225","225","225","225","225","2","2","2","2","YES"
"3","BookieProtocol.java","1","63","63","63","63","63","2","2","2","2","YES"
"3","BookieServer.java","1","162","162","162","162","162","2","2","2","2","NO"
"3","BookKeeper.java","1","631","631","631","631","631","2","2","2","2","YES"
"3","ByteBufferInputStream.java","0","65","0","11","0","12","0","17","0","0","NO"
"3","CGenerator.java","0","80","0","10","0","11","0","22","0","0","YES"
"3","ClientBase.java","2","309","152","152","154","154","4","4","4","4","YES"
"3","ClientCBWorker.java","1","101","101","101","101","101","2","2","2","2","NO"
"3","ClientCnxn.java","3","963","4","34","7","82","10","77","16","40","YES"
"3","ClientWatchManager.java","0","36","0","11","0","13","0","6","0","4","YES"
"3","CommitProcessor.java","1","168","-2","12","1","30","4","40","6","10","YES"
"3","CommonNames.java","1","27","0","3","1","4","2","16","2","2","NO"
"3","ConnectionBean.java","2","109","3","9","10","12","4","22","6","8","YES"
"3","ConnectionMXBean.java","1","62","0","7","1","8","2","16","2","2","YES"
"3","CppGenerator.java","0","75","0","11","0","12","0","19","0","0","YES"
"3","CreateMode.java","0","81","0","81","0","81","0","2","0","0","YES"
"3","CsvInputArchive.java","0","189","0","33","0","33","0","17","0","0","NO"
"3","CsvOutputArchive.java","0","136","0","19","0","19","0","21","0","2","NO"
"3","DataNode.java","2","118","2","8","13","12","4","37","4","14","YES"
"3","DataNodeV1.java","0","117","0","117","0","117","0","2","0","0","NO"
"3","DataTree.java","3","963","49","34","56","39","10","70","12","24","YES"
"3","DataTreeBean.java","1","63","-16","6","17","11","2","20","2","4","NO"
"3","DataTreeMXBean.java","1","43","1","5","9","7","2","16","2","2","NO"
"3","DataTreeV1.java","2","525","0","175","7","179","4","6","4","4","NO"
"3","DigestAuthenticationProvider.java","1","116","1","13","5","33","2","25","2","2","YES"
"3","Election.java","0","24","0","2","0","3","0","20","0","2","YES"
"3","Environment.java","0","90","0","90","0","90","0","2","0","2","NO"
"3","ErrorCodes.java","1","27","27","27","27","27","2","2","2","2","NO"
"3","FastLeaderElection.java","3","589","6","25","26","56","8","46","6","24","YES"
"3","FatJarMain.java","1","114","114","114","114","114","2","2","0","0","NO"
"3","FileSnap.java","1","168","12","24","13","26","4","14","8","24","YES"
"3","FileTxnLog.java","1","439","2","87","3","89","2","10","4","20","YES"
"3","FileTxnSnapLog.java","1","249","9","35","9","37","6","14","10","16","YES"
"3","FinalRequestProcessor.java","3","242","1","13","5","33","6","52","6","16","YES"
"3","Follower.java","2","363","11","20","83","82","4","50","4","12","YES"
"3","FollowerBean.java","1","45","-9","2","17","6","2","16","2","2","NO"
"3","FollowerHandler.java","2","367","5","21","10","53","4","49","4","10","YES"
"3","FollowerMXBean.java","1","37","-10","1","14","5","2","16","2","2","NO"
"3","FollowerRequestProcessor.java","2","96","-1","7","1","8","4","38","4","8","YES"
"3","FollowerSessionTracker.java","0","77","0","10","0","12","0","21","0","0","YES"
"3","FollowerSyncRequest.java","0","31","0","16","0","16","0","4","0","4","NO"
"3","FollowerZooKeeperServer.java","3","221","15","10","17","13","8","55","10","18","NO"
"3","HostAuthenticationProvider.java","1","63","2","8","4","10","2","21","2","2","NO"
"3","Index.java","0","36","0","6","0","6","0","17","0","0","NO"
"3","InputArchive.java","0","41","0","7","0","7","0","17","0","0","NO"
"3","IPAuthenticationProvider.java","1","106","2","14","4","16","2","21","2","2","YES"
"3","JavaGenerator.java","0","56","0","8","0","9","0","19","0","0","NO"
"3","JBoolean.java","0","39","0","5","0","6","0","20","0","0","NO"
"3","JBuffer.java","0","97","0","17","0","17","0","17","0","0","NO"
"3","JByte.java","0","32","0","5","0","5","0","17","0","0","NO"
"3","JCompType.java","0","50","0","8","0","8","0","17","0","0","NO"
"3","JDouble.java","0","37","0","6","0","6","0","17","0","0","NO"
"3","JField.java","0","90","0","15","0","16","0","17","0","0","NO"
"3","JFile.java","0","68","0","10","0","11","0","19","0","0","NO"
"3","JFloat.java","0","36","0","6","0","6","0","17","0","0","NO"
"3","JInt.java","0","32","0","5","0","5","0","17","0","0","NO"
"3","JLong.java","0","36","0","6","0","6","0","17","0","0","NO"
"3","JMap.java","0","91","0","16","0","16","0","17","0","0","NO"
"3","JRecord.java","0","458","0","54","0","56","0","25","0","0","YES"
"3","JString.java","0","43","0","7","0","7","0","17","0","0","NO"
"3","JType.java","0","128","0","22","0","22","0","17","0","0","NO"
"3","JVector.java","0","96","0","15","0","15","0","19","0","0","NO"
"3","KeeperException.java","1","560","129","46","240","66","4","27","6","6","YES"
"3","Leader.java","2","575","2","36","38","46","4","46","4","14","YES"
"3","LeaderBean.java","1","48","22","6","25","7","2","16","2","2","NO"
"3","LeaderElection.java","1","174","-1","14","4","35","2","37","2","8","YES"
"3","LeaderElectionBean.java","1","38","-1","4","3","6","2","16","2","2","NO"
"3","LeaderElectionMXBean.java","1","28","-3","3","2","4","2","16","2","2","NO"
"3","LeaderMXBean.java","1","33","9","4","11","5","2","16","2","2","NO"
"3","LeaderZooKeeperServer.java","2","139","20","9","21","11","6","38","8","12","YES"
"3","LedgerDescriptor.java","1","139","139","139","139","139","2","2","2","2","YES"
"3","LedgerEntry.java","1","57","57","57","57","57","2","2","2","2","YES"
"3","LedgerHandle.java","1","315","315","315","315","315","2","2","2","2","YES"
"3","LedgerRecoveryMonitor.java","1","192","192","192","192","192","2","2","2","2","NO"
"3","LedgerSequence.java","1","59","59","59","59","59","2","2","2","2","NO"
"3","LedgerStream.java","1","94","94","94","94","94","2","2","2","2","NO"
"3","LocalBookKeeper.java","1","148","148","148","148","148","2","2","2","2","YES"
"3","LocalPeerBean.java","1","62","62","12","62","13","2","18","2","4","YES"
"3","LocalPeerMXBean.java","1","58","58","11","58","12","2","16","2","2","YES"
"3","LogFormatter.java","1","65","0","8","1","9","2","23","2","4","YES"
"3","Main.java","1","50","50","50","50","50","2","2","2","2","YES"
"3","ManagedUtil.java","2","65","32","32","33","33","4","4","4","4","YES"
"3","MBeanRegistry.java","2","175","9","17","19","20","4","20","6","6","YES"
"3","MySqlClient.java","1","124","124","124","124","124","2","2","2","2","NO"
"3","NIOServerCnxn.java","3","864","8","39","16","96","16","63","22","32","YES"
"3","NIOServerFactory.java","1","479","479","479","479","479","2","2","2","2","YES"
"3","OutputArchive.java","0","44","0","7","0","7","0","19","0","0","NO"
"3","ParseException.java","0","189","0","33","0","33","0","17","0","0","NO"
"3","PathTrie.java","1","252","252","252","252","252","2","2","2","2","YES"
"3","PrepRequestProcessor.java","3","431","3","19","6","47","10","64","10","22","YES"
"3","Profiler.java","1","36","0","3","1","9","2","24","2","2","NO"
"3","ProposalRequestProcessor.java","1","68","-1","6","0","9","2","32","2","6","YES"
"3","ProviderRegistry.java","0","71","0","6","0","17","0","24","0","2","YES"
"3","PurgeTxnLog.java","1","119","34","11","48","31","2","27","4","6","YES"
"3","QuorumBean.java","1","40","0","5","7","6","2","16","2","2","NO"
"3","QuorumCnxManager.java","2","526","6","29","29","79","6","36","4","8","YES"
"3","QuorumEngine.java","1","239","239","239","239","239","2","2","2","2","NO"
"3","QuorumMXBean.java","1","31","1","3","2","4","2","16","2","2","NO"
"3","QuorumOpMonitor.java","1","447","447","447","447","447","2","2","2","2","NO"
"3","QuorumPeer.java","2","585","10","23","22","92","10","69","12","26","YES"
"3","QuorumPeerConfig.java","1","199","-1","10","2","47","2","38","2","10","YES"
"3","QuorumPeerMain.java","1","111","8","22","9","24","2","10","2","12","YES"
"3","QuorumStats.java","1","61","-13","5","9","10","2","22","2","2","YES"
"3","Quotas.java","1","62","62","62","62","62","2","2","2","2","NO"
"3","Rcc.java","0","473","0","74","0","76","0","19","0","0","NO"
"3","RccConstants.java","0","80","0","14","0","14","0","17","0","0","NO"
"3","RccTokenManager.java","0","750","0","132","0","132","0","17","0","0","NO"
"3","ReadCallback.java","1","35","35","35","35","35","2","2","2","2","NO"
"3","ReadEntryCallback.java","1","32","32","32","32","32","2","2","2","2","NO"
"3","Record.java","0","30","0","5","0","5","0","17","0","0","NO"
"3","RecordReader.java","0","89","0","15","0","15","0","17","0","0","NO"
"3","RecordWriter.java","0","106","0","18","0","18","0","17","0","0","NO"
"3","RemotePeerBean.java","1","41","0","5","1","6","2","16","2","2","YES"
"3","RemotePeerMXBean.java","1","30","0","3","1","4","2","16","2","2","YES"
"3","Request.java","0","178","0","14","0","16","0","34","0","6","YES"
"3","RequestProcessor.java","0","34","0","5","0","6","0","17","0","0","YES"
"3","SendAckRequestProcessor.java","1","49","0","5","1","7","2","28","2","2","YES"
"3","SerializeUtils.java","0","95","0","95","0","95","0","2","0","2","YES"
"3","ServerAdminClient.java","0","281","0","29","0","67","0","27","0","0","NO"
"3","ServerBean.java","1","35","0","4","1","5","2","16","2","2","NO"
"3","ServerCnxn.java","2","78","2","7","6","9","4","29","6","8","YES"
"3","ServerConfig.java","0","61","0","5","0","12","0","24","0","4","YES"
"3","ServerMXBean.java","1","30","0","3","1","4","2","16","2","2","NO"
"3","ServerStats.java","2","119","28","18","37","21","8","26","10","10","YES"
"3","SessionTracker.java","0","53","0","8","0","9","0","19","0","0","YES"
"3","SessionTrackerImpl.java","1","197","-1","14","3","17","2","39","2","4","YES"
"3","SimpleCharStream.java","0","412","0","72","0","72","0","17","0","0","NO"
"3","SnapShot.java","0","54","0","27","0","28","0","4","0","4","YES"
"3","StatsTrack.java","1","91","91","91","91","91","2","2","2","2","NO"
"3","SyncRequestProcessor.java","2","128","-1","11","2","44","4","41","4","16","YES"
"3","Token.java","0","90","0","15","0","16","0","17","0","0","NO"
"3","TokenMgrError.java","0","136","0","24","0","24","0","17","0","0","NO"
"3","TraceFormatter.java","0","108","0","16","0","18","0","19","0","2","YES"
"3","TxnLog.java","0","103","0","104","0","104","0","2","0","2","YES"
"3","UpgradeMain.java","0","163","0","163","0","163","0","2","0","0","NO"
"3","UpgradeSnapShot.java","0","30","0","30","0","30","0","2","0","0","NO"
"3","UpgradeSnapShotV1.java","2","295","2","98","4","99","4","6","6","6","NO"
"3","Util.java","1","279","5","70","5","77","2","8","4","12","YES"
"3","Utils.java","1","255","5","36","15","37","2","21","4","6","YES"
"3","VerGen.java","1","116","8","9","9","18","2","26","4","4","YES"
"3","Version.java","0","71","0","5","0","10","0","26","0","0","YES"
"3","Vote.java","0","63","0","5","0","8","0","22","0","6","YES"
"3","WatchedEvent.java","0","73","0","36","0","37","0","4","0","0","YES"
"3","Watcher.java","1","113","17","11","17","14","2","25","2","6","YES"
"3","WatchManager.java","1","100","-2","9","1","11","2","31","2","2","NO"
"3","WriteCallback.java","1","29","29","29","29","29","2","2","2","2","NO"
"3","XmlInputArchive.java","0","226","0","39","0","40","0","17","0","0","NO"
"3","XmlOutputArchive.java","0","227","0","35","0","36","0","19","0","0","NO"
"3","ZKMBeanInfo.java","1","33","0","4","0","4","2","16","2","2","NO"
"3","ZooDefs.java","0","101","0","11","0","12","0","26","0","2","YES"
"3","ZooKeeper.java","2","1062","25","33","30","82","10","87","10","42","YES"
"3","ZooKeeperMain.java","1","455","246","65","256","68","2","14","2","10","YES"
"3","ZooKeeperServer.java","3","598","10","25","20","140","8","72","10","24","YES"
"3","ZooKeeperServerBean.java","2","103","-2","10","15","14","4","20","6","8","NO"
"3","ZooKeeperServerMain.java","2","84","3","16","7","19","4","10","4","12","YES"
"3","ZooKeeperServerMXBean.java","1","74","7","9","10","10","2","16","2","2","NO"
"3","ZooTrace.java","0","83","0","8","0","17","0","20","0","2","NO"
