"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"9","AbstractBenchmark.java","1","96","0","19","1","29","1","5","1","2","0"
"9","AbstractConfiguration.java","1","57","0","15","1","16","1","14","1","12","0"
"9","AbstractDNSToSwitchMapping.java","0","128","0","64","0","64","0","2","0","3","0"
"9","AbstractHChannelManager.java","1","560","-2","186","1","187","1","3","1","1","0"
"9","AbstractResponseHandler.java","1","141","0","70","1","71","1","2","1","1","0"
"9","AbstractSubscribeResponseHandler.java","1","329","-11","82","1","91","1","4","1","6","0"
"9","AbstractSubscriptionManager.java","1","719","-6","35","1","44","1","20","1","16","0"
"9","AbstractTopicManager.java","0","283","0","35","0","41","0","8","0","6","0"
"9","AbstractZkLedgerManager.java","1","459","26","22","26","31","1","21","1","28","0"
"9","ActiveSubscriber.java","0","344","0","115","0","118","0","3","0","3","0"
"9","AllToAllTopologyFilter.java","0","68","0","23","0","25","0","3","0","0","0"
"9","AlreadyStartDeliveryException.java","0","33","0","33","0","33","0","1","0","2","0"
"9","AsyncCallback.java","0","136","0","17","0","32","0","8","0","5","0"
"9","Auditor.java","1","504","3","31","5","44","1","16","1","20","0"
"9","AuditorElector.java","0","348","0","31","0","39","0","11","0","12","0"
"9","AutoRecoveryMain.java","1","276","9","18","16","21","1","15","1","12","0"
"9","BaseHandler.java","0","61","0","20","0","25","0","3","0","0","0"
"9","BenchBookie.java","1","194","3","27","4","31","1","7","1","4","0"
"9","BenchmarkPublisher.java","1","130","3","18","3","20","1","7","1","6","0"
"9","BenchmarkSubscriber.java","1","134","0","15","1","17","1","9","1","6","0"
"9","BenchmarkUtils.java","0","172","0","34","0","36","0","5","0","2","0"
"9","BenchmarkWorker.java","0","42","0","21","0","21","0","2","0","0","0"
"9","BenchReadThroughputLatency.java","0","247","0","49","0","52","0","5","0","5","0"
"9","BenchThroughputLatency.java","0","415","0","41","0","50","0","10","0","9","0"
"9","BinaryArithmeticFunction.java","0","166","0","166","0","166","0","1","0","0","0"
"9","BinaryExprFunction.java","0","46","0","46","0","46","0","1","0","0","0"
"9","BKException.java","1","356","9","23","9","24","3","15","3","10","0"
"9","BKMBeanInfo.java","0","25","0","25","0","25","0","1","0","0","0"
"9","BKMBeanRegistry.java","0","81","0","27","0","28","0","3","0","2","0"
"9","BKStats.java","0","224","0","112","0","112","0","2","0","1","0"
"9","Bookie.java","1","1242","8","15","17","33","1","83","1","93","0"
"9","BookieBean.java","0","46","0","23","0","24","0","2","0","1","0"
"9","BookieBenchmark.java","1","97","1","9","2","14","2","10","2","6","0"
"9","BookieClient.java","2","309","-5","11","3","20","3","26","2","30","0"
"9","BookieCriticalThread.java","0","41","0","41","0","41","0","1","0","0","0"
"9","BookieException.java","0","142","0","17","0","22","0","8","0","7","0"
"9","BookieLedgerIndexer.java","0","122","0","24","0","26","0","5","0","4","0"
"9","BookieMXBean.java","0","28","0","14","0","15","0","2","0","1","0"
"9","BookieNettyServer.java","0","180","0","22","0","26","0","8","0","7","0"
"9","BookieProtocol.java","0","312","0","28","0","30","0","11","0","10","0"
"9","BookieProtoEncoding.java","0","297","0","74","0","83","0","4","0","6","0"
"9","BookieRequestHandler.java","0","81","0","11","0","42","0","7","0","6","0"
