@relation dataset20
@attribute Release numeric
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {1,0}
@data
1,2,90,11,11,11,11,8,8,0,0,0
1,2,68,7,7,8,8,9,9,0,0,0
1,2,36,4,4,4,4,8,8,0,0,0
1,2,32,4,4,4,4,8,8,0,0,0
1,2,36,4,4,4,4,8,8,0,0,0
1,2,91,11,11,11,11,8,8,0,0,0
1,4,458,41,41,42,42,11,11,0,0,1
1,2,43,5,5,5,5,8,8,0,0,0
1,2,128,16,16,16,16,8,8,0,0,0
1,3,96,10,10,11,11,9,9,0,0,0
1,2,303,27,27,32,32,11,11,0,0,1
1,6,570,28,28,36,36,20,20,5,5,1
1,2,27,3,3,4,4,7,7,0,0,0
1,5,175,10,10,33,33,17,17,3,3,0
1,2,39,5,5,6,6,7,7,0,0,0
1,2,31,4,4,5,5,7,7,0,0,0
1,2,24,3,3,4,4,7,7,0,0,0
1,5,80,5,5,7,7,15,15,2,2,1
1,3,48,6,6,7,7,8,8,1,1,0
1,2,31,4,4,5,5,7,7,0,0,0
1,3,65,6,6,7,7,10,10,1,1,1
1,3,203,18,18,26,26,11,11,3,3,0
1,2,119,29,29,37,37,4,4,3,3,0
1,3,113,11,11,16,16,10,10,2,2,0
1,2,72,23,23,26,26,3,3,2,2,0
1,3,158,19,19,20,20,8,8,0,0,1
1,5,786,35,35,114,114,22,22,4,4,1
1,2,31,4,4,5,5,7,7,0,0,0
1,3,104,13,13,14,14,8,8,1,1,0
1,2,71,10,10,11,11,7,7,0,0,0
1,2,50,6,6,7,7,8,8,1,1,0
1,2,74,10,10,11,11,7,7,0,0,0
1,2,50,6,6,7,7,8,8,1,1,0
1,2,77,11,11,12,12,7,7,0,0,0
1,3,104,9,9,13,13,11,11,3,3,0
1,3,51,5,5,7,7,10,10,2,2,0
1,2,86,12,12,13,13,7,7,0,0,0
1,3,44,4,4,5,5,9,9,0,0,0
1,2,189,23,23,23,23,8,8,0,0,0
1,6,414,15,15,49,49,26,26,6,6,1
1,3,36,3,3,10,10,11,11,0,0,0
1,5,69,4,4,8,8,14,14,2,2,1
1,4,71,6,6,17,17,12,12,1,1,0
1,3,85,7,7,28,28,12,12,1,1,1
1,2,40,5,5,6,6,7,7,0,0,0
1,5,508,33,33,89,89,15,15,2,2,1
1,2,30,4,4,5,5,7,7,0,0,0
1,6,531,19,19,102,102,28,28,7,7,1
1,4,207,12,12,46,46,17,17,2,2,1
1,2,99,33,33,35,35,3,3,3,3,0
1,2,63,9,9,10,10,7,7,0,0,0
1,3,73,7,7,10,10,10,10,0,0,1
1,2,473,52,52,55,55,9,9,0,0,0
1,2,80,10,10,10,10,8,8,0,0,0
1,2,750,93,93,94,94,8,8,0,0,0
1,2,30,3,3,3,3,8,8,0,0,0
1,2,89,11,11,11,11,8,8,0,0,0
1,2,106,13,13,13,13,8,8,0,0,0
1,2,41,5,5,7,7,7,7,0,0,0
1,2,30,4,4,5,5,7,7,0,0,0
1,6,178,11,11,13,13,16,16,3,3,1
1,2,34,4,4,5,5,8,8,0,0,1
1,3,49,4,4,6,6,12,12,0,0,0
1,1,95,95,95,95,95,1,1,1,1,0
1,4,281,21,21,60,60,13,13,0,0,0
1,2,35,5,5,6,6,7,7,0,0,0
1,3,71,6,6,7,7,11,11,0,0,1
1,3,63,5,5,13,13,11,11,0,0,1
1,2,30,4,4,5,5,7,7,0,0,0
1,2,35,5,5,6,6,7,7,0,0,0
1,3,126,14,14,15,15,9,9,0,0,1
1,2,53,5,5,6,6,9,9,0,0,1
1,5,198,11,11,14,14,18,18,1,1,1
1,2,412,51,51,51,51,8,8,0,0,0
1,2,54,27,27,28,28,2,2,2,2,1
1,5,119,7,7,46,46,17,17,3,3,0
1,2,90,11,11,11,11,8,8,0,0,0
1,2,136,17,17,17,17,8,8,0,0,0
1,3,108,12,12,13,13,9,9,1,1,0
1,1,103,103,103,103,103,1,1,1,1,1
1,1,163,163,163,163,163,1,1,0,0,0
1,1,30,30,30,30,30,1,1,0,0,0
1,1,291,291,291,291,291,1,1,0,0,0
1,3,275,91,91,101,101,3,3,4,4,1
1,3,251,27,27,28,28,9,9,1,1,1
1,3,108,9,9,19,19,12,12,0,0,1
1,2,71,5,5,10,10,13,13,0,0,1
1,4,63,5,5,8,8,11,11,3,3,0
1,1,73,36,36,37,37,2,2,0,0,1
1,2,97,8,8,12,12,11,11,2,2,1
1,3,102,7,7,9,9,14,14,0,0,0
1,2,226,28,28,28,28,8,8,0,0,0
1,3,227,25,25,25,25,9,9,0,0,0
1,2,33,4,4,5,5,7,7,0,0,0
1,3,101,8,8,9,9,12,12,1,1,1
1,6,927,26,26,87,87,35,35,12,12,1
1,2,209,35,35,37,37,6,6,4,4,1
1,2,55,8,8,9,9,7,7,0,0,0
1,2,69,9,9,11,11,7,7,0,0,0
1,6,549,18,18,143,143,30,30,6,6,1
1,3,106,13,13,14,14,8,8,1,1,1
1,2,72,36,36,38,38,2,2,2,2,1
1,2,67,9,9,10,10,7,7,0,0,0
1,3,83,8,8,17,17,10,10,1,1,0
2,0,41,0,5,0,6,0,8,0,0,0
2,0,47,0,5,0,6,0,9,0,0,1
2,0,73,0,9,0,10,0,8,0,0,0
2,0,809,0,44,0,185,0,18,0,2,1
2,0,119,0,13,0,13,0,9,0,0,1
2,0,135,0,13,0,14,0,10,0,0,0
2,0,65,0,8,0,9,0,8,0,0,0
2,0,80,0,8,0,8,0,10,0,0,0
2,1,941,13,28,89,84,1,33,3,12,1
2,0,36,0,11,0,13,0,3,0,2,1
2,0,171,0,10,0,30,0,17,0,2,0
2,0,27,0,3,0,4,0,7,0,0,0
2,0,101,0,11,0,12,0,9,0,1,0
2,0,62,0,8,0,9,0,7,0,0,1
2,0,35,0,5,0,6,0,7,0,0,0
2,0,75,0,8,0,8,0,9,0,0,0
2,0,81,0,81,0,81,0,1,0,0,1
2,0,189,0,23,0,23,0,8,0,0,0
2,0,136,0,13,0,14,0,10,0,1,0
2,1,113,0,7,1,9,1,16,2,5,0
2,0,117,0,117,0,117,0,1,0,0,0
2,0,719,0,24,0,29,0,29,0,6,1
2,0,80,0,8,0,10,0,9,0,1,0
2,0,42,0,6,0,6,0,7,0,0,0
2,0,48,0,6,0,8,0,7,0,0,0
2,0,524,0,524,0,524,0,1,0,0,0
2,0,115,0,10,0,32,0,11,0,0,0
2,0,24,0,2,0,3,0,10,0,1,1
2,1,90,90,90,90,90,1,1,1,1,0
2,0,27,0,4,0,4,0,7,0,0,0
2,0,564,0,29,0,62,0,19,0,9,1
2,0,144,0,28,0,31,0,5,0,8,1
2,0,437,0,109,0,110,0,4,0,8,1
2,0,222,0,55,0,57,0,4,0,3,1
2,0,239,0,10,0,33,0,22,0,5,1
2,0,341,0,15,0,78,0,22,0,4,1
2,0,26,0,3,0,4,0,7,0,0,0
2,0,356,0,17,0,54,0,21,0,3,0
2,0,24,0,3,0,4,0,7,0,0,0
2,0,97,0,6,0,7,0,16,0,2,0
2,0,77,0,7,0,9,0,10,0,0,0
2,0,31,0,16,0,16,0,2,0,2,0
2,0,160,0,7,0,10,0,22,0,4,1
2,0,61,0,6,0,8,0,9,0,0,0
2,0,36,0,4,0,4,0,8,0,0,0
2,0,41,0,5,0,5,0,8,0,0,0
2,0,104,0,11,0,12,0,9,0,0,0
2,0,56,0,6,0,6,0,9,0,0,0
2,0,39,0,4,0,4,0,9,0,0,0
2,0,97,0,12,0,13,0,8,0,0,0
2,0,32,0,4,0,4,0,8,0,0,0
2,0,50,0,6,0,6,0,8,0,0,0
2,0,37,0,4,0,4,0,8,0,0,0
2,0,90,0,11,0,11,0,8,0,0,0
2,0,68,0,7,0,8,0,9,0,0,0
2,0,36,0,4,0,4,0,8,0,0,0
2,0,32,0,4,0,4,0,8,0,0,0
2,0,36,0,4,0,4,0,8,0,0,0
2,0,91,0,11,0,11,0,8,0,0,0
2,0,458,0,41,0,42,0,11,0,0,1
2,0,43,0,5,0,5,0,8,0,0,0
2,0,128,0,16,0,16,0,8,0,0,0
2,0,96,0,10,0,11,0,9,0,0,0
2,0,303,0,27,0,32,0,11,0,0,1
2,0,570,0,28,0,36,0,20,0,5,1
2,0,27,0,3,0,4,0,7,0,0,0
2,0,175,0,10,0,33,0,17,0,3,0
2,0,39,0,5,0,6,0,7,0,0,0
2,0,31,0,4,0,5,0,7,0,0,0
2,0,24,0,3,0,4,0,7,0,0,0
2,0,80,0,5,0,7,0,15,0,2,1
2,0,48,0,6,0,7,0,8,0,1,0
2,0,31,0,4,0,5,0,7,0,0,0
2,0,65,0,6,0,7,0,10,0,1,1
2,0,203,0,18,0,26,0,11,0,3,0
2,1,124,5,24,6,30,1,5,2,5,0
2,0,113,0,11,0,16,0,10,0,2,0
2,1,78,7,19,8,21,1,4,2,4,0
2,0,158,0,19,0,20,0,8,0,0,1
2,1,800,14,34,17,109,1,23,1,5,1
2,0,31,0,4,0,5,0,7,0,0,0
2,0,104,0,13,0,14,0,8,0,1,0
2,0,71,0,10,0,11,0,7,0,0,0
2,0,50,0,6,0,7,0,8,0,1,0
2,0,74,0,10,0,11,0,7,0,0,0
2,0,50,0,6,0,7,0,8,0,1,0
2,0,77,0,11,0,12,0,7,0,0,0
2,0,104,0,9,0,13,0,11,0,3,0
2,0,51,0,5,0,7,0,10,0,2,0
2,0,86,0,12,0,13,0,7,0,0,0
2,0,44,0,4,0,5,0,9,0,0,0
2,0,189,0,23,0,23,0,8,0,0,0
2,0,414,0,15,0,49,0,26,0,6,1
2,0,36,0,3,0,10,0,11,0,0,0
2,0,69,0,4,0,8,0,14,0,2,1
2,0,71,0,6,0,17,0,12,0,1,0
2,0,85,0,7,0,28,0,12,0,1,1
2,0,40,0,5,0,6,0,7,0,0,0
2,0,508,0,33,0,89,0,15,0,2,1
2,0,30,0,4,0,5,0,7,0,0,0
2,0,531,0,19,0,102,0,28,0,7,1
2,1,200,-8,11,108,50,1,18,2,4,1
2,1,104,5,26,6,28,1,4,2,5,0
2,0,63,0,9,0,10,0,7,0,0,0
2,0,73,0,7,0,10,0,10,0,0,1
2,0,473,0,52,0,55,0,9,0,0,0
2,0,80,0,10,0,10,0,8,0,0,0
2,0,750,0,93,0,94,0,8,0,0,0
2,0,30,0,3,0,3,0,8,0,0,0
2,0,89,0,11,0,11,0,8,0,0,0
2,0,106,0,13,0,13,0,8,0,0,0
2,0,41,0,5,0,7,0,7,0,0,0
2,0,30,0,4,0,5,0,7,0,0,0
2,0,178,0,11,0,13,0,16,0,3,1
2,0,34,0,4,0,5,0,8,0,0,1
2,0,49,0,4,0,6,0,12,0,0,0
2,0,95,0,95,0,95,0,1,0,1,0
2,0,281,0,21,0,60,0,13,0,0,0
2,0,35,0,5,0,6,0,7,0,0,0
2,1,72,2,6,2,7,1,12,1,1,1
2,1,61,-2,5,3,12,1,12,2,2,1
2,0,30,0,4,0,5,0,7,0,0,0
2,0,35,0,5,0,6,0,7,0,0,0
2,0,126,0,14,0,15,0,9,0,0,1
2,0,53,0,5,0,6,0,9,0,0,1
2,0,198,0,11,0,14,0,18,0,1,1
2,0,412,0,51,0,51,0,8,0,0,0
2,0,54,0,27,0,28,0,2,0,2,1
2,1,130,11,7,16,44,1,18,3,6,0
2,0,90,0,11,0,11,0,8,0,0,0
2,0,136,0,17,0,17,0,8,0,0,0
2,0,108,0,12,0,13,0,9,0,1,0
2,0,103,0,104,0,104,0,1,0,1,1
2,0,163,0,163,0,163,0,1,0,0,0
2,0,30,0,30,0,30,0,1,0,0,0
2,0,291,0,291,0,291,0,1,0,0,0
2,0,275,0,91,0,101,0,3,0,4,1
2,0,251,0,27,0,28,0,9,0,1,1
2,0,108,0,9,0,19,0,12,0,0,1
2,0,71,0,5,0,10,0,13,0,0,1
2,0,63,0,5,0,8,0,11,0,3,0
2,0,73,0,36,0,37,0,2,0,0,1
2,0,97,0,8,0,12,0,11,0,2,1
2,0,102,0,7,0,9,0,14,0,0,0
2,0,226,0,28,0,28,0,8,0,0,0
2,0,227,0,25,0,25,0,9,0,0,0
2,0,33,0,4,0,5,0,7,0,0,0
2,0,101,0,8,0,9,0,12,0,1,1
2,1,936,5,25,6,82,2,37,4,16,1
2,0,209,0,35,0,37,0,6,0,4,1
2,0,55,0,8,0,9,0,7,0,0,0
2,0,69,0,9,0,11,0,7,0,0,0
2,1,555,6,18,8,139,1,31,1,7,1
2,0,106,0,13,0,14,0,8,0,1,1
2,1,78,6,26,8,28,1,3,2,4,1
2,0,67,0,9,0,10,0,7,0,0,0
2,0,83,0,8,0,17,0,10,0,1,0
3,0,41,0,5,0,6,0,8,0,0,0
3,1,34,34,34,34,34,1,1,1,1,0
3,0,47,0,5,0,6,0,9,0,0,1
3,1,74,1,8,2,9,1,9,1,1,0
3,1,803,-6,42,9,175,1,19,1,3,1
3,0,119,0,13,0,13,0,9,0,0,1
3,0,135,0,13,0,14,0,10,0,0,0
3,1,117,117,117,117,117,1,1,1,1,1
3,1,309,309,309,309,309,1,1,1,1,0
3,1,308,308,308,308,308,1,1,1,1,1
3,1,225,225,225,225,225,1,1,1,1,1
3,1,63,63,63,63,63,1,1,1,1,1
3,1,162,162,162,162,162,1,1,1,1,0
3,1,631,631,631,631,631,1,1,1,1,1
3,0,65,0,8,0,9,0,8,0,0,0
3,0,80,0,8,0,8,0,10,0,0,0
3,2,309,152,152,154,154,2,2,2,2,1
3,1,101,101,101,101,101,1,1,1,1,0
3,3,963,4,25,7,74,5,38,8,20,1
3,0,36,0,11,0,13,0,3,0,2,1
3,1,168,-2,8,1,27,2,19,3,5,0
3,1,27,0,3,1,4,1,8,1,1,0
3,2,109,3,9,10,12,2,11,3,4,0
3,1,62,0,7,1,8,1,8,1,1,1
3,0,75,0,8,0,8,0,9,0,0,0
3,0,81,0,81,0,81,0,1,0,0,1
3,0,189,0,23,0,23,0,8,0,0,0
3,0,136,0,13,0,14,0,10,0,1,0
3,2,118,2,6,13,10,2,18,2,7,0
3,0,117,0,117,0,117,0,1,0,0,0
3,3,963,49,28,56,33,5,34,6,12,1
3,1,63,-16,6,17,11,1,10,1,2,0
3,1,43,1,5,9,7,1,8,1,1,0
3,2,525,0,175,7,179,2,3,2,2,0
3,1,116,1,9,5,30,1,12,1,1,1
3,0,24,0,2,0,3,0,10,0,1,1
3,0,90,0,90,0,90,0,1,0,1,0
3,1,27,27,27,27,27,1,1,1,1,0
3,3,589,6,25,26,56,4,23,3,12,1
3,1,114,114,114,114,114,1,1,0,0,0
3,1,168,12,24,13,26,2,7,4,12,1
3,1,439,2,87,3,89,1,5,2,10,1
3,1,249,9,35,9,37,3,7,5,8,1
3,3,242,1,9,5,30,3,25,3,8,1
3,2,363,11,15,83,79,2,24,2,6,1
3,1,45,-9,2,17,6,1,8,1,1,0
3,2,367,5,16,10,50,2,23,2,5,1
3,1,37,-10,1,14,5,1,8,1,1,0
3,2,96,-1,5,1,6,2,18,2,4,0
3,0,77,0,7,0,9,0,10,0,0,1
3,0,31,0,16,0,16,0,2,0,2,0
3,3,221,15,8,17,11,4,26,5,9,0
3,1,63,2,6,4,7,1,10,1,1,0
3,0,36,0,4,0,4,0,8,0,0,0
3,0,41,0,5,0,5,0,8,0,0,0
3,1,106,2,10,4,11,1,10,1,1,0
3,0,56,0,6,0,6,0,9,0,0,0
3,0,39,0,4,0,4,0,9,0,0,0
3,0,97,0,12,0,13,0,8,0,0,0
3,0,32,0,4,0,4,0,8,0,0,0
3,0,50,0,6,0,6,0,8,0,0,0
3,0,37,0,4,0,4,0,8,0,0,0
3,0,90,0,11,0,11,0,8,0,0,0
3,0,68,0,7,0,8,0,9,0,0,0
3,0,36,0,4,0,4,0,8,0,0,0
3,0,32,0,4,0,4,0,8,0,0,0
3,0,36,0,4,0,4,0,8,0,0,0
3,0,91,0,11,0,11,0,8,0,0,0
3,0,458,0,41,0,42,0,11,0,0,1
3,0,43,0,5,0,5,0,8,0,0,0
3,0,128,0,16,0,16,0,8,0,0,0
3,0,96,0,10,0,11,0,9,0,0,0
3,1,560,129,43,240,64,2,13,3,3,1
3,2,575,2,26,38,37,2,22,2,7,1
3,1,48,22,6,25,7,1,8,1,1,0
3,1,174,-1,9,4,31,1,18,1,4,0
3,1,38,-1,4,3,6,1,8,1,1,0
3,1,28,-3,3,2,4,1,8,1,1,0
3,1,33,9,4,11,5,1,8,1,1,0
3,2,139,20,7,21,9,3,18,4,6,1
3,1,139,139,139,139,139,1,1,1,1,1
3,1,57,57,57,57,57,1,1,1,1,1
3,1,315,315,315,315,315,1,1,1,1,1
3,1,192,192,192,192,192,1,1,1,1,0
3,1,59,59,59,59,59,1,1,1,1,0
3,1,94,94,94,94,94,1,1,1,1,0
3,1,148,148,148,148,148,1,1,1,1,1
3,1,62,62,12,62,13,1,9,1,2,0
3,1,58,58,11,58,12,1,8,1,1,0
3,1,65,0,6,1,7,1,11,1,2,1
3,1,50,50,50,50,50,1,1,1,1,1
3,2,65,32,32,33,33,2,2,2,2,1
3,2,175,9,17,19,20,2,10,3,3,1
3,1,124,124,124,124,124,1,1,1,1,0
3,3,864,8,28,16,85,8,31,11,16,1
3,1,479,479,479,479,479,1,1,1,1,0
3,0,44,0,4,0,5,0,9,0,0,0
3,0,189,0,23,0,23,0,8,0,0,0
3,1,252,252,252,252,252,1,1,1,1,1
3,3,431,3,13,6,42,5,31,5,11,1
3,1,36,0,3,1,9,1,12,1,1,0
3,1,68,-1,4,0,8,1,15,1,3,1
3,0,71,0,6,0,17,0,12,0,1,1
3,1,119,34,9,48,29,1,13,2,3,0
3,1,40,0,5,7,6,1,8,1,1,0
3,2,526,6,29,29,79,3,18,2,4,1
3,1,239,239,239,239,239,1,1,1,1,0
3,1,31,1,3,2,4,1,8,1,1,0
3,1,447,447,447,447,447,1,1,1,1,0
3,2,585,10,17,22,90,5,33,6,13,1
3,1,199,-1,10,2,47,1,19,1,5,1
3,1,111,8,22,9,24,1,5,1,6,0
3,1,61,-13,5,9,10,1,11,1,1,1
3,1,62,62,62,62,62,1,1,1,1,0
3,0,473,0,52,0,55,0,9,0,0,0
3,0,80,0,10,0,10,0,8,0,0,0
3,0,750,0,93,0,94,0,8,0,0,0
3,1,35,35,35,35,35,1,1,1,1,0
3,1,32,32,32,32,32,1,1,1,1,0
3,0,30,0,3,0,3,0,8,0,0,0
3,0,89,0,11,0,11,0,8,0,0,0
3,0,106,0,13,0,13,0,8,0,0,0
3,1,41,0,5,1,6,1,8,1,1,0
3,1,30,0,3,1,4,1,8,1,1,0
3,0,178,0,11,0,13,0,16,0,3,1
3,0,34,0,4,0,5,0,8,0,0,1
3,1,49,0,3,1,5,1,13,1,1,1
3,0,95,0,95,0,95,0,1,0,1,0
3,0,281,0,21,0,60,0,13,0,0,0
3,1,35,0,4,1,5,1,8,1,1,0
3,2,78,2,5,6,7,2,14,3,4,1
3,0,61,0,5,0,12,0,12,0,2,1
3,1,30,0,3,1,4,1,8,1,1,0
3,2,119,28,18,37,21,4,13,5,5,1
3,0,53,0,5,0,6,0,9,0,0,1
3,1,197,-1,10,3,13,1,19,1,2,1
3,0,412,0,51,0,51,0,8,0,0,0
3,0,54,0,27,0,28,0,2,0,2,1
3,1,91,91,91,91,91,1,1,1,1,0
3,2,128,-1,6,2,40,2,20,2,8,0
3,0,90,0,11,0,11,0,8,0,0,0
3,0,136,0,17,0,17,0,8,0,0,0
3,0,108,0,12,0,13,0,9,0,1,0
3,0,103,0,104,0,104,0,1,0,1,1
3,0,163,0,163,0,163,0,1,0,0,0
3,0,30,0,30,0,30,0,1,0,0,0
3,2,295,2,98,4,99,2,3,3,3,0
3,1,279,5,70,5,77,1,4,2,6,1
3,1,255,5,25,15,26,1,10,2,3,0
3,1,116,8,9,9,18,1,13,2,2,1
3,0,71,0,5,0,10,0,13,0,0,1
3,0,63,0,5,0,8,0,11,0,3,0
3,0,73,0,36,0,37,0,2,0,0,1
3,1,113,17,9,17,12,1,12,1,3,1
3,1,100,-2,6,1,8,1,15,1,1,0
3,1,29,29,29,29,29,1,1,1,1,0
3,0,226,0,28,0,28,0,8,0,0,0
3,0,227,0,25,0,25,0,9,0,0,0
3,1,33,0,4,0,4,1,8,1,1,0
3,0,101,0,8,0,9,0,12,0,1,1
3,2,1062,25,25,30,76,5,42,5,21,1
3,1,455,246,65,256,68,1,7,1,5,1
3,3,598,10,17,20,125,4,35,5,12,1
3,2,103,-2,10,15,14,2,10,3,4,0
3,2,84,3,16,7,19,2,5,2,6,1
3,1,74,7,9,10,10,1,8,1,1,0
3,0,83,0,8,0,17,0,10,0,1,0
4,0,41,0,5,0,6,0,8,0,0,0
4,0,34,0,34,0,34,0,1,0,1,0
4,0,47,0,5,0,6,0,9,0,0,1
4,0,74,0,8,0,9,0,9,0,1,0
4,0,803,0,42,0,175,0,19,0,3,1
4,0,119,0,13,0,13,0,9,0,0,1
4,0,135,0,13,0,14,0,10,0,0,0
4,0,117,0,117,0,117,0,1,0,1,1
4,0,309,0,309,0,309,0,1,0,1,0
4,0,308,0,308,0,308,0,1,0,1,1
4,0,225,0,225,0,225,0,1,0,1,1
4,0,63,0,63,0,63,0,1,0,1,1
4,0,162,0,162,0,162,0,1,0,1,0
4,0,631,0,631,0,631,0,1,0,1,1
4,0,65,0,8,0,9,0,8,0,0,0
4,0,80,0,8,0,8,0,10,0,0,0
4,0,309,0,152,0,154,0,2,0,2,1
4,0,101,0,101,0,101,0,1,0,1,0
4,0,963,0,25,0,74,0,38,0,20,1
4,0,36,0,11,0,13,0,3,0,2,1
4,1,170,2,8,3,26,1,20,1,6,0
4,0,27,0,3,0,4,0,8,0,1,0
4,0,109,0,9,0,12,0,11,0,4,0
4,0,62,0,7,0,8,0,8,0,1,1
4,0,75,0,8,0,8,0,9,0,0,0
4,0,81,0,81,0,81,0,1,0,0,1
4,0,189,0,23,0,23,0,8,0,0,0
4,0,136,0,13,0,14,0,10,0,1,0
4,0,118,0,6,0,10,0,18,0,7,0
4,0,117,0,117,0,117,0,1,0,0,0
4,0,963,0,28,0,33,0,34,0,12,1
4,0,63,0,6,0,11,0,10,0,2,0
4,0,43,0,5,0,7,0,8,0,1,0
4,0,525,0,175,0,179,0,3,0,2,0
4,0,116,0,9,0,30,0,12,0,1,1
4,0,24,0,2,0,3,0,10,0,1,1
4,0,90,0,90,0,90,0,1,0,1,0
4,0,27,0,27,0,27,0,1,0,1,0
4,0,589,0,25,0,56,0,23,0,12,1
4,0,114,0,114,0,114,0,1,0,0,0
4,0,168,0,24,0,26,0,7,0,12,1
4,1,449,9,74,18,77,1,6,1,11,1
4,1,250,1,31,2,32,1,8,1,9,1
4,1,244,3,9,4,29,1,26,1,9,1
4,1,368,5,14,18,76,1,25,1,7,1
4,0,45,0,2,0,6,0,8,0,1,0
4,1,369,3,15,14,48,1,24,1,6,1
4,0,37,0,1,0,5,0,8,0,1,0
4,0,96,0,5,0,6,0,18,0,4,0
4,0,77,0,7,0,9,0,10,0,0,1
4,0,31,0,16,0,16,0,2,0,2,0
4,0,221,0,8,0,11,0,26,0,9,0
4,0,63,0,6,0,7,0,10,0,1,0
4,0,36,0,4,0,4,0,8,0,0,0
4,0,41,0,5,0,5,0,8,0,0,0
4,0,106,0,10,0,11,0,10,0,1,0
4,0,56,0,6,0,6,0,9,0,0,0
4,0,39,0,4,0,4,0,9,0,0,0
4,0,97,0,12,0,13,0,8,0,0,0
4,0,32,0,4,0,4,0,8,0,0,0
4,0,50,0,6,0,6,0,8,0,0,0
4,0,37,0,4,0,4,0,8,0,0,0
4,0,90,0,11,0,11,0,8,0,0,0
4,0,68,0,7,0,8,0,9,0,0,0
4,0,36,0,4,0,4,0,8,0,0,0
4,0,32,0,4,0,4,0,8,0,0,0
4,0,36,0,4,0,4,0,8,0,0,0
4,0,91,0,11,0,11,0,8,0,0,0
4,0,458,0,41,0,42,0,11,0,0,1
4,0,43,0,5,0,5,0,8,0,0,0
4,0,128,0,16,0,16,0,8,0,0,0
4,0,96,0,10,0,11,0,9,0,0,0
4,0,560,0,43,0,64,0,13,0,3,1
4,1,584,9,25,55,37,1,23,1,8,1
4,0,48,0,6,0,7,0,8,0,1,0
4,0,174,0,9,0,31,0,18,0,4,0
4,0,38,0,4,0,6,0,8,0,1,0
4,0,28,0,3,0,4,0,8,0,1,0
4,0,33,0,4,0,5,0,8,0,1,0
4,0,139,0,7,0,9,0,18,0,6,1
4,0,139,0,139,0,139,0,1,0,1,1
4,0,57,0,57,0,57,0,1,0,1,1
4,0,315,0,315,0,315,0,1,0,1,1
4,0,192,0,192,0,192,0,1,0,1,0
4,0,59,0,59,0,59,0,1,0,1,0
