"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","mean","Sensitive_Classifier_Threshold_CFP_1_CFN_10","Naive Bayes","0.16228622154599154","0.3516060647602687","0.4324293827695625","0.5771873495591011","30.0","48.4","221.4","27.8"
"bookkeeper","mean","Sensitive_Classifier_Threshold_CFP_1_CFN_10","IBK","0.11340128335056317","0.28769481349656856","0.280083565343514","0.5558700044667462","19.8","37.8","232.0","38.0"
"bookkeeper","mean","Sensitive_Classifier_Threshold_CFP_1_CFN_10","Random Forest","0.14490269532571312","0.27490435442372146","0.7910589250287582","0.6328702092131318","48.8","119.4","150.4","9.0"
