"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","1","Best_First_BidirectionalSensitive_Classifier_FP_Cost_1","Naive Bayes","-0.018744421303183607","0.4056603773584906","0.9772727272727273","0.48863636363636365","86.0","126.0","0.0","2.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Classifier_FP_Cost_1","IBK","0.16227758007117427","0.5","0.5454545454545454","0.5822510822510822","48.0","48.0","78.0","40.0"
"bookkeeper","1","Best_First_BidirectionalSensitive_Classifier_FP_Cost_1","Random Forest","0.17131350681536542","0.4673913043478261","0.9772727272727273","0.5997474747474747","86.0","98.0","28.0","2.0"
