"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","mean","Under_Sampling","Naive Bayes","0.10573683789723849","0.3155123574576348","0.35774248537085507","0.7376347779656768","26.4","44.6","225.2","31.4"
"bookkeeper","mean","Under_Sampling","IBK","0.1368836752174423","0.2817161095710787","0.4700298695741571","0.610088581692721","28.8","75.2","194.6","29.0"
"bookkeeper","mean","Under_Sampling","Random Forest","0.23531636659619876","0.3359352413436322","0.5631981283585905","0.7289558392675062","34.4","66.0","203.8","23.4"
