"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","mean","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_4","Naive Bayes","0.14916095136627097","0.34048602063258165","0.4079094910224564","0.572570720212928","28.4","43.4","226.4","29.4"
"bookkeeper","mean","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_4","IBK","0.07580794903391434","0.2504117389998088","0.28139468682793456","0.5388173953576597","19.8","45.8","224.0","38.0"
"bookkeeper","mean","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_4","Random Forest","0.18739242217594004","0.2993686071092454","0.6382995181968225","0.6330964334378348","40.4","84.4","185.4","17.4"
