"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","16","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_4","Naive Bayes","0.29399313501144164","0.868421052631579","0.2894736842105263","0.63028597505324","33.0","5.0","168.0","81.0"
"zookeeper","16","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_4","IBK","0.11562729273661032","0.6956521739130435","0.14035087719298245","0.5499442247236589","16.0","7.0","166.0","98.0"
"zookeeper","16","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_4","Random Forest","0.19417026080412195","0.7741935483870968","0.21052631578947367","0.5850319440219045","24.0","7.0","166.0","90.0"
