"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","15","Best_First_Bidirectional","Naive Bayes","0.2650708698464975","0.8787878787878788","0.25663716814159293","0.7604409253221549","29.0","4.0","167.0","84.0"
"zookeeper","15","Best_First_Bidirectional","IBK","0.08670590376797535","0.7333333333333333","0.09734513274336283","0.7262847383946592","11.0","4.0","167.0","102.0"
"zookeeper","15","Best_First_Bidirectional","Random Forest","0.1282518842693897","0.9285714285714286","0.11504424778761062","0.6498990839931688","13.0","1.0","170.0","100.0"
"zookeeper","15","Best_First_BidirectionalUnder_Sampling","Naive Bayes","0.2866405747999298","0.8648648648648649","0.2831858407079646","0.7499870620504062","32.0","5.0","166.0","81.0"
"zookeeper","15","Best_First_BidirectionalUnder_Sampling","IBK","0.17885849765801187","0.6511627906976745","0.24778761061946902","0.6928530766444134","28.0","15.0","156.0","85.0"
"zookeeper","15","Best_First_BidirectionalUnder_Sampling","Random Forest","0.17479861910241656","0.6304347826086957","0.25663716814159293","0.6749987062050407","29.0","17.0","154.0","84.0"
"zookeeper","15","Best_First_BidirectionalOver_Sampling","Naive Bayes","0.2866405747999298","0.8648648648648649","0.2831858407079646","0.7618123479790923","32.0","5.0","166.0","81.0"
"zookeeper","15","Best_First_BidirectionalOver_Sampling","IBK","0.10321183688199213","0.7","0.12389380530973451","0.7034880712104745","14.0","6.0","165.0","99.0"
"zookeeper","15","Best_First_BidirectionalOver_Sampling","Random Forest","0.08990870064695573","0.7058823529411765","0.10619469026548672","0.5823888630129898","12.0","5.0","166.0","101.0"
"zookeeper","15","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","Naive Bayes","0.296127828318171","0.868421052631579","0.2920353982300885","0.6313978160741086","33.0","5.0","166.0","80.0"
"zookeeper","15","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","IBK","0.10321183688199213","0.7","0.12389380530973451","0.5444030430057445","14.0","6.0","165.0","99.0"
"zookeeper","15","Best_First_BidirectionalSensitive_Classifier_Threshold_CFP_1_CFN_10","Random Forest","0.18155619596541783","0.7272727272727273","0.21238938053097345","0.5798789007918025","24.0","9.0","162.0","89.0"
"zookeeper","15","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","Naive Bayes","0.296127828318171","0.868421052631579","0.2920353982300885","0.7604409253221549","33.0","5.0","166.0","80.0"
"zookeeper","15","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","IBK","0.10321183688199213","0.7","0.12389380530973451","0.7262847383946592","14.0","6.0","165.0","99.0"
"zookeeper","15","Best_First_BidirectionalSensitive_Learning_CFP_1_CFN_10","Random Forest","0.15330033987239877","0.76","0.168141592920354","0.6879107798996015","19.0","6.0","165.0","94.0"
"zookeeper","15","None","Naive Bayes","0.2503262545972238","0.9285714285714286","0.23008849557522124","0.8037830564612121","26.0","2.0","169.0","87.0"
"zookeeper","15","None","IBK","0.10708023459701314","0.7647058823529411","0.11504424778761062","0.7270610153702841","13.0","4.0","167.0","100.0"
"zookeeper","15","None","Random Forest","0.14851605087825573","0.9375","0.13274336283185842","0.676577136055478","15.0","1.0","170.0","98.0"
