"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","2","Best_First_Bidirectional","None","None","Naive Bayes","0.26640215388975474","0.9259259259259259","0.29411764705882354","0.7823529411764706","25.0","2.0","80.0","60.0"
"zookeeper","2","Best_First_Bidirectional","None","None","IBK","0.12701328058773662","0.9230769230769231","0.1411764705882353","0.6946197991391678","12.0","1.0","81.0","73.0"
"zookeeper","2","Best_First_Bidirectional","None","None","Random Forest","0.16044749699072428","0.7916666666666666","0.2235294117647059","0.7398134863701579","19.0","5.0","77.0","66.0"
