"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","5","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_3","Naive Bayes","0.003314001657000897","0.1111111111111111","0.024390243902439025","0.5010840108401085","1.0","8.0","352.0","40.0"
"bookkeeper","5","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_3","IBK","0.037887197851387326","0.1388888888888889","0.12195121951219512","0.517920054200542","5.0","31.0","329.0","36.0"
"bookkeeper","5","Best_First_Bidirectional","None","Sensitive_Classifier_FN_Cost_3","Random Forest","0.12478174108256417","0.20408163265306123","0.24390243902439024","0.5677845528455284","10.0","39.0","321.0","31.0"
