"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","mean","Over_Sampling","Naive Bayes","0.2719333655072755","0.43919454234224214","0.35463956454328727","0.7579047497346304","23.0","24.2","245.6","34.8"
"bookkeeper","mean","Over_Sampling","IBK","0.14175435360373406","0.312094850065189","0.30935845711840576","0.6497907164557477","21.4","41.2","228.6","36.4"
"bookkeeper","mean","Over_Sampling","Random Forest","0.2031358485599371","0.3246714829290238","0.42731083529222175","0.7149456262169965","27.8","44.4","225.4","30.0"
