"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","2","Sensitive_Learning_CFP_1_CFN_10","Naive Bayes","0.32484573373998155","0.9375","0.35294117647058826","0.7170731707317073","30.0","2.0","80.0","55.0"
"zookeeper","2","Sensitive_Learning_CFP_1_CFN_10","IBK","0.11540363019987285","0.9166666666666666","0.12941176470588237","0.6063845050215209","11.0","1.0","81.0","74.0"
"zookeeper","2","Sensitive_Learning_CFP_1_CFN_10","Random Forest","0.24273770724103721","0.8888888888888888","0.2823529411764706","0.7781922525107604","24.0","3.0","79.0","61.0"
