"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"bookkeeper","1","Best_First_Bidirectional","None","None","Naive Bayes","-0.056552962298025124","0.3942307692307692","0.9318181818181818","0.7159090909090909","82.0","126.0","0.0","6.0"
"bookkeeper","1","Best_First_Bidirectional","None","None","IBK","0.16227758007117427","0.5","0.5454545454545454","0.5941558441558441","48.0","48.0","78.0","40.0"
"bookkeeper","1","Best_First_Bidirectional","None","None","Random Forest","0.3737964885784405","0.7096774193548387","0.5","0.7587031024531025","44.0","18.0","108.0","44.0"
