"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","6","Best_First_Bidirectional","Naive Bayes","0.27947504302925974","0.8333333333333334","0.32608695652173914","0.7539855072463768","30.0","6.0","99.0","62.0"
"zookeeper","6","Best_First_Bidirectional","IBK","0.26528295767796334","0.896551724137931","0.2826086956521739","0.6618530020703933","26.0","3.0","102.0","66.0"
"zookeeper","6","Best_First_Bidirectional","Random Forest","0.20027063599458722","0.8148148148148148","0.2391304347826087","0.7547619047619047","22.0","5.0","100.0","70.0"
"zookeeper","6","Best_First_Bidirectional+Under_Sampling","Naive Bayes","0.28248527048741284","0.7857142857142857","0.358695652173913","0.7596790890269152","33.0","9.0","96.0","59.0"
"zookeeper","6","Best_First_Bidirectional+Under_Sampling","IBK","0.42198470082783196","0.7432432432432432","0.5978260869565217","0.7142857142857143","55.0","19.0","86.0","37.0"
"zookeeper","6","Best_First_Bidirectional+Under_Sampling","Random Forest","0.39888468013468015","0.75","0.5543478260869565","0.7793995859213251","51.0","17.0","88.0","41.0"
"zookeeper","6","Best_First_Bidirectional+Over_Sampling","Naive Bayes","0.28248527048741284","0.7857142857142857","0.358695652173913","0.7412525879917184","33.0","9.0","96.0","59.0"
"zookeeper","6","Best_First_Bidirectional+Over_Sampling","IBK","0.25620280474649415","0.84375","0.29347826086956524","0.6584886128364389","27.0","5.0","100.0","65.0"
"zookeeper","6","Best_First_Bidirectional+Over_Sampling","Random Forest","0.289574250497874","0.8571428571428571","0.32608695652173914","0.7424430641821946","30.0","5.0","100.0","62.0"
"zookeeper","6","Best_First_Bidirectional+Sensitive_Classifier_Threshold_CFP_1_CFN_10","Naive Bayes","0.31557004650168374","0.8","0.391304347826087","0.6527950310559006","36.0","9.0","96.0","56.0"
"zookeeper","6","Best_First_Bidirectional+Sensitive_Classifier_Threshold_CFP_1_CFN_10","IBK","0.26528295767796334","0.896551724137931","0.2826086956521739","0.6270186335403727","26.0","3.0","102.0","66.0"
"zookeeper","6","Best_First_Bidirectional+Sensitive_Classifier_Threshold_CFP_1_CFN_10","Random Forest","0.407221664994985","0.7777777777777778","0.532608695652174","0.6996376811594203","49.0","14.0","91.0","43.0"
"zookeeper","6","Best_First_Bidirectional+Sensitive_Learning_CFP_1_CFN_10","Naive Bayes","0.31557004650168374","0.8","0.391304347826087","0.7539855072463768","36.0","9.0","96.0","56.0"
"zookeeper","6","Best_First_Bidirectional+Sensitive_Learning_CFP_1_CFN_10","IBK","0.26528295767796334","0.896551724137931","0.2826086956521739","0.6618530020703933","26.0","3.0","102.0","66.0"
"zookeeper","6","Best_First_Bidirectional+Sensitive_Learning_CFP_1_CFN_10","Random Forest","0.35858019749132636","0.8297872340425532","0.42391304347826086","0.7832815734989648","39.0","8.0","97.0","53.0"
"zookeeper","6","Sensitive_Classifier_Threshold_CFP_1_CFN_10","Naive Bayes","0.29254435332582945","0.8048780487804879","0.358695652173913","0.6412525879917185","33.0","8.0","97.0","59.0"
"zookeeper","6","Sensitive_Classifier_Threshold_CFP_1_CFN_10","IBK","0.2551582586151021","0.8666666666666667","0.2826086956521739","0.6222567287784679","26.0","4.0","101.0","66.0"
"zookeeper","6","Sensitive_Classifier_Threshold_CFP_1_CFN_10","Random Forest","0.47107133456172673","0.8059701492537313","0.5869565217391305","0.7315734989648033","54.0","13.0","92.0","38.0"
"zookeeper","6","Sensitive_Learning_CFP_1_CFN_10","Naive Bayes","0.29254435332582945","0.8048780487804879","0.358695652173913","0.75351966873706","33.0","8.0","97.0","59.0"
"zookeeper","6","Sensitive_Learning_CFP_1_CFN_10","IBK","0.2551582586151021","0.8666666666666667","0.2826086956521739","0.6545031055900621","26.0","4.0","101.0","66.0"
"zookeeper","6","Sensitive_Learning_CFP_1_CFN_10","Random Forest","0.3485171751653508","0.8125","0.42391304347826086","0.789648033126294","39.0","9.0","96.0","53.0"
"zookeeper","6","Over_Sampling","Naive Bayes","0.30164357073799547","0.8421052631578947","0.34782608695652173","0.7624223602484472","32.0","6.0","99.0","60.0"
"zookeeper","6","Over_Sampling","IBK","0.289574250497874","0.8571428571428571","0.32608695652173914","0.6087474120082815","30.0","5.0","100.0","62.0"
"zookeeper","6","Over_Sampling","Random Forest","0.343050774526678","0.9166666666666666","0.358695652173913","0.7223084886128365","33.0","3.0","102.0","59.0"
"zookeeper","6","Under_Sampling","Naive Bayes","0.28248527048741284","0.7857142857142857","0.358695652173913","0.7600414078674949","33.0","9.0","96.0","59.0"
"zookeeper","6","Under_Sampling","IBK","0.33579180276050996","0.7121212121212122","0.5108695652173914","0.684368530020704","47.0","19.0","86.0","45.0"
"zookeeper","6","Under_Sampling","Random Forest","0.3764507280016881","0.75","0.5217391304347826","0.7419254658385093","48.0","16.0","89.0","44.0"
"zookeeper","6","None","Naive Bayes","0.2885786665229343","0.8787878787878788","0.31521739130434784","0.75351966873706","29.0","4.0","101.0","63.0"
"zookeeper","6","None","IBK","0.2551582586151021","0.8666666666666667","0.2826086956521739","0.6545031055900621","26.0","4.0","101.0","66.0"
"zookeeper","6","None","Random Forest","0.26528295767796334","0.896551724137931","0.2826086956521739","0.7690476190476191","26.0","3.0","102.0","66.0"
