"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","17","Best_First_Bidirectional","Over_Sampling","None","Naive Bayes","0.26769108641415296","0.8611111111111112","0.2672413793103448","0.6721869328493648","31.0","5.0","166.0","85.0"
"zookeeper","17","Best_First_Bidirectional","Over_Sampling","None","IBK","0.09874389392882059","0.7","0.1206896551724138","0.7054345634200444","14.0","6.0","165.0","102.0"
"zookeeper","17","Best_First_Bidirectional","Over_Sampling","None","Random Forest","0.03634542884071635","0.5833333333333334","0.0603448275862069","0.6009780197620488","7.0","5.0","166.0","109.0"
