"PROJECT","#TRAIN_RELEASES","FEATURE_SELECTION","SAMPLING","COST_SENSITIVE","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","2","Best_First_Bidirectional","None","Sensitive_Learning_FN_Cost_18.7","Naive Bayes","0.3588795677520261","0.8604651162790697","0.43529411764705883","0.7823529411764706","37.0","6.0","76.0","48.0"
"zookeeper","2","Best_First_Bidirectional","None","Sensitive_Learning_FN_Cost_18.7","IBK","0.12701328058773662","0.9230769230769231","0.1411764705882353","0.6946197991391678","12.0","1.0","81.0","73.0"
"zookeeper","2","Best_First_Bidirectional","None","Sensitive_Learning_FN_Cost_18.7","Random Forest","0.3008585822748882","0.8823529411764706","0.35294117647058826","0.7384505021520803","30.0","4.0","78.0","55.0"
