@relation dataset-6-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {YES,NO}
@data
0,114,0,114,0,114,0,2,0,0,NO
0,213,0,26,0,31,0,16,0,28,YES
1,494,39,49,45,74,2,20,4,30,YES
0,259,0,21,0,24,0,24,0,24,YES
0,258,0,11,0,27,0,66,0,30,YES
1,387,0,17,1,67,2,62,4,28,YES
0,45,0,2,0,6,0,16,0,2,NO
1,423,10,16,18,41,4,69,10,36,NO
0,37,0,1,0,5,0,16,0,2,NO
0,99,0,6,0,7,0,44,0,14,YES
0,81,0,10,0,11,0,23,0,4,NO
0,31,0,16,0,16,0,4,0,4,NO
0,224,0,10,0,12,0,59,0,22,NO
0,35,0,5,0,5,0,19,0,2,NO
0,39,0,6,0,6,0,19,0,2,NO
0,106,0,14,0,16,0,21,0,2,YES
0,52,0,7,0,8,0,21,0,2,NO
0,65,0,65,0,65,0,2,0,2,NO
0,38,0,5,0,5,0,22,0,2,NO
0,96,0,15,0,16,0,19,0,2,NO
0,31,0,4,0,5,0,19,0,2,NO
0,48,0,7,0,8,0,19,0,2,NO
0,36,0,5,0,5,0,19,0,2,NO
0,89,0,14,0,14,0,19,0,2,NO
0,72,0,10,0,11,0,21,0,2,NO
0,36,0,5,0,5,0,19,0,2,NO
0,31,0,4,0,5,0,19,0,2,NO
0,76,0,76,0,76,0,2,0,2,NO
0,35,0,5,0,5,0,19,0,2,NO
0,93,0,14,0,15,0,19,0,2,NO
0,467,0,51,0,56,0,27,0,2,YES
0,42,0,6,0,6,0,19,0,2,NO
0,127,0,20,0,20,0,19,0,2,NO
0,96,0,13,0,14,0,21,0,2,NO
0,577,0,38,0,56,0,33,0,16,YES
0,78,0,78,0,78,0,2,0,2,NO
2,604,-1,30,2,42,4,56,4,24,YES
0,48,0,6,0,7,0,16,0,2,NO
0,207,0,13,0,35,0,43,0,16,YES
0,38,0,4,0,6,0,16,0,2,NO
0,28,0,3,0,4,0,16,0,2,NO
0,33,0,4,0,5,0,16,0,2,NO
1,153,-2,7,3,9,2,52,6,30,YES
0,149,0,49,0,50,0,6,0,8,YES
0,53,0,26,0,28,0,4,0,4,YES
0,760,0,95,0,105,0,16,0,20,YES
0,148,0,148,0,148,0,2,0,2,YES
0,1145,0,572,0,579,0,4,0,4,NO
0,134,0,67,0,67,0,4,0,4,YES
0,221,0,31,0,34,0,14,0,20,NO
0,59,0,59,0,59,0,2,0,2,NO
0,148,0,74,0,78,0,4,0,6,YES
0,62,0,12,0,13,0,18,0,4,YES
0,58,0,11,0,12,0,16,0,2,YES
0,35,0,35,0,35,0,2,0,2,NO
0,65,0,8,0,9,0,23,0,4,YES
0,50,0,50,0,50,0,2,0,2,YES
0,65,0,32,0,33,0,4,0,4,YES
0,175,0,17,0,20,0,20,0,6,YES
0,124,0,124,0,124,0,2,0,2,NO
1,943,-1,31,11,76,4,83,8,62,YES
0,475,0,158,0,159,0,6,0,8,YES
0,43,0,6,0,6,0,21,0,2,NO
0,189,0,33,0,33,0,17,0,0,NO
1,255,3,127,3,127,2,4,6,8,YES
0,93,0,93,0,93,0,2,0,0,YES
1,456,0,15,1,36,2,86,6,54,YES
0,36,0,3,0,9,0,24,0,2,NO
0,74,0,5,0,8,0,42,0,14,YES
0,173,0,173,0,173,0,2,0,2,NO
0,69,0,5,0,16,0,26,0,6,YES
0,119,0,11,0,31,0,27,0,6,YES
0,40,0,5,0,6,0,16,0,2,NO
1,566,11,18,35,56,8,60,22,52,YES
0,270,0,44,0,58,0,12,0,12,NO
1,245,10,81,19,87,4,6,10,12,YES
1,52,10,26,10,26,2,4,4,6,NO
0,31,0,3,0,4,0,16,0,2,NO
0,425,0,70,0,99,0,12,0,12,NO
0,640,0,20,0,77,0,85,0,40,YES
1,252,0,8,2,37,2,56,6,36,YES
0,134,0,15,0,25,0,18,0,20,YES
0,61,0,5,0,10,0,22,0,2,YES
1,30,1,15,1,15,2,4,4,6,NO
0,62,0,62,0,62,0,2,0,2,NO
0,473,0,74,0,76,0,19,0,0,NO
0,80,0,14,0,14,0,17,0,0,NO
0,750,0,132,0,132,0,17,0,0,NO
0,32,0,32,0,32,0,2,0,2,NO
0,29,0,4,0,4,0,19,0,2,NO
0,84,0,13,0,14,0,19,0,2,NO
0,102,0,16,0,16,0,19,0,2,NO
0,41,0,5,0,6,0,16,0,2,YES
0,30,0,3,0,4,0,16,0,2,YES
0,197,0,15,0,16,0,36,0,10,YES
0,34,0,5,0,6,0,17,0,0,YES
0,71,0,71,0,71,0,2,0,2,NO
0,44,0,44,0,44,0,2,0,2,YES
2,72,6,5,14,8,6,36,10,14,NO
0,97,0,24,0,31,0,8,0,10,YES
0,281,0,29,0,67,0,27,0,0,NO
0,35,0,4,0,5,0,16,0,2,NO
1,80,4,6,4,8,2,33,6,18,YES
0,85,0,5,0,14,0,32,0,14,YES
0,30,0,3,0,4,0,16,0,2,NO
0,119,0,18,0,21,0,26,0,10,YES
0,56,0,7,0,8,0,21,0,4,YES
0,218,0,12,0,16,0,49,0,18,YES
0,412,0,72,0,72,0,17,0,0,NO
0,54,0,27,0,28,0,4,0,4,YES
0,91,0,91,0,91,0,2,0,2,NO
0,145,0,9,0,36,0,51,0,24,YES
0,90,0,15,0,16,0,17,0,0,NO
0,136,0,24,0,24,0,17,0,0,NO
0,108,0,16,0,18,0,19,0,2,YES
0,104,0,52,0,53,0,4,0,4,YES
0,162,0,81,0,81,0,4,0,2,NO
0,30,0,30,0,30,0,2,0,0,NO
0,300,0,75,0,79,0,8,0,8,NO
0,293,0,42,0,49,0,14,0,16,YES
0,254,0,33,0,34,0,23,0,8,YES
0,116,0,9,0,18,0,26,0,4,YES
0,71,0,5,0,10,0,26,0,0,YES
0,63,0,5,0,8,0,22,0,6,YES
0,73,0,36,0,37,0,4,0,0,YES
0,113,0,11,0,14,0,25,0,6,YES
0,102,0,8,0,10,0,33,0,4,NO
0,29,0,29,0,29,0,2,0,2,NO
0,265,0,266,0,266,0,2,0,2,NO
0,226,0,35,0,37,0,19,0,2,NO
0,226,0,32,0,33,0,21,0,2,NO
0,72,0,72,0,72,0,2,0,2,NO
0,69,0,69,0,69,0,2,0,2,NO
0,37,0,37,0,37,0,2,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
0,33,0,4,0,4,0,16,0,2,NO
0,99,0,99,0,99,0,2,0,2,YES
0,338,0,338,0,338,0,2,0,2,YES
0,101,0,10,0,12,0,28,0,6,NO
1,1180,37,31,48,78,2,101,6,64,YES
1,744,-2,35,12,47,4,42,10,44,YES
0,35,0,35,0,35,0,2,0,2,NO
1,620,10,22,10,118,2,86,6,46,YES
0,103,0,10,0,14,0,20,0,8,NO
0,112,0,10,0,15,0,22,0,28,YES
0,74,0,9,0,10,0,16,0,2,NO
0,99,0,99,0,99,0,2,0,2,NO
0,83,0,8,0,17,0,20,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
0,96,0,96,0,96,0,2,0,2,NO
