@relation dataset-4-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {1,0}
@data
0,128,0,22,0,22,0,17,0,0,0
0,96,0,15,0,15,0,19,0,0,0
0,560,0,46,0,66,0,27,0,6,1
1,584,9,34,55,47,2,48,2,16,1
0,48,0,6,0,7,0,16,0,2,0
0,174,0,14,0,35,0,37,0,8,1
0,38,0,4,0,6,0,16,0,2,0
0,28,0,3,0,4,0,16,0,2,0
0,33,0,4,0,5,0,16,0,2,0
0,139,0,9,0,11,0,38,0,12,1
0,139,0,139,0,139,0,2,0,2,1
0,57,0,57,0,57,0,2,0,2,1
0,315,0,315,0,315,0,2,0,2,1
0,192,0,192,0,192,0,2,0,2,0
0,59,0,59,0,59,0,2,0,2,0
0,94,0,94,0,94,0,2,0,2,0
0,148,0,148,0,148,0,2,0,2,1
0,62,0,12,0,13,0,18,0,4,1
0,58,0,11,0,12,0,16,0,2,1
0,65,0,8,0,9,0,23,0,4,1
0,50,0,50,0,50,0,2,0,2,1
0,65,0,32,0,33,0,4,0,4,1
0,175,0,17,0,20,0,20,0,6,1
0,124,0,124,0,124,0,2,0,2,0
1,876,13,38,14,93,2,65,2,34,1
0,479,0,479,0,479,0,2,0,2,1
0,44,0,7,0,7,0,19,0,0,0
0,189,0,33,0,33,0,17,0,0,0
0,252,0,252,0,252,0,2,0,2,1
1,434,4,19,4,45,2,66,2,24,1
0,36,0,3,0,9,0,24,0,2,0
0,68,0,6,0,9,0,32,0,6,1
0,71,0,6,0,17,0,24,0,2,1
0,119,0,11,0,31,0,27,0,6,1
0,40,0,5,0,6,0,16,0,2,0
0,526,0,29,0,79,0,36,0,8,1
0,239,0,239,0,239,0,2,0,2,0
0,31,0,3,0,4,0,16,0,2,0
0,447,0,447,0,447,0,2,0,2,0
0,585,0,23,0,92,0,69,0,26,1
2,198,-1,8,4,41,6,44,10,20,1
0,111,0,22,0,24,0,10,0,12,1
0,61,0,5,0,10,0,22,0,2,1
0,62,0,62,0,62,0,2,0,2,0
0,473,0,74,0,76,0,19,0,0,0
0,80,0,14,0,14,0,17,0,0,0
0,750,0,132,0,132,0,17,0,0,0
0,35,0,35,0,35,0,2,0,2,0
0,32,0,32,0,32,0,2,0,2,0
0,30,0,5,0,5,0,17,0,0,0
0,89,0,15,0,15,0,17,0,0,0
0,106,0,18,0,18,0,17,0,0,0
0,41,0,5,0,6,0,16,0,2,1
0,30,0,3,0,4,0,16,0,2,1
0,178,0,14,0,16,0,34,0,6,1
0,34,0,5,0,6,0,17,0,0,1
1,54,5,5,7,7,2,30,2,4,1
1,102,8,51,17,56,2,4,2,4,1
0,281,0,29,0,67,0,27,0,0,0
0,35,0,4,0,5,0,16,0,2,0
0,78,0,7,0,9,0,29,0,8,1
1,73,13,5,16,12,2,26,4,8,1
0,30,0,3,0,4,0,16,0,2,0
0,119,0,18,0,21,0,26,0,10,1
0,53,0,8,0,9,0,19,0,0,1
0,197,0,14,0,17,0,39,0,4,1
0,412,0,72,0,72,0,17,0,0,0
0,54,0,27,0,28,0,4,0,4,1
0,91,0,91,0,91,0,2,0,2,0
1,133,5,11,7,42,2,43,2,18,1
0,90,0,15,0,16,0,17,0,0,0
0,136,0,24,0,24,0,17,0,0,0
0,108,0,16,0,18,0,19,0,2,1
1,104,1,52,2,53,2,4,2,4,1
0,163,0,163,0,163,0,2,0,0,0
0,30,0,30,0,30,0,2,0,0,0
0,295,0,98,0,99,0,6,0,6,0
0,279,0,70,0,77,0,8,0,12,1
0,255,0,36,0,37,0,21,0,6,1
0,116,0,9,0,18,0,26,0,4,1
0,71,0,5,0,10,0,26,0,0,1
0,63,0,5,0,8,0,22,0,6,1
0,73,0,36,0,37,0,4,0,0,1
0,113,0,11,0,14,0,25,0,6,1
0,100,0,9,0,11,0,31,0,2,0
0,29,0,29,0,29,0,2,0,2,0
0,226,0,39,0,40,0,17,0,0,0
0,227,0,35,0,36,0,19,0,0,0
0,33,0,4,0,4,0,16,0,2,0
0,101,0,11,0,12,0,26,0,2,1
0,1062,0,33,0,82,0,87,0,42,1
0,455,0,65,0,68,0,14,0,10,1
1,602,2,24,3,132,4,76,6,30,1
0,103,0,10,0,14,0,20,0,8,0
1,90,3,12,5,15,4,14,8,20,1
0,74,0,9,0,10,0,16,0,2,0
0,83,0,8,0,17,0,20,0,2,0
