@relation dataset-12-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {YES,NO}
@data
1,64,-1,21,1,22,2,6,4,8,YES
2,194,9,16,14,19,4,24,6,12,YES
1,93,0,46,1,47,2,4,2,4,NO
1,198,1,99,3,100,2,4,2,4,NO
2,149,74,74,75,75,4,4,4,4,NO
2,144,71,71,72,72,4,4,4,4,NO
3,766,5,127,6,128,10,12,12,14,YES
3,374,6,75,7,76,6,10,2,4,YES
3,1041,5,20,6,70,12,137,14,140,YES
3,294,6,73,7,74,6,8,2,4,YES
0,34,0,34,0,34,0,2,0,2,NO
0,169,0,169,0,169,0,2,0,2,NO
0,132,0,132,0,132,0,2,0,2,YES
0,168,0,168,0,168,0,2,0,2,NO
0,34,0,34,0,34,0,2,0,2,NO
0,28,0,28,0,28,0,2,0,2,NO
0,25,0,26,0,26,0,2,0,2,NO
1,78,1,39,3,40,2,4,2,4,NO
2,121,-3,15,5,19,6,16,8,22,YES
0,41,0,41,0,41,0,2,0,2,YES
0,34,0,34,0,34,0,2,0,2,NO
3,115,1,23,3,24,6,10,10,14,YES
2,104,-1,20,3,23,4,10,2,10,YES
2,275,137,137,138,138,4,4,4,4,YES
1,167,167,167,167,167,2,2,0,0,YES
0,30,0,30,0,30,0,2,0,2,NO
1,43,0,5,4,6,2,23,4,6,NO
1,108,-38,36,0,48,2,6,0,4,NO
1,256,1,51,4,52,2,10,2,12,YES
1,93,-51,31,0,48,2,6,0,2,YES
5,645,12,12,26,30,30,134,28,104,YES
1,37,1,2,3,9,2,26,2,4,NO
2,80,0,4,4,7,6,52,8,26,YES
1,174,1,87,3,88,2,4,2,4,NO
1,70,1,5,3,15,2,28,2,8,YES
2,117,-1,9,1,25,6,33,8,14,YES
0,40,0,5,0,6,0,16,0,2,NO
5,795,27,16,37,47,10,94,14,94,YES
2,244,-1,48,2,53,4,10,6,18,YES
1,52,0,17,1,17,2,6,2,8,NO
0,31,0,3,0,4,0,16,0,2,NO
6,1011,10,17,26,55,28,143,38,124,YES
2,370,7,9,13,31,8,80,8,66,YES
2,142,1,7,3,12,8,40,10,54,YES
0,62,0,5,0,9,0,24,0,4,NO
1,30,0,10,1,10,2,6,2,8,NO
2,54,-2,13,1,14,4,8,2,10,YES
0,62,0,62,0,62,0,2,0,2,NO
1,296,1,148,4,149,2,4,2,4,NO
1,35,35,35,35,35,2,2,2,2,NO
2,108,54,54,56,56,4,4,4,4,YES
3,130,43,43,45,45,6,6,6,6,YES
0,29,0,4,0,4,0,19,0,2,NO
1,84,0,12,6,13,2,21,4,6,NO
1,84,-18,13,6,15,2,21,4,6,NO
0,41,0,5,0,6,0,16,0,2,YES
0,30,0,3,0,4,0,16,0,2,YES
4,231,4,11,9,14,10,52,12,30,NO
1,34,0,5,1,6,2,19,0,0,YES
0,96,0,96,0,96,0,2,0,2,NO
1,136,1,45,3,60,2,6,2,6,NO
0,50,0,25,0,26,0,4,0,6,NO
1,63,63,63,63,63,2,2,0,0,YES
1,134,66,66,111,111,4,4,0,0,NO
2,72,0,4,3,7,4,42,4,20,NO
3,127,10,18,12,23,6,14,4,14,YES
2,250,-16,23,1,58,4,31,6,6,NO
0,35,0,4,0,5,0,16,0,2,NO
2,407,4,17,5,23,8,49,10,36,NO
2,126,2,42,5,43,4,6,2,4,YES
1,101,1,5,6,13,2,38,2,22,YES
0,30,0,3,0,4,0,16,0,2,NO
1,119,-134,7,0,22,2,30,0,12,NO
1,122,1,61,3,62,2,4,2,4,NO
1,73,7,7,7,8,2,27,2,10,NO
2,247,7,10,8,14,4,63,4,32,YES
2,429,214,214,214,214,4,4,4,4,YES
1,60,0,15,1,15,2,8,2,8,NO
1,52,52,52,52,52,2,2,4,4,NO
0,45,0,45,0,45,0,2,0,2,NO
1,91,3,46,6,47,2,4,2,4,YES
1,62,0,31,1,31,2,4,2,4,NO
0,91,0,91,0,91,0,2,0,2,NO
0,25,0,26,0,26,0,2,0,2,NO
0,25,0,25,0,25,0,2,0,2,NO
2,171,3,8,5,29,4,67,8,46,YES
1,113,1,56,2,57,2,4,2,4,NO
1,111,2,14,2,15,2,23,0,4,YES
1,54,54,54,54,54,2,2,0,0,YES
1,54,0,27,1,27,2,4,2,4,NO
0,108,0,27,0,28,0,8,0,8,NO
2,339,-1,113,2,115,4,6,4,6,NO
2,294,0,32,4,39,4,18,8,24,NO
0,254,0,30,0,31,0,25,0,10,YES
0,160,0,10,0,20,0,30,0,8,YES
1,74,74,74,74,74,2,2,2,2,NO
0,72,0,5,0,10,0,28,0,2,YES
2,96,11,6,15,10,6,28,8,14,YES
0,72,0,23,0,25,0,6,0,4,NO
2,135,8,10,11,13,4,31,2,12,NO
3,154,0,9,3,11,6,43,8,14,NO
1,266,1,133,3,134,2,4,2,4,NO
0,226,0,35,0,37,0,19,0,2,NO
1,226,0,27,4,28,2,25,4,8,NO
0,36,0,36,0,36,0,2,0,2,NO
0,72,0,72,0,72,0,2,0,2,NO
0,69,0,69,0,69,0,2,0,2,NO
0,37,0,37,0,37,0,2,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
2,435,-4,54,16,63,6,16,8,20,YES
0,33,0,4,0,4,0,16,0,2,NO
1,112,112,112,112,112,2,2,2,2,YES
1,99,1,50,3,51,2,4,2,4,YES
0,371,0,124,0,156,0,6,0,8,NO
2,108,3,8,3,10,4,36,0,10,NO
0,60,0,60,0,60,0,2,0,2,YES
0,72,0,72,0,72,0,2,0,2,NO
0,289,0,289,0,289,0,2,0,2,NO
0,107,0,107,0,107,0,2,0,2,NO
0,126,0,126,0,126,0,2,0,2,NO
0,767,0,767,0,767,0,2,0,2,YES
0,30,0,30,0,30,0,2,0,2,NO
1,39,0,19,39,39,2,4,2,4,NO
0,125,0,125,0,125,0,2,0,2,NO
0,545,0,545,0,545,0,2,0,2,NO
0,126,0,126,0,126,0,2,0,2,NO
0,325,0,325,0,325,0,2,0,2,NO
1,90,0,45,90,90,2,4,2,4,NO
0,326,0,326,0,326,0,2,0,2,NO
5,1572,8,28,30,65,16,139,22,114,YES
5,782,3,23,6,31,14,68,16,72,YES
0,35,0,35,0,35,0,2,0,2,NO
0,260,0,260,0,260,0,2,0,2,NO
1,320,160,160,161,161,4,4,6,6,YES
1,115,118,118,118,118,2,2,0,0,NO
5,829,5,19,18,92,18,120,26,92,YES
0,129,0,10,0,14,0,24,0,12,NO
2,111,-2,6,2,10,8,36,6,42,YES
0,96,0,10,0,11,0,18,0,4,NO
1,218,1,72,3,97,2,6,2,6,NO
1,84,1,7,3,16,2,22,2,4,NO
0,57,0,57,0,57,0,2,0,2,NO
0,50,0,50,0,50,0,2,0,2,NO
0,96,0,96,0,96,0,2,0,2,NO
1,31,31,31,31,31,2,2,4,4,NO
