@relation dataset-10-testing
@attribute Release numeric
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {1,0}
@data
10,1,37,37,37,37,37,1,1,0,0,0
10,1,165,165,165,165,165,1,1,0,0,0
10,1,93,93,93,93,93,1,1,0,0,0
10,1,67,67,67,67,67,1,1,0,0,0
10,1,92,92,92,92,92,1,1,0,0,0
10,1,179,179,179,179,179,1,1,0,0,0
10,1,97,97,97,97,97,1,1,0,0,0
10,1,52,52,52,52,52,1,1,0,0,0
10,1,54,54,54,54,54,1,1,0,0,0
10,1,31,31,31,31,31,1,1,0,0,0
10,1,116,116,116,116,116,1,1,0,0,0
10,1,63,63,63,63,63,1,1,0,0,0
10,1,63,63,63,63,63,1,1,0,0,0
10,1,27,27,27,27,27,1,1,0,0,0
10,1,158,158,158,158,158,1,1,0,0,0
10,1,498,498,498,498,498,1,1,0,0,0
10,1,617,617,617,617,617,1,1,0,0,0
10,1,474,474,474,474,474,1,1,0,0,0
10,1,1326,1326,1326,1326,1326,1,1,0,0,0
10,1,970,970,970,970,970,1,1,0,0,0
10,1,360,360,360,360,360,1,1,0,0,0
10,1,89,89,89,89,89,1,1,0,0,0
10,1,99,99,99,99,99,1,1,0,0,0
10,1,1188,1188,1188,1188,1188,1,1,0,0,0
10,1,369,369,369,369,369,1,1,0,0,0
10,1,55,55,55,55,55,1,1,0,0,0
10,1,1167,1167,1167,1167,1167,1,1,0,0,0
10,1,1187,1187,1187,1187,1187,1,1,0,0,0
10,1,234,234,234,234,234,1,1,0,0,0
10,1,102,102,102,102,102,1,1,0,0,0
10,1,81,81,81,81,81,1,1,0,0,0
10,1,36,36,36,36,36,1,1,0,0,0
10,1,282,282,282,282,282,1,1,0,0,0
10,1,189,189,189,189,189,1,1,0,0,0
10,1,155,155,155,155,155,1,1,0,0,0
10,1,69,69,69,69,69,1,1,0,0,0
10,1,51,51,51,51,51,1,1,0,0,0
10,1,66,66,66,66,66,1,1,0,0,0
10,1,69,69,69,69,69,1,1,0,0,0
10,2,28,14,14,17,17,2,2,0,0,0
10,1,69,69,69,69,69,1,1,0,0,0
10,1,29,29,29,29,29,1,1,0,0,0
10,1,168,168,168,168,168,1,1,0,0,0
10,1,59,59,59,59,59,1,1,0,0,0
10,1,27,27,27,27,27,1,1,0,0,0
10,1,50,50,50,50,50,1,1,0,0,0
10,1,43,43,43,43,43,1,1,0,0,0
10,1,37,37,37,37,37,1,1,0,0,0
10,1,41,41,41,41,41,1,1,0,0,0
10,1,468,468,468,468,468,1,1,0,0,0
10,1,39,39,39,39,39,1,1,0,0,0
10,1,834,834,834,834,834,1,1,0,0,0
10,1,3006,3006,3006,3006,3006,1,1,0,0,0
10,1,62,62,62,62,62,1,1,0,0,0
10,1,270,270,270,270,270,1,1,0,0,0
10,1,182,182,182,182,182,1,1,0,0,0
10,1,162,162,162,162,162,1,1,0,0,0
10,1,190,190,190,190,190,1,1,0,0,0
10,1,2412,2412,2412,2412,2412,1,1,0,0,0
10,1,559,559,559,559,559,1,1,0,0,0
10,1,36,36,36,36,36,1,1,0,0,0
10,1,203,203,203,203,203,1,1,0,0,0
10,1,205,205,205,205,205,1,1,0,0,0
10,1,102,102,102,102,102,1,1,0,0,0
10,1,60,60,60,60,60,1,1,0,0,0
10,1,65,65,65,65,65,1,1,0,0,0
