@relation dataset-10-testing
@attribute Release numeric
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {1,0}
@data
10,0,31,0,4,0,4,0,21,0,4,0
10,0,60,0,8,0,8,0,21,0,4,0
10,0,36,0,5,0,5,0,21,0,4,0
10,0,126,0,16,0,16,0,21,0,4,0
10,0,76,0,9,0,10,0,23,0,4,0
10,0,36,0,5,0,5,0,21,0,4,0
10,0,31,0,4,0,4,0,21,0,4,0
10,0,76,0,76,0,76,0,2,0,2,0
10,0,35,0,5,0,5,0,21,0,4,0
10,0,135,0,15,0,16,0,23,0,6,0
10,0,686,0,52,0,64,0,35,0,12,1
10,1,201,100,100,104,104,4,4,4,4,0
10,1,77,77,77,77,77,2,2,2,2,0
10,0,42,0,6,0,6,0,21,0,4,0
10,0,184,0,23,0,24,0,21,0,4,0
10,0,138,0,14,0,15,0,25,0,6,0
10,0,596,0,37,0,54,0,35,0,20,1
10,0,78,0,78,0,78,0,2,0,2,0
10,3,663,5,24,9,35,6,74,10,48,1
10,0,48,0,4,0,6,0,20,0,6,0
10,0,247,0,12,0,31,0,53,0,36,0
10,0,38,0,4,0,6,0,16,0,2,0
10,0,28,0,3,0,4,0,16,0,2,0
10,0,33,0,4,0,5,0,16,0,2,0
10,1,159,0,6,1,8,2,58,2,38,1
10,2,340,1,68,3,70,4,10,6,16,1
10,2,477,10,5,13,10,4,20,6,26,1
10,0,83,0,1,0,4,0,4,0,2,1
10,0,31,0,0,0,3,0,2,0,2,0
10,1,128,0,32,1,37,2,8,2,10,1
10,0,483,0,241,0,241,0,4,0,4,0
10,1,151,4,75,4,75,2,4,4,6,0
10,0,72,0,72,0,72,0,2,0,2,0
10,0,120,0,30,0,47,0,8,0,10,0
10,0,71,0,23,0,33,0,6,0,6,0
10,0,136,0,136,0,136,0,2,0,2,0
10,1,461,19,38,28,107,6,24,10,32,0
10,0,156,0,52,0,60,0,6,0,8,0
10,1,171,10,86,11,86,2,4,2,4,0
10,1,126,4,63,4,63,2,4,4,6,0
10,0,133,0,44,0,54,0,6,0,6,0
10,1,159,8,79,12,81,2,4,4,6,0
10,1,63,63,63,63,63,2,2,2,2,0
10,1,189,1,26,6,31,2,14,4,22,0
10,1,384,384,384,384,384,2,2,2,2,0
10,1,72,-6,11,1,12,2,22,2,8,1
10,0,70,0,11,0,12,0,18,0,4,1
10,0,35,0,35,0,35,0,2,0,2,0
10,1,36,36,36,36,36,2,2,2,2,0
10,1,342,171,171,171,171,4,4,4,4,0
10,1,42,42,42,42,42,2,2,2,2,0
10,0,97,0,10,0,12,0,25,0,10,1
10,0,35,0,35,0,35,0,2,0,2,0
10,1,24,24,24,24,24,2,2,2,2,0
10,1,60,60,60,60,60,2,2,2,2,0
10,1,85,85,85,85,85,2,2,2,2,0
10,1,30,30,30,30,30,2,2,2,2,0
10,0,61,0,61,0,61,0,2,0,2,0
10,0,49,0,24,0,28,0,4,0,4,0
10,0,65,0,32,0,33,0,4,0,4,1
10,1,56,56,56,56,56,2,2,2,2,0
10,0,133,0,133,0,133,0,2,0,2,0
10,0,35,0,35,0,35,0,2,0,2,0
10,0,175,0,17,0,20,0,20,0,6,1
10,1,93,93,93,93,93,2,2,2,2,0
10,1,197,197,197,197,197,2,2,2,2,0
10,1,86,86,86,86,86,2,2,2,2,0
10,1,53,53,53,53,53,2,2,2,2,0
10,1,28,28,28,28,28,2,2,2,2,0
10,1,44,44,44,44,44,2,2,2,2,0
10,1,138,138,138,138,138,2,2,2,2,0
10,0,124,0,62,0,62,0,4,0,4,0
10,1,738,738,738,738,738,2,2,2,2,1
10,1,357,178,178,179,179,4,4,2,2,1
10,2,1011,-208,22,59,76,6,125,8,126,1
10,1,276,276,276,276,276,2,2,2,2,1
10,0,466,0,116,0,126,0,8,0,10,1
10,0,34,0,34,0,34,0,2,0,2,0
10,0,169,0,169,0,169,0,2,0,2,0
10,0,132,0,132,0,132,0,2,0,2,1
10,0,168,0,168,0,168,0,2,0,2,0
10,0,34,0,34,0,34,0,2,0,2,0
10,1,28,28,28,28,28,2,2,2,2,0
10,1,25,26,26,26,26,2,2,2,2,0
10,1,77,78,78,78,78,2,2,2,2,0
10,0,132,0,44,0,45,0,6,0,10,1
10,0,41,0,41,0,41,0,2,0,2,1
10,0,34,0,34,0,34,0,2,0,2,0
10,1,112,1,56,1,56,2,4,2,4,1
10,0,105,0,35,0,36,0,6,0,8,1
10,1,39,39,39,39,39,2,2,2,2,0
10,0,89,0,89,0,89,0,2,0,2,0
10,1,30,30,30,30,30,2,2,2,2,0
10,0,43,0,6,0,6,0,21,0,2,0
10,1,108,38,73,38,73,2,4,2,4,0
10,0,189,0,33,0,33,0,17,0,0,0
10,0,255,0,63,0,64,0,8,0,10,1
10,1,93,51,72,51,72,2,4,2,2,1
10,1,125,1,62,1,62,2,4,4,6,0
10,1,145,7,48,11,51,4,6,8,10,0
10,1,516,3,258,3,258,2,4,4,6,0
10,1,82,82,82,82,82,2,2,2,2,0
10,1,25,25,25,25,25,2,2,2,2,0
10,1,53,53,53,53,53,2,2,2,2,0
10,2,465,2,12,4,31,4,104,4,76,1
10,0,36,0,3,0,9,0,24,0,2,0
10,1,80,6,4,6,8,2,46,2,18,1
10,0,173,0,173,0,173,0,2,0,2,0
10,0,69,0,5,0,16,0,26,0,6,1
10,1,33,33,33,33,33,2,2,2,2,0
10,1,52,52,52,52,52,2,2,2,2,0
10,1,56,56,56,56,56,2,2,2,2,0
10,1,117,117,117,117,117,2,2,2,2,0
10,1,66,66,66,66,66,2,2,2,2,0
10,1,74,74,74,74,74,2,2,2,2,0
10,1,67,67,67,67,67,2,2,2,2,0
10,1,57,57,57,57,57,2,2,2,2,0
10,1,62,62,62,62,62,2,2,2,2,0
10,1,63,63,63,63,63,2,2,2,2,0
10,1,79,79,79,79,79,2,2,2,2,0
10,1,135,135,135,135,135,2,2,2,2,0
10,1,146,146,146,146,146,2,2,2,2,0
10,1,39,39,39,39,39,2,2,2,2,0
10,1,328,328,328,328,328,2,2,2,2,0
10,1,69,69,69,69,69,2,2,2,2,0
10,0,119,0,11,0,31,0,27,0,6,1
10,0,40,0,5,0,6,0,16,0,2,0
10,1,644,14,16,25,46,6,80,10,78,1
10,0,245,0,81,0,87,0,6,0,12,1
10,0,52,0,26,0,26,0,4,0,6,0
10,0,31,0,3,0,4,0,16,0,2,0
10,1,864,3,19,21,62,2,115,2,86,1
10,3,343,8,9,10,33,8,72,12,58,1
10,1,135,0,8,4,15,2,32,2,44,1
10,0,62,0,5,0,9,0,24,0,4,0
10,0,30,0,15,0,15,0,4,0,6,0
10,0,56,0,28,0,28,0,4,0,8,1
10,0,62,0,62,0,62,0,2,0,2,0
10,1,295,295,295,295,295,2,2,2,2,0
10,1,70,70,70,70,70,2,2,2,2,0
10,0,473,0,74,0,76,0,19,0,0,0
10,0,80,0,14,0,14,0,17,0,0,0
10,0,750,0,132,0,132,0,17,0,0,0
10,1,633,633,633,633,633,2,2,2,2,0
10,0,29,0,4,0,4,0,19,0,2,0
10,0,84,0,13,0,14,0,19,0,2,0
10,0,102,0,16,0,16,0,19,0,2,0
10,1,162,162,162,162,162,2,2,2,2,0
10,0,41,0,5,0,6,0,16,0,2,1
10,0,30,0,3,0,4,0,16,0,2,1
10,0,209,0,13,0,16,0,42,0,18,0
10,0,34,0,5,0,6,0,17,0,0,1
10,1,329,329,329,329,329,2,2,2,2,0
10,1,96,96,96,96,96,2,2,2,2,0
10,1,135,64,67,108,89,2,4,2,4,0
10,0,79,0,79,0,79,0,2,0,2,0
10,0,50,0,25,0,26,0,4,0,6,0
10,1,93,94,94,94,94,2,2,2,2,0
10,1,32,32,32,32,32,2,2,2,2,0
10,1,89,89,89,89,89,2,2,2,2,0
10,0,35,0,35,0,35,0,2,0,2,0
10,1,57,0,0,0,0,2,2,2,2,0
10,1,34,34,34,34,34,2,2,2,2,0
10,1,58,58,58,58,58,2,2,2,2,0
10,0,72,0,5,0,8,0,38,0,16,0
10,0,97,0,24,0,31,0,8,0,10,1
10,0,281,0,29,0,67,0,27,0,0,0
10,0,35,0,4,0,5,0,16,0,2,0
10,1,389,291,20,343,26,2,41,2,26,0
10,1,121,121,121,121,121,2,2,2,2,1
10,0,100,0,5,0,13,0,36,0,20,1
10,2,261,130,130,130,130,4,4,4,4,0
10,0,30,0,3,0,4,0,16,0,2,0
10,1,35,35,35,35,35,2,2,2,2,0
10,0,119,0,18,0,23,0,28,0,12,0
10,1,121,121,121,121,121,2,2,2,2,0
10,0,67,0,7,0,8,0,25,0,8,1
10,1,234,2,11,2,15,2,59,2,28,1
10,0,412,0,72,0,72,0,17,0,0,0
10,0,60,0,20,0,20,0,6,0,6,0
10,1,37,37,37,37,37,2,2,2,2,0
10,1,59,59,59,59,59,2,2,2,2,0
10,1,48,48,48,48,48,2,2,2,2,0
10,1,45,45,45,45,45,2,2,2,2,0
10,1,62,62,62,62,62,2,2,2,2,0
10,0,91,0,91,0,91,0,2,0,2,0
10,1,25,26,26,26,26,2,2,2,2,0
10,0,85,0,85,0,85,0,2,0,2,0
10,1,138,138,138,138,138,2,2,2,2,0
10,1,214,214,214,214,214,2,2,2,2,0
10,1,102,102,102,102,102,2,2,2,2,0
10,1,297,297,297,297,297,2,2,2,2,0
10,1,52,52,52,52,52,2,2,2,2,0
10,1,94,94,94,94,94,2,2,2,2,0
10,1,37,37,37,37,37,2,2,2,2,0
10,1,25,25,25,25,25,2,2,2,2,0
10,0,77,0,77,0,77,0,2,0,2,0
10,1,166,1,8,1,31,2,63,2,38,1
10,1,28,28,28,28,28,2,2,2,2,0
10,1,112,112,112,112,112,2,2,2,2,0
10,0,90,0,15,0,16,0,17,0,0,0
10,0,136,0,24,0,24,0,17,0,0,0
10,1,36,36,36,36,36,2,2,2,2,0
10,1,68,68,68,68,68,2,2,2,2,0
10,1,100,100,100,100,100,2,2,2,2,0
10,1,26,26,26,26,26,2,2,2,2,0
10,1,67,67,67,67,67,2,2,2,2,0
10,0,109,0,15,0,16,0,21,0,4,1
10,1,54,54,54,54,54,2,2,2,2,0
10,1,47,47,47,47,47,2,2,2,2,0
10,1,29,29,29,29,29,2,2,2,2,0
10,0,108,0,27,0,28,0,8,0,8,0
10,1,340,340,340,340,340,2,2,2,2,1
10,1,143,143,143,143,143,2,2,2,2,0
10,1,32,32,32,32,32,2,2,2,2,0
10,1,65,65,65,65,65,2,2,2,2,0
10,1,75,75,75,75,75,2,2,2,2,0
10,0,162,0,81,0,81,0,4,0,2,0
10,0,30,0,30,0,30,0,2,0,0,0
10,0,300,0,75,0,79,0,8,0,8,0
10,0,293,0,42,0,49,0,14,0,16,1
10,0,254,0,30,0,31,0,25,0,10,1
10,0,132,0,9,0,18,0,28,0,6,1
10,0,71,0,5,0,10,0,26,0,0,1
10,0,63,0,5,0,8,0,22,0,6,1
10,0,72,0,23,0,25,0,6,0,4,0
10,1,119,7,11,8,13,2,27,4,10,0
10,1,153,4,10,5,12,2,37,2,6,0
10,1,89,89,59,89,59,2,4,2,4,0
10,0,265,0,266,0,266,0,2,0,2,0
10,0,226,0,35,0,37,0,19,0,2,0
10,0,226,0,29,0,30,0,23,0,4,0
10,1,36,36,36,36,36,2,2,2,2,0
10,0,72,0,72,0,72,0,2,0,2,0
10,0,69,0,69,0,69,0,2,0,2,0
10,0,37,0,37,0,37,0,2,0,2,0
10,0,57,0,57,0,57,0,2,0,2,0
10,1,419,4,105,6,106,2,8,4,10,1
10,0,33,0,4,0,4,0,16,0,2,0
10,1,204,204,204,204,204,2,2,2,2,0
10,2,386,192,192,195,195,4,4,6,6,0
10,1,71,71,71,71,71,2,2,2,2,0
10,0,99,0,99,0,99,0,2,0,2,1
10,1,371,3,124,90,156,2,6,2,8,0
10,0,102,0,9,0,10,0,32,0,10,0
10,0,60,0,60,0,60,0,2,0,2,1
10,0,72,0,72,0,72,0,2,0,2,0
10,0,289,0,289,0,289,0,2,0,2,0
10,0,107,0,107,0,107,0,2,0,2,0
10,0,126,0,126,0,126,0,2,0,2,0
10,0,767,0,767,0,767,0,2,0,2,1
10,0,30,0,30,0,30,0,2,0,2,0
10,0,39,0,39,0,39,0,2,0,2,0
10,0,125,0,125,0,125,0,2,0,2,0
10,0,545,0,545,0,545,0,2,0,2,0
10,0,126,0,126,0,126,0,2,0,2,0
10,0,325,0,325,0,325,0,2,0,2,0
10,0,90,0,90,0,90,0,2,0,2,0
10,0,326,0,326,0,326,0,2,0,2,0
10,1,1488,8,31,13,71,4,121,2,90,1
10,2,756,1,28,2,37,4,54,2,56,1
10,0,35,0,35,0,35,0,2,0,2,0
10,0,260,0,260,0,260,0,2,0,2,0
10,3,779,49,21,56,105,6,102,10,66,1
10,1,129,0,10,3,14,2,24,2,12,0
10,1,116,1,8,3,13,2,28,2,36,1
10,0,96,0,10,0,11,0,18,0,4,0
10,1,217,118,108,189,144,2,4,2,4,0
10,0,83,0,8,0,17,0,20,0,2,0
10,0,57,0,57,0,57,0,2,0,2,0
10,1,50,50,50,50,50,2,2,2,2,0
10,0,96,0,96,0,96,0,2,0,2,0
