@relation dataset-3-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {1,0}
@data
0,178,0,14,0,16,0,34,0,6,1
0,34,0,5,0,6,0,17,0,0,1
1,49,0,5,1,7,2,28,2,2,1
0,95,0,95,0,95,0,2,0,2,1
0,281,0,29,0,67,0,27,0,0,0
1,35,0,4,1,5,2,16,2,2,0
2,78,2,7,6,9,4,29,6,8,1
0,61,0,5,0,12,0,24,0,4,1
1,30,0,3,1,4,2,16,2,2,0
2,119,28,18,37,21,8,26,10,10,1
0,53,0,8,0,9,0,19,0,0,1
1,197,-1,14,3,17,2,39,2,4,1
0,412,0,72,0,72,0,17,0,0,0
0,54,0,27,0,28,0,4,0,4,1
1,91,91,91,91,91,2,2,2,2,0
2,128,-1,11,2,44,4,41,4,16,1
0,90,0,15,0,16,0,17,0,0,0
0,136,0,24,0,24,0,17,0,0,0
0,108,0,16,0,18,0,19,0,2,1
0,103,0,104,0,104,0,2,0,2,1
0,163,0,163,0,163,0,2,0,0,0
0,30,0,30,0,30,0,2,0,0,0
2,295,2,98,4,99,4,6,6,6,0
1,279,5,70,5,77,2,8,4,12,1
1,255,5,36,15,37,2,21,4,6,1
1,116,8,9,9,18,2,26,4,4,1
0,71,0,5,0,10,0,26,0,0,1
0,63,0,5,0,8,0,22,0,6,1
0,73,0,36,0,37,0,4,0,0,1
1,113,17,11,17,14,2,25,2,6,1
1,100,-2,9,1,11,2,31,2,2,0
1,29,29,29,29,29,2,2,2,2,0
0,226,0,39,0,40,0,17,0,0,0
0,227,0,35,0,36,0,19,0,0,0
1,33,0,4,0,4,2,16,2,2,0
0,101,0,11,0,12,0,26,0,2,1
2,1062,25,33,30,82,10,87,10,42,1
1,455,246,65,256,68,2,14,2,10,1
3,598,10,25,20,140,8,72,10,24,1
2,103,-2,10,15,14,4,20,6,8,0
2,84,3,16,7,19,4,10,4,12,1
1,74,7,9,10,10,2,16,2,2,0
0,83,0,8,0,17,0,20,0,2,0
