@relation dataset-11-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {YES,NO}
@data
1,551,3,32,4,47,2,34,4,54,YES
1,267,0,16,1,19,2,32,4,36,YES
0,88,0,88,0,88,0,2,0,2,NO
0,20,0,20,0,20,0,2,0,2,NO
0,68,0,68,0,68,0,2,0,2,NO
0,118,0,118,0,118,0,2,0,2,NO
0,339,0,10,0,25,0,82,0,50,YES
2,148,-2,7,1,55,4,78,4,48,YES
0,45,0,2,0,6,0,16,0,2,NO
0,37,0,1,0,5,0,16,0,2,NO
0,99,0,6,0,7,0,46,0,16,YES
0,147,0,6,0,12,0,67,0,32,NO
0,63,0,63,0,63,0,2,0,2,NO
0,76,0,76,0,76,0,2,0,2,NO
0,63,0,63,0,63,0,2,0,2,NO
0,34,0,34,0,34,0,2,0,2,NO
0,115,0,115,0,115,0,2,0,2,NO
0,324,0,324,0,324,0,2,0,2,NO
0,44,0,44,0,44,0,2,0,2,NO
0,54,0,54,0,54,0,2,0,2,NO
0,63,0,63,0,63,0,2,0,2,NO
0,144,0,144,0,144,0,2,0,2,NO
0,202,0,202,0,202,0,2,0,2,NO
0,125,0,125,0,125,0,2,0,2,NO
0,527,0,527,0,527,0,2,0,2,NO
0,46,0,46,0,46,0,2,0,2,NO
0,46,0,46,0,46,0,2,0,2,NO
1,55,55,55,55,55,2,2,2,2,YES
0,79,0,79,0,79,0,2,0,2,NO
0,35,0,5,0,5,0,19,0,2,NO
0,71,0,71,0,71,0,2,0,2,NO
0,58,0,58,0,58,0,2,0,2,NO
0,39,0,6,0,6,0,19,0,2,NO
0,34,0,34,0,34,0,2,0,2,NO
0,106,0,13,0,15,0,23,0,4,YES
0,52,0,7,0,8,0,21,0,2,NO
0,65,0,65,0,65,0,2,0,2,NO
0,45,0,5,0,5,0,24,0,4,NO
0,96,0,12,0,13,0,23,0,6,NO
0,31,0,4,0,4,0,21,0,4,NO
0,60,0,8,0,8,0,21,0,4,NO
0,36,0,5,0,5,0,21,0,4,NO
0,126,0,16,0,16,0,21,0,4,NO
0,76,0,9,0,10,0,23,0,4,NO
0,36,0,5,0,5,0,21,0,4,NO
0,31,0,4,0,4,0,21,0,4,NO
0,76,0,76,0,76,0,2,0,2,NO
0,35,0,5,0,5,0,21,0,4,NO
0,135,0,15,0,16,0,23,0,6,NO
0,686,0,52,0,64,0,35,0,12,YES
0,201,0,100,0,104,0,4,0,4,NO
0,77,0,77,0,77,0,2,0,2,NO
0,42,0,6,0,6,0,21,0,4,NO
0,184,0,23,0,24,0,21,0,4,NO
0,138,0,14,0,15,0,25,0,6,NO
0,596,0,37,0,54,0,35,0,20,YES
0,78,0,78,0,78,0,2,0,2,NO
0,663,0,24,0,35,0,74,0,48,YES
0,48,0,4,0,6,0,20,0,6,NO
1,247,0,12,1,30,2,55,0,36,NO
0,38,0,4,0,6,0,16,0,2,NO
0,28,0,3,0,4,0,16,0,2,NO
0,33,0,4,0,5,0,16,0,2,NO
0,159,0,6,0,8,0,58,0,38,YES
2,389,25,55,31,58,4,14,4,20,YES
1,472,-4,4,34,12,2,22,2,28,YES
0,83,0,1,0,4,0,4,0,2,YES
0,31,0,0,0,3,0,2,0,2,NO
0,128,0,32,0,37,0,8,0,10,YES
0,483,0,241,0,241,0,4,0,4,NO
0,151,0,75,0,75,0,4,0,6,NO
0,72,0,72,0,72,0,2,0,2,NO
0,120,0,30,0,47,0,8,0,10,NO
1,75,5,18,5,26,2,8,2,8,NO
0,136,0,136,0,136,0,2,0,2,NO
2,493,16,35,19,94,4,28,4,36,NO
0,156,0,52,0,60,0,6,0,8,NO
1,179,7,59,12,61,2,6,2,6,NO
0,126,0,63,0,63,0,4,0,6,NO
0,133,0,44,0,54,0,6,0,6,NO
2,161,1,40,8,45,4,8,4,10,NO
0,63,0,63,0,63,0,2,0,2,NO
0,189,0,26,0,31,0,14,0,22,NO
0,384,0,384,0,384,0,2,0,2,NO
0,72,0,11,0,12,0,22,0,8,YES
0,70,0,11,0,12,0,18,0,4,YES
0,35,0,35,0,35,0,2,0,2,NO
0,36,0,36,0,36,0,2,0,2,NO
0,342,0,171,0,171,0,4,0,4,NO
0,42,0,42,0,42,0,2,0,2,NO
0,97,0,10,0,12,0,25,0,10,YES
0,35,0,35,0,35,0,2,0,2,NO
0,24,0,24,0,24,0,2,0,2,NO
0,60,0,60,0,60,0,2,0,2,NO
0,85,0,85,0,85,0,2,0,2,NO
0,30,0,30,0,30,0,2,0,2,NO
0,61,0,61,0,61,0,2,0,2,NO
0,49,0,24,0,28,0,4,0,4,NO
0,65,0,32,0,33,0,4,0,4,YES
0,56,0,56,0,56,0,2,0,2,NO
0,133,0,133,0,133,0,2,0,2,NO
0,35,0,35,0,35,0,2,0,2,NO
0,175,0,17,0,20,0,20,0,6,YES
0,93,0,93,0,93,0,2,0,2,NO
0,197,0,197,0,197,0,2,0,2,NO
0,86,0,86,0,86,0,2,0,2,NO
0,53,0,53,0,53,0,2,0,2,NO
0,28,0,28,0,28,0,2,0,2,NO
0,44,0,44,0,44,0,2,0,2,NO
0,138,0,138,0,138,0,2,0,2,NO
0,124,0,62,0,62,0,4,0,4,NO
0,738,0,738,0,738,0,2,0,2,YES
0,357,0,178,0,179,0,4,0,2,YES
0,1011,0,22,0,76,0,125,0,126,YES
0,276,0,276,0,276,0,2,0,2,YES
1,469,4,93,4,101,2,10,2,12,NO
0,34,0,34,0,34,0,2,0,2,NO
0,169,0,169,0,169,0,2,0,2,NO
0,132,0,132,0,132,0,2,0,2,YES
0,168,0,168,0,168,0,2,0,2,NO
0,34,0,34,0,34,0,2,0,2,NO
0,28,0,28,0,28,0,2,0,2,NO
0,25,0,26,0,26,0,2,0,2,NO
0,77,0,78,0,78,0,2,0,2,NO
2,128,-2,25,1,27,4,10,4,14,YES
0,41,0,41,0,41,0,2,0,2,YES
0,34,0,34,0,34,0,2,0,2,NO
0,112,0,56,0,56,0,4,0,4,YES
0,105,0,35,0,36,0,6,0,8,YES
0,39,0,39,0,39,0,2,0,2,NO
0,89,0,89,0,89,0,2,0,2,NO
0,30,0,30,0,30,0,2,0,2,NO
0,43,0,6,0,6,0,21,0,2,NO
0,108,0,73,0,73,0,4,0,4,NO
0,189,0,33,0,33,0,17,0,0,NO
0,255,0,63,0,64,0,8,0,10,YES
0,93,0,72,0,72,0,4,0,2,YES
0,125,0,62,0,62,0,4,0,6,NO
1,153,8,38,9,40,2,8,2,12,NO
0,516,0,258,0,258,0,4,0,6,NO
0,82,0,82,0,82,0,2,0,2,NO
0,25,0,25,0,25,0,2,0,2,NO
0,53,0,53,0,53,0,2,0,2,NO
0,465,0,12,0,31,0,104,0,76,YES
0,36,0,3,0,9,0,24,0,2,NO
0,80,0,4,0,8,0,46,0,18,YES
0,173,0,173,0,173,0,2,0,2,NO
0,69,0,5,0,16,0,26,0,6,YES
0,33,0,33,0,33,0,2,0,2,NO
0,52,0,52,0,52,0,2,0,2,NO
0,56,0,56,0,56,0,2,0,2,NO
0,117,0,117,0,117,0,2,0,2,NO
0,66,0,66,0,66,0,2,0,2,NO
0,74,0,74,0,74,0,2,0,2,NO
0,67,0,67,0,67,0,2,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
0,62,0,62,0,62,0,2,0,2,NO
0,63,0,63,0,63,0,2,0,2,NO
0,79,0,79,0,79,0,2,0,2,NO
0,135,0,135,0,135,0,2,0,2,NO
0,146,0,146,0,146,0,2,0,2,NO
0,39,0,39,0,39,0,2,0,2,NO
0,328,0,328,0,328,0,2,0,2,NO
0,69,0,69,0,69,0,2,0,2,NO
0,119,0,11,0,31,0,27,0,6,YES
0,40,0,5,0,6,0,16,0,2,NO
2,657,6,15,92,48,4,84,2,80,YES
0,245,0,81,0,87,0,6,0,12,YES
0,52,0,26,0,26,0,4,0,6,NO
0,31,0,3,0,4,0,16,0,2,NO
0,864,0,19,0,62,0,115,0,86,YES
0,343,0,9,0,33,0,72,0,58,YES
0,135,0,8,0,15,0,32,0,44,YES
0,62,0,5,0,9,0,24,0,4,NO
0,30,0,15,0,15,0,4,0,6,NO
0,56,0,28,0,28,0,4,0,8,YES
0,62,0,62,0,62,0,2,0,2,NO
0,295,0,295,0,295,0,2,0,2,NO
0,70,0,70,0,70,0,2,0,2,NO
0,473,0,74,0,76,0,19,0,0,NO
0,80,0,14,0,14,0,17,0,0,NO
0,750,0,132,0,132,0,17,0,0,NO
0,633,0,633,0,633,0,2,0,2,NO
0,29,0,4,0,4,0,19,0,2,NO
0,84,0,13,0,14,0,19,0,2,NO
0,102,0,16,0,16,0,19,0,2,NO
0,162,0,162,0,162,0,2,0,2,NO
0,41,0,5,0,6,0,16,0,2,YES
0,30,0,3,0,4,0,16,0,2,YES
0,209,0,13,0,16,0,42,0,18,NO
0,34,0,5,0,6,0,17,0,0,YES
0,329,0,329,0,329,0,2,0,2,NO
0,96,0,96,0,96,0,2,0,2,NO
0,135,0,67,0,89,0,4,0,4,NO
0,79,0,79,0,79,0,2,0,2,NO
0,50,0,25,0,26,0,4,0,6,NO
0,93,0,94,0,94,0,2,0,2,NO
0,32,0,32,0,32,0,2,0,2,NO
0,89,0,89,0,89,0,2,0,2,NO
0,35,0,35,0,35,0,2,0,2,NO
0,57,0,0,0,0,0,2,0,2,NO
0,34,0,34,0,34,0,2,0,2,NO
0,58,0,58,0,58,0,2,0,2,NO
0,72,0,5,0,8,0,38,0,16,NO
0,97,0,24,0,31,0,8,0,10,YES
0,281,0,29,0,67,0,27,0,0,NO
0,35,0,4,0,5,0,16,0,2,NO
0,389,0,20,0,26,0,41,0,26,NO
0,121,0,121,0,121,0,2,0,2,YES
0,100,0,5,0,13,0,36,0,20,YES
0,261,0,130,0,130,0,4,0,4,NO
0,30,0,3,0,4,0,16,0,2,NO
0,35,0,35,0,35,0,2,0,2,NO
0,119,0,18,0,23,0,28,0,12,NO
0,121,0,121,0,121,0,2,0,2,NO
0,67,0,7,0,8,0,25,0,8,YES
0,234,0,11,0,15,0,59,0,28,YES
0,412,0,72,0,72,0,17,0,0,NO
0,60,0,20,0,20,0,6,0,6,NO
0,37,0,37,0,37,0,2,0,2,NO
0,59,0,59,0,59,0,2,0,2,NO
0,48,0,48,0,48,0,2,0,2,NO
0,45,0,45,0,45,0,2,0,2,NO
1,89,89,89,89,89,2,2,2,2,YES
0,62,0,62,0,62,0,2,0,2,NO
0,91,0,91,0,91,0,2,0,2,NO
0,25,0,26,0,26,0,2,0,2,NO
0,85,0,85,0,85,0,2,0,2,NO
0,138,0,138,0,138,0,2,0,2,NO
0,214,0,214,0,214,0,2,0,2,NO
0,102,0,102,0,102,0,2,0,2,NO
0,297,0,297,0,297,0,2,0,2,NO
0,52,0,52,0,52,0,2,0,2,NO
0,94,0,94,0,94,0,2,0,2,NO
0,37,0,37,0,37,0,2,0,2,NO
0,25,0,25,0,25,0,2,0,2,NO
0,77,0,77,0,77,0,2,0,2,NO
0,166,0,8,0,31,0,63,0,38,YES
0,28,0,28,0,28,0,2,0,2,NO
0,112,0,112,0,112,0,2,0,2,NO
0,90,0,15,0,16,0,17,0,0,NO
0,136,0,24,0,24,0,17,0,0,NO
0,36,0,36,0,36,0,2,0,2,NO
0,68,0,68,0,68,0,2,0,2,NO
0,100,0,100,0,100,0,2,0,2,NO
0,26,0,26,0,26,0,2,0,2,NO
0,67,0,67,0,67,0,2,0,2,NO
0,109,0,15,0,16,0,21,0,4,YES
0,54,0,54,0,54,0,2,0,2,NO
0,47,0,47,0,47,0,2,0,2,NO
0,29,0,29,0,29,0,2,0,2,NO
0,108,0,27,0,28,0,8,0,8,NO
0,340,0,340,0,340,0,2,0,2,YES
0,143,0,143,0,143,0,2,0,2,NO
0,32,0,32,0,32,0,2,0,2,NO
0,65,0,65,0,65,0,2,0,2,NO
0,75,0,75,0,75,0,2,0,2,NO
0,162,0,81,0,81,0,4,0,2,NO
0,30,0,30,0,30,0,2,0,0,NO
0,300,0,75,0,79,0,8,0,8,NO
0,293,0,42,0,49,0,14,0,16,YES
0,254,0,30,0,31,0,25,0,10,YES
1,160,28,10,45,20,2,30,2,8,YES
1,72,1,5,3,10,2,28,2,2,YES
0,63,0,5,0,8,0,22,0,6,YES
0,72,0,23,0,25,0,6,0,4,NO
0,119,0,11,0,13,0,27,0,10,NO
0,153,0,10,0,12,0,37,0,6,NO
0,89,0,59,0,59,0,4,0,4,NO
0,265,0,266,0,266,0,2,0,2,NO
0,226,0,35,0,37,0,19,0,2,NO
0,226,0,29,0,30,0,23,0,4,NO
0,36,0,36,0,36,0,2,0,2,NO
0,72,0,72,0,72,0,2,0,2,NO
0,69,0,69,0,69,0,2,0,2,NO
0,37,0,37,0,37,0,2,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
1,445,26,89,35,92,2,10,2,12,YES
0,33,0,4,0,4,0,16,0,2,NO
0,204,0,204,0,204,0,2,0,2,NO
0,386,0,192,0,195,0,4,0,6,NO
0,71,0,71,0,71,0,2,0,2,NO
0,99,0,99,0,99,0,2,0,2,YES
0,371,0,124,0,156,0,6,0,8,NO
0,102,0,9,0,10,0,32,0,10,NO
0,60,0,60,0,60,0,2,0,2,YES
0,72,0,72,0,72,0,2,0,2,NO
0,289,0,289,0,289,0,2,0,2,NO
0,107,0,107,0,107,0,2,0,2,NO
0,126,0,126,0,126,0,2,0,2,NO
0,767,0,767,0,767,0,2,0,2,YES
0,30,0,30,0,30,0,2,0,2,NO
0,39,0,39,0,39,0,2,0,2,NO
0,125,0,125,0,125,0,2,0,2,NO
0,545,0,545,0,545,0,2,0,2,NO
0,126,0,126,0,126,0,2,0,2,NO
0,325,0,325,0,325,0,2,0,2,NO
0,90,0,90,0,90,0,2,0,2,NO
0,326,0,326,0,326,0,2,0,2,NO
1,1503,14,30,18,70,2,123,2,92,YES
0,756,0,28,0,37,0,54,0,56,YES
0,35,0,35,0,35,0,2,0,2,NO
0,260,0,260,0,260,0,2,0,2,NO
0,779,0,21,0,105,0,102,0,66,YES
0,129,0,10,0,14,0,24,0,12,NO
0,116,0,8,0,13,0,28,0,36,YES
0,96,0,10,0,11,0,18,0,4,NO
0,217,0,108,0,144,0,4,0,4,NO
0,83,0,8,0,17,0,20,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
0,50,0,50,0,50,0,2,0,2,NO
0,96,0,96,0,96,0,2,0,2,NO
