@relation dataset-7-testing
@attribute Release numeric
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {1,0}
@data
7,1,248,29,22,49,28,2,11,2,17,0
7,0,45,0,2,0,40,0,17,0,19,0
7,0,25,0,12,0,36,0,2,0,2,0
7,0,158,0,6,0,42,0,24,0,37,0
7,0,45,0,22,0,27,0,2,0,1,0
7,2,245,1,30,6,34,2,8,2,5,0
7,1,137,0,7,2,14,1,18,0,12,0
7,0,81,0,9,0,11,0,9,0,4,0
7,0,56,0,4,0,18,0,12,0,14,0
7,0,79,0,19,0,28,0,4,0,6,0
7,0,47,0,15,0,17,0,3,0,6,0
7,0,336,0,30,0,34,0,11,0,11,0
7,0,74,0,12,0,19,0,6,0,0,0
7,0,202,0,28,0,36,0,7,0,4,0
7,1,134,1,22,6,26,1,6,0,2,0
7,2,379,-1,54,8,68,2,7,2,6,0
7,2,1071,29,22,39,45,4,47,3,55,0
7,0,157,0,31,0,33,0,5,0,0,0
7,0,220,0,31,0,37,0,7,0,3,0
7,0,184,0,30,0,46,0,6,0,8,0
7,0,227,0,32,0,43,0,7,0,5,0
7,1,476,-2,17,30,24,1,28,0,27,0
7,1,185,0,10,2,17,1,17,2,15,0
7,0,134,0,26,0,29,0,5,0,0,0
7,0,171,0,9,0,17,0,18,0,19,0
7,0,107,0,35,0,37,0,3,0,7,0
7,1,108,9,27,9,27,1,4,2,4,0
7,0,28,0,28,0,28,0,1,0,1,0
7,0,237,0,15,0,30,0,15,0,12,0
7,0,442,0,49,0,51,0,9,0,5,0
7,0,58,0,58,0,58,0,1,0,0,0
7,1,75,0,37,9,42,1,2,1,3,0
7,0,94,0,94,0,94,0,1,0,0,0
7,0,104,0,104,0,104,0,1,0,0,0
7,0,78,0,9,0,12,0,8,0,5,0
7,0,49,0,12,0,13,0,4,0,1,0
7,0,266,0,266,0,266,0,1,0,0,0
7,0,56,0,56,0,56,0,1,0,0,0
7,0,67,0,67,0,67,0,1,0,0,0
7,0,133,0,66,0,66,0,2,0,0,0
7,0,69,0,11,0,13,0,6,0,4,0
7,0,106,0,15,0,23,0,7,0,1,0
7,0,51,0,17,0,21,0,3,0,0,0
7,0,67,0,67,0,67,0,1,0,0,0
7,0,45,0,-18,0,3,0,1,0,0,0
7,0,111,0,111,0,111,0,1,0,2,0
7,0,44,0,14,0,17,0,3,0,0,0
7,0,138,0,69,0,70,0,2,0,0,0
7,0,785,0,785,0,785,0,1,0,0,0
7,0,106,0,106,0,106,0,1,0,0,0
7,0,400,0,400,0,400,0,1,0,0,0
7,0,379,0,379,0,379,0,1,0,0,0
7,0,192,0,48,0,54,0,4,0,2,0
7,0,147,0,147,0,147,0,1,0,0,0
7,0,72,0,72,0,72,0,1,0,0,0
7,0,23,0,23,0,23,0,1,0,0,0
7,0,76,0,76,0,76,0,1,0,0,0
7,0,31,0,31,0,31,0,1,0,0,0
7,0,30,0,30,0,30,0,1,0,0,0
7,0,94,0,94,0,94,0,1,0,0,0
7,1,174,19,87,19,87,1,2,1,1,0
7,0,63,0,63,0,63,0,1,0,0,0
7,0,126,0,126,0,126,0,1,0,0,0
7,1,20,20,20,20,20,1,1,1,1,0
7,0,121,0,30,0,36,0,4,0,0,0
7,1,324,5,81,7,82,1,4,1,4,0
7,0,193,0,193,0,193,0,1,0,0,0
7,1,660,104,82,108,100,1,8,1,8,0
7,0,781,0,390,0,393,0,2,0,3,0
7,1,35,35,35,35,35,1,1,1,1,0
7,0,288,0,96,0,96,0,3,0,2,0
7,0,117,0,39,0,196,0,3,0,2,0
7,0,45,0,45,0,45,0,1,0,0,0
7,0,55,0,55,0,55,0,1,0,0,0
7,0,91,0,91,0,91,0,1,0,0,0
7,0,125,0,20,0,37,0,6,0,3,0
7,1,108,-11,36,16,45,1,3,1,3,0
7,0,43,0,14,0,17,0,3,0,2,0
7,0,28,0,28,0,28,0,1,0,0,0
7,0,199,0,42,0,43,0,6,0,6,0
7,0,789,0,789,0,789,0,1,0,2,0
7,0,55,0,55,0,55,0,1,0,2,0
7,0,167,0,167,0,167,0,1,0,2,0
7,0,43,0,43,0,43,0,1,0,0,0
7,0,31,0,31,0,31,0,1,0,1,0
7,0,87,0,87,0,87,0,1,0,1,0
7,0,36,0,36,0,36,0,1,0,1,0
7,0,152,0,152,0,152,0,1,0,0,0
7,0,69,0,69,0,69,0,1,0,1,0
7,0,45,0,45,0,45,0,1,0,1,0
7,0,65,0,65,0,65,0,1,0,1,0
7,0,39,0,39,0,39,0,1,0,0,0
7,1,180,36,26,48,28,1,7,2,8,0
7,0,71,0,71,0,71,0,1,0,1,0
7,0,63,0,63,0,63,0,1,0,1,0
7,0,38,0,38,0,38,0,1,0,0,0
7,0,51,0,25,0,27,0,2,0,1,0
7,2,191,2,10,3,13,2,19,2,21,0
7,2,364,3,13,20,25,2,27,2,31,0
7,3,791,4,18,33,32,4,42,4,54,0
7,1,34,34,34,34,34,1,1,0,0,0
7,1,44,44,44,44,44,1,1,0,0,0
7,0,90,0,22,0,23,0,4,0,1,0
7,0,25,0,12,0,13,0,2,0,0,0
7,0,54,0,18,0,19,0,3,0,0,0
7,0,65,0,32,0,37,0,2,0,0,0
7,0,461,0,461,0,461,0,1,0,0,0
7,0,63,0,63,0,63,0,1,0,0,0
7,0,33,0,11,0,13,0,3,0,1,0
7,0,53,0,26,0,27,0,2,0,0,0
7,0,56,0,56,0,56,0,1,0,0,0
7,0,119,0,24,0,26,0,5,0,2,0
7,0,67,0,22,0,23,0,3,0,2,0
7,0,78,0,19,0,20,0,4,0,3,0
7,0,67,0,67,0,67,0,1,0,0,0
7,0,81,0,20,0,21,0,4,0,1,0
7,0,81,0,16,0,19,0,5,0,1,0
7,0,64,0,10,0,14,0,6,0,0,0
7,0,85,0,17,0,19,0,5,0,0,0
7,0,162,0,27,0,29,0,6,0,6,0
7,0,229,0,28,0,30,0,8,0,6,0
7,0,15195,0,893,0,1767,0,17,0,9,0
7,0,62,0,12,0,13,0,5,0,1,0
7,0,482,0,24,0,28,0,20,0,16,0
7,0,75,0,38,0,38,0,2,0,1,0
7,0,57,0,57,0,57,0,1,0,0,0
7,0,69,0,34,0,35,0,2,0,0,0
7,0,76,0,76,0,76,0,1,0,0,0
7,1,515,-1,171,27,182,1,3,0,4,0
7,0,70,0,35,0,36,0,2,0,0,0
7,0,777,0,51,0,67,0,15,0,12,0
7,0,58,0,19,0,20,0,3,0,4,0
7,0,41,0,41,0,41,0,1,0,0,0
7,1,119,6,8,7,12,1,15,2,17,0
7,0,53,0,17,0,18,0,3,0,4,0
7,0,40,0,40,0,40,0,1,0,2,0
7,1,152,1,21,4,24,1,7,0,7,0
7,0,299,0,60,0,69,0,5,0,6,0
7,0,137,0,69,0,69,0,2,0,0,0
7,0,320,0,35,0,48,0,9,0,5,0
7,0,51,0,51,0,51,0,1,0,1,0
7,1,71,4,17,4,19,1,4,2,2,0
7,2,369,21,23,26,30,2,16,2,9,0
7,0,39,0,39,0,39,0,1,0,0,0
7,0,43,0,21,0,23,0,2,0,4,0
7,0,98,0,24,0,25,0,4,0,3,0
7,0,31,0,31,0,31,0,1,0,2,0
7,0,99,0,16,0,22,0,6,0,2,0
7,0,93,0,47,0,60,0,2,0,0,0
7,0,32,0,16,0,16,0,2,0,1,0
7,0,89,0,44,0,45,0,2,0,0,0
7,0,36,0,9,0,11,0,4,0,0,0
7,0,96,0,49,0,55,0,2,0,3,0
7,0,57,0,28,0,30,0,2,0,0,0
7,0,49,0,25,0,25,0,2,0,2,0
7,0,58,0,29,0,29,0,2,0,0,0
7,0,238,0,238,0,238,0,1,0,2,0
7,0,169,0,169,0,169,0,1,0,0,0
7,0,51,0,51,0,51,0,1,0,0,0
7,0,36,0,36,0,36,0,1,0,0,0
7,2,600,32,34,40,37,7,53,8,60,0
7,0,43,0,43,0,43,0,1,0,0,0
7,0,35,0,17,0,18,0,2,0,0,0
7,0,182,0,39,0,46,0,7,0,6,0
7,0,1809,0,904,0,910,0,2,0,3,0
7,0,610,0,610,0,610,0,1,0,2,0
7,0,323,0,80,0,82,0,4,0,5,0
7,0,250,0,50,0,135,0,5,0,3,0
7,0,45,0,22,0,22,0,2,0,0,0
7,1,215,215,215,215,215,1,1,1,1,0
7,1,39,39,39,39,39,1,1,1,1,0
7,0,118,0,59,0,60,0,2,0,3,0
7,1,167,167,167,167,167,1,1,1,1,0
7,0,37,0,37,0,37,0,1,0,0,0
7,0,60,0,30,0,36,0,2,0,0,0
7,0,48,0,48,0,48,0,1,0,0,0
7,0,162,0,162,0,162,0,1,0,0,0
7,0,57,0,57,0,57,0,1,0,1,0
7,0,50,0,50,0,50,0,1,0,1,0
7,0,41,0,41,0,41,0,1,0,1,0
7,0,677,0,677,0,677,0,1,0,0,0
7,0,43,0,43,0,43,0,1,0,2,0
7,1,90,-27,12,0,21,1,7,0,2,0
7,0,201,0,16,0,28,0,12,0,5,0
7,0,342,0,43,0,46,0,8,0,6,0
7,0,165,0,11,0,40,0,14,0,6,0
7,0,193,0,64,0,70,0,3,0,2,0
7,0,144,0,48,0,57,0,3,0,0,0
7,0,45,0,45,0,45,0,1,0,0,0
7,0,52,0,26,0,28,0,2,0,0,0
7,0,40,0,40,0,40,0,1,0,0,0
7,0,111,0,22,0,24,0,5,0,2,0
7,0,90,0,30,0,30,0,3,0,0,0
7,0,77,0,25,0,26,0,3,0,0,0
7,0,171,0,34,0,50,0,5,0,3,0
7,0,29,0,9,0,11,0,3,0,1,0
7,0,122,0,122,0,122,0,1,0,0,0
7,0,39,0,39,0,39,0,1,0,2,0
7,0,36,0,18,0,18,0,2,0,0,0
7,1,136,136,136,136,136,1,1,1,1,0
7,1,97,18,19,18,21,1,5,1,5,0
7,0,100,0,100,0,100,0,1,0,0,0
7,0,26,0,26,0,26,0,1,0,0,0
7,0,90,0,45,0,47,0,2,0,1,0
7,0,87,0,43,0,45,0,2,0,1,0
7,0,204,0,102,0,102,0,2,0,3,0
7,0,69,0,69,0,69,0,1,0,0,0
7,0,67,0,33,0,35,0,2,0,0,0
7,0,291,0,291,0,291,0,1,0,0,0
7,0,235,0,235,0,235,0,1,0,0,0
7,0,53,0,13,0,14,0,4,0,4,0
7,1,97,97,97,97,97,1,1,0,0,0
7,0,65,0,65,0,65,0,1,0,1,0
7,0,57,0,57,0,57,0,1,0,1,0
7,0,140,0,20,0,23,0,7,0,4,0
7,0,66,0,66,0,66,0,1,0,0,0
7,0,59,0,59,0,59,0,1,0,0,0
7,0,32,0,16,0,16,0,2,0,0,0
7,0,97,0,19,0,21,0,5,0,1,0
7,0,77,0,12,0,18,0,6,0,0,0
7,0,141,0,70,0,71,0,2,0,3,0
7,0,297,0,297,0,297,0,1,0,0,0
7,0,24,0,24,0,24,0,1,0,0,0
7,0,56,0,8,0,17,0,2,0,1,0
7,0,41,0,41,0,41,0,1,0,0,0
7,0,38,0,19,0,19,0,2,0,1,0
7,0,100,0,11,0,14,0,9,0,3,0
7,0,66,0,66,0,66,0,1,0,1,0
7,1,423,145,105,153,109,1,4,1,4,0
7,1,567,29,31,30,35,2,18,4,14,0
7,0,758,0,84,0,91,0,9,0,9,0
7,1,313,4,35,5,61,1,9,1,9,0
7,0,106,0,30,0,38,0,11,0,7,0
7,0,63,0,31,0,33,0,2,0,1,0
7,0,88,0,44,0,44,0,2,0,4,0
