@relation dataset-8-testing
@attribute #AuthorsInRelease numeric
@attribute LOC numeric
@attribute AvgChurnInRelease numeric
@attribute AvgChurnFromStart numeric
@attribute AvgLOCAddedInRelease numeric
@attribute AvgLOCAddedFromStart numeric
@attribute #RevisionInRelease numeric
@attribute #RevisionFromStart numeric
@attribute #BugFixInRelease numeric
@attribute #BugFixFromStart numeric
@attribute Buggy {YES,NO}
@data
0,48,0,7,0,8,0,19,0,2,NO
0,36,0,5,0,5,0,19,0,2,NO
0,89,0,14,0,14,0,19,0,2,NO
0,72,0,10,0,11,0,21,0,2,NO
0,36,0,5,0,5,0,19,0,2,NO
0,31,0,4,0,5,0,19,0,2,NO
0,76,0,76,0,76,0,2,0,2,NO
0,35,0,5,0,5,0,19,0,2,NO
1,93,0,13,2,13,2,21,2,4,NO
1,483,8,46,86,60,4,31,4,6,YES
0,42,0,6,0,6,0,19,0,2,NO
0,127,0,20,0,20,0,19,0,2,NO
1,96,0,12,2,13,2,23,2,4,NO
0,596,0,37,0,54,0,35,0,20,YES
0,78,0,78,0,78,0,2,0,2,NO
2,647,-1,26,2,37,6,68,10,38,YES
1,48,0,4,1,6,2,20,2,6,NO
3,247,6,13,17,33,6,51,12,30,YES
0,38,0,4,0,6,0,16,0,2,NO
0,28,0,3,0,4,0,16,0,2,NO
0,33,0,4,0,5,0,16,0,2,NO
1,159,3,6,9,9,4,56,6,36,YES
1,338,0,169,5,171,2,4,4,6,YES
3,456,3,4,6,9,8,16,10,20,YES
1,83,3,1,7,4,2,4,0,2,YES
0,31,0,0,0,3,0,2,0,2,NO
1,128,-3,43,6,49,4,6,6,8,YES
1,409,409,409,409,409,2,2,2,2,NO
1,147,147,147,147,147,2,2,2,2,YES
1,120,-29,30,40,47,2,8,2,10,NO
1,71,18,23,42,33,2,6,2,6,NO
1,136,136,136,136,136,2,2,2,2,NO
1,404,-356,45,360,133,2,18,2,22,YES
1,156,4,52,17,60,4,6,6,8,NO
1,162,162,162,162,162,2,2,2,2,NO
1,123,123,123,123,123,2,2,2,2,YES
1,133,-1,44,29,54,2,6,2,6,NO
1,151,151,151,151,151,2,2,2,2,YES
2,188,9,31,14,35,8,12,12,18,YES
1,77,16,12,16,13,2,20,2,6,YES
1,70,12,11,12,12,2,18,2,4,YES
0,35,0,35,0,35,0,2,0,2,NO
1,97,31,10,40,12,2,25,6,10,YES
1,35,35,35,35,35,2,2,2,2,NO
1,61,61,61,61,61,2,2,2,2,NO
1,49,-1,24,6,28,2,4,2,4,NO
0,65,0,32,0,33,0,4,0,4,YES
1,133,133,133,133,133,2,2,2,2,NO
1,35,35,35,35,35,2,2,2,2,NO
0,175,0,17,0,20,0,20,0,6,YES
1,124,0,62,1,62,2,4,2,4,NO
3,1502,39,31,73,72,14,117,18,114,YES
1,466,-9,116,26,126,2,8,2,10,YES
1,34,34,34,34,34,2,2,2,2,NO
1,169,169,169,169,169,2,2,2,2,NO
1,132,132,132,132,132,2,2,2,2,YES
1,168,168,168,168,168,2,2,2,2,NO
1,34,34,34,34,34,2,2,2,2,NO
2,132,0,44,1,45,4,6,8,10,YES
0,41,0,41,0,41,0,2,0,2,YES
0,34,0,34,0,34,0,2,0,2,NO
0,111,0,111,0,111,0,2,0,2,YES
1,105,1,35,3,36,4,6,6,8,YES
1,89,89,89,89,89,2,2,2,2,NO
0,43,0,6,0,6,0,21,0,2,NO
1,108,108,108,108,108,2,2,2,2,NO
0,189,0,33,0,33,0,17,0,0,NO
1,255,0,63,2,64,2,8,2,10,YES
0,93,0,93,0,93,0,2,0,0,YES
1,124,124,124,124,124,2,2,2,2,YES
1,131,131,131,131,131,2,2,2,2,YES
1,513,513,513,513,513,2,2,2,2,YES
2,461,0,13,3,32,6,100,6,72,YES
0,36,0,3,0,9,0,24,0,2,NO
0,74,0,4,0,8,0,44,0,16,YES
0,173,0,173,0,173,0,2,0,2,NO
0,69,0,5,0,16,0,26,0,6,YES
0,119,0,11,0,31,0,27,0,6,YES
0,40,0,5,0,6,0,16,0,2,NO
3,602,5,16,13,48,6,74,8,68,YES
0,245,0,81,0,87,0,6,0,12,YES
0,52,0,26,0,26,0,4,0,6,NO
0,31,0,3,0,4,0,16,0,2,NO
4,853,7,19,12,64,18,111,28,78,YES
2,310,7,9,22,36,6,64,8,46,YES
3,135,0,9,2,16,8,28,14,36,YES
0,62,0,5,0,9,0,24,0,4,NO
0,30,0,15,0,15,0,4,0,6,NO
1,56,56,56,56,56,2,2,2,2,YES
0,62,0,62,0,62,0,2,0,2,NO
0,473,0,74,0,76,0,19,0,0,NO
0,80,0,14,0,14,0,17,0,0,NO
0,750,0,132,0,132,0,17,0,0,NO
0,29,0,4,0,4,0,19,0,2,NO
0,84,0,13,0,14,0,19,0,2,NO
0,102,0,16,0,16,0,19,0,2,NO
0,41,0,5,0,6,0,16,0,2,YES
0,30,0,3,0,4,0,16,0,2,YES
1,209,0,13,1,16,2,42,2,18,NO
0,34,0,5,0,6,0,17,0,0,YES
0,71,0,71,0,71,0,2,0,2,NO
1,79,79,79,79,79,2,2,2,2,NO
0,44,0,44,0,44,0,2,0,2,YES
1,35,35,35,35,35,2,2,2,2,NO
0,72,0,5,0,8,0,38,0,16,NO
0,97,0,24,0,31,0,8,0,10,YES
0,281,0,29,0,67,0,27,0,0,NO
0,35,0,4,0,5,0,16,0,2,NO
1,98,-27,6,0,10,2,39,0,24,NO
2,100,8,5,10,13,4,36,6,20,YES
0,30,0,3,0,4,0,16,0,2,NO
1,119,13,18,46,23,2,28,2,12,NO
1,67,8,7,8,8,2,25,0,8,YES
2,232,6,11,17,15,4,57,2,26,YES
0,412,0,72,0,72,0,17,0,0,NO
1,60,6,20,6,20,2,6,2,6,NO
0,91,0,91,0,91,0,2,0,2,NO
1,85,85,85,85,85,2,2,2,2,NO
1,77,77,77,77,77,2,2,2,2,NO
2,165,1,9,3,32,8,61,10,36,YES
0,90,0,15,0,16,0,17,0,0,NO
0,136,0,24,0,24,0,17,0,0,NO
0,109,0,15,0,16,0,21,0,4,YES
1,108,4,27,4,28,2,8,2,8,NO
0,162,0,81,0,81,0,4,0,2,NO
0,30,0,30,0,30,0,2,0,0,NO
0,300,0,75,0,79,0,8,0,8,NO
0,293,0,42,0,49,0,14,0,16,YES
1,254,0,30,6,31,2,25,2,10,YES
1,132,17,9,17,18,2,28,2,6,YES
0,71,0,5,0,10,0,26,0,0,YES
0,63,0,5,0,8,0,22,0,6,YES
1,72,-2,23,2,25,2,6,4,4,NO
0,113,0,11,0,14,0,25,0,6,YES
1,150,48,10,52,13,2,35,0,4,NO
0,265,0,266,0,266,0,2,0,2,NO
0,226,0,35,0,37,0,19,0,2,NO
1,226,0,29,1,30,2,23,2,4,NO
0,72,0,72,0,72,0,2,0,2,NO
0,69,0,69,0,69,0,2,0,2,NO
0,37,0,37,0,37,0,2,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
1,415,138,138,140,140,6,6,6,6,YES
0,33,0,4,0,4,0,16,0,2,NO
0,99,0,99,0,99,0,2,0,2,YES
0,338,0,338,0,338,0,2,0,2,YES
1,102,-1,9,3,10,2,32,2,10,NO
1,60,60,60,60,60,2,2,2,2,YES
1,72,72,72,72,72,2,2,2,2,NO
1,289,289,289,289,289,2,2,2,2,NO
1,107,107,107,107,107,2,2,2,2,NO
1,126,126,126,126,126,2,2,2,2,NO
1,767,767,767,767,767,2,2,2,2,YES
1,30,30,30,30,30,2,2,2,2,NO
1,39,39,39,39,39,2,2,2,2,NO
1,125,125,125,125,125,2,2,2,2,NO
1,545,545,545,545,545,2,2,2,2,NO
1,126,126,126,126,126,2,2,2,2,NO
1,325,325,325,325,325,2,2,2,2,NO
1,90,90,90,90,90,2,2,2,2,NO
1,326,326,326,326,326,2,2,2,2,NO
2,1392,20,31,21,73,6,115,10,86,YES
2,750,0,31,3,42,4,48,6,52,YES
0,35,0,35,0,35,0,2,0,2,NO
1,260,260,260,260,260,2,2,2,2,NO
1,632,-1,20,39,108,6,96,6,56,YES
1,129,27,11,27,16,2,22,2,10,NO
2,115,1,8,3,13,4,26,6,34,YES
1,96,22,10,24,11,2,18,2,4,NO
0,99,0,99,0,99,0,2,0,2,NO
0,83,0,8,0,17,0,20,0,2,NO
0,57,0,57,0,57,0,2,0,2,NO
0,96,0,96,0,96,0,2,0,2,NO
